DATE;CONCEPT;H1;H2;H3;H4;H5;H6;H7;H8;H9;H10;H11;H12;H13;H14;H15;H16;H17;H18;H19;H20;H21;H22;H23;H24;H25
2021-06-23;PRICE_SP;89.7;87.01;81.32;82.0;83.0;86.9;90.28;92.08;95.0;94.74;93.35;92.08;91.13;90.76;90.28;89.7;87.35;90.96;93.22;92.32;92.17;92.17;93.35;86.34;
2021-06-24;PRICE_SP;83.0;79.29;76.19;71.51;68.93;73.38;81.5;92.79;92.45;89.7;87.35;88.55;90.16;87.34;84.64;82.51;84.0;90.26;90.58;93.0;93.35;93.92;94.32;88.91;
2021-06-25;PRICE_SP;87.2;80.0;76.99;75.44;75.77;78.3;86.9;94.89;98.35;95.02;91.45;89.06;86.45;81.2;79.26;78.96;79.83;85.83;87.42;93.35;95.02;95.82;95.45;89.71;
2021-06-26;PRICE_SP;91.01;89.73;91.03;91.45;93.0;93.35;93.35;91.45;90.15;87.64;87.35;86.45;76.6;68.97;65.74;64.87;65.34;69.21;75.08;85.3;88.55;91.66;91.03;87.5;
2021-06-27;PRICE_SP;87.64;86.9;82.6;84.45;84.45;81.2;80.0;75.25;67.99;66.25;65.08;61.99;52.91;50.74;21.73;12.82;16.5;18.77;38.94;65.0;72.0;88.0;92.91;86.96;
2021-06-28;PRICE_SP;81.2;73.38;70.2;68.92;67.99;74.0;88.61;95.4;98.49;94.24;89.7;86.95;86.74;87.2;86.45;81.2;84.96;90.45;90.0;92.11;95.92;98.98;97.49;93.86;
2021-06-29;PRICE_SP;92.2;91.45;87.12;87.55;87.12;90.0;93.79;99.45;103.49;100.3;99.14;97.62;95.25;92.98;91.59;88.39;89.0;90.0;93.27;95.55;95.66;95.74;94.97;92.16;
2021-06-30;PRICE_SP;90.27;89.16;85.92;87.12;86.12;92.0;94.67;97.67;99.93;99.47;98.86;98.14;98.86;96.08;92.43;87.29;87.36;91.99;95.54;98.89;98.97;97.02;96.01;93.51;
2021-07-01;PRICE_SP;93.72;91.99;91.26;91.65;91.99;91.99;92.34;95.95;98.19;96.4;94.93;93.25;93.0;90.19;85.67;85.0;84.04;89.14;93.0;95.24;95.93;95.54;96.18;91.99;
2021-07-02;PRICE_SP;100.0;99.72;99.56;99.67;99.72;100.12;102.0;107.96;110.0;107.24;102.54;100.0;99.61;95.71;92.32;86.95;82.57;94.23;99.98;101.01;103.69;105.55;105.02;99.98;
2021-07-03;PRICE_SP;96.55;95.0;93.05;96.55;96.55;95.0;95.0;96.2;99.61;98.0;94.23;93.05;92.32;92.32;88.93;73.75;75.2;85.45;93.61;98.18;100.27;105.69;106.95;100.0;
2021-07-04;PRICE_SP;94.18;86.74;80.05;75.61;71.12;70.07;74.5;75.42;78.68;77.08;75.24;78.03;78.02;74.0;69.26;67.1;58.45;65.09;69.57;81.02;100.0;102.09;104.92;100.0;
2021-07-05;PRICE_SP;94.23;92.0;89.46;88.93;89.05;91.5;96.32;101.93;105.69;103.55;101.0;100.09;97.91;94.23;88.93;83.93;79.49;78.4;78.5;92.0;101.73;105.0;103.96;94.58;
2021-07-06;PRICE_SP;97.5;92.32;89.05;88.93;88.93;89.0;91.1;99.61;100.34;98.6;95.0;92.63;94.2;96.3;88.93;81.6;78.27;78.37;91.46;99.94;103.47;104.42;104.73;101.01;
2021-07-07;PRICE_SP;97.63;94.23;92.05;92.05;92.05;92.32;96.46;104.78;108.01;104.61;101.21;99.44;97.78;97.36;96.98;95.0;96.03;97.63;97.63;97.0;100.77;107.0;107.7;103.65;
2021-07-08;PRICE_SP;92.0;86.74;80.38;78.0;77.5;81.61;88.93;96.98;100.7;100.09;100.08;100.09;100.0;97.8;95.0;91.55;91.11;95.56;96.01;99.43;99.74;100.09;102.1;96.7;
2021-07-09;PRICE_SP;93.35;89.05;86.77;86.6;86.74;88.93;92.88;100.89;107.63;103.19;98.53;96.99;95.0;91.92;91.0;86.32;82.5;88.15;94.47;97.68;98.25;98.43;96.69;91.98;
2021-07-10;PRICE_SP;95.0;94.31;94.31;94.31;93.91;93.8;94.21;93.0;88.93;86.72;83.03;85.0;85.6;88.55;87.55;75.13;73.0;81.31;93.16;97.91;99.19;100.05;98.5;95.0;
2021-07-11;PRICE_SP;98.81;97.87;97.87;97.87;97.96;98.56;98.56;98.0;93.5;94.55;92.0;88.93;79.91;74.99;73.75;72.5;67.98;73.75;80.85;94.25;99.76;103.1;103.63;99.44;
2021-07-12;PRICE_SP;94.05;81.02;74.0;72.92;73.06;76.12;94.83;102.07;105.98;101.8;95.94;92.0;91.16;87.53;86.47;74.99;73.65;72.9;72.8;72.68;84.73;101.8;102.26;95.44;
2021-07-13;PRICE_SP;88.61;83.4;81.02;81.02;83.01;88.93;98.01;101.53;106.97;101.27;100.05;97.0;98.97;97.96;95.28;92.17;91.92;95.97;98.01;97.72;98.97;98.52;97.0;92.05;
2021-07-14;PRICE_SP;98.97;95.94;88.93;86.55;79.01;78.0;87.55;90.05;90.05;88.19;84.0;92.0;95.41;88.55;76.65;74.99;73.75;73.74;72.9;74.99;87.5;88.11;85.5;75.68;
2021-07-15;PRICE_SP;81.0;72.67;70.99;69.94;69.61;69.86;72.57;76.64;93.05;89.04;91.36;93.05;94.79;90.86;96.11;96.11;96.05;95.68;94.64;96.7;96.3;98.0;96.59;90.8;
2021-07-16;PRICE_SP;87.55;75.75;71.78;70.99;70.99;76.67;90.0;97.43;101.55;97.91;93.37;90.42;89.06;90.01;90.0;87.0;82.86;84.74;90.0;93.05;96.05;94.9;92.36;81.17;
2021-07-17;PRICE_SP;93.0;89.92;88.93;87.55;88.56;87.55;83.25;85.25;90.05;90.05;90.05;92.09;93.15;96.05;95.97;91.26;86.74;86.4;83.99;89.0;96.11;101.3;100.52;96.11;
2021-07-18;PRICE_SP;92.09;88.0;80.2;85.55;86.55;86.6;86.74;86.32;73.14;72.49;71.36;70.86;70.39;71.87;72.49;44.66;7.0;22.5;58.02;74.62;85.28;96.11;100.38;97.43;
2021-07-19;PRICE_SP;96.96;94.38;92.09;92.25;92.09;94.37;95.0;99.66;105.05;98.99;95.0;95.59;98.12;99.26;100.0;99.44;98.31;97.4;100.0;107.57;108.82;109.28;103.86;97.78;
2021-07-20;PRICE_SP;101.26;99.74;95.0;94.0;97.55;99.74;101.05;108.57;111.36;102.11;99.74;99.74;100.5;102.0;101.21;100.0;99.6;99.6;98.34;106.0;108.65;109.97;106.0;102.01;
2021-07-21;PRICE_SP;110.5;109.5;108.21;107.0;108.0;109.15;109.26;109.13;108.45;105.75;103.9;103.9;105.0;105.13;105.0;103.28;101.45;100.83;101.78;108.45;110.64;110.0;108.45;105.0;
2021-07-22;PRICE_SP;105.0;101.45;100.0;99.79;100.0;100.45;101.49;104.0;105.25;105.0;102.1;101.6;102.0;100.27;100.0;98.0;96.0;95.75;95.96;102.0;105.0;105.25;106.04;104.0;
2021-07-23;PRICE_SP;105.5;104.68;101.95;99.85;99.21;99.21;101.95;105.63;106.91;104.1;98.01;94.03;89.53;79.19;78.37;76.7;75.8;85.45;92.54;98.96;100.03;100.03;104.97;98.69;
2021-07-24;PRICE_SP;96.01;93.45;88.0;87.62;89.0;92.45;95.45;95.45;98.0;96.79;95.21;91.93;88.0;93.45;86.6;77.8;73.49;77.72;85.07;90.21;101.95;105.07;106.23;103.5;
2021-07-25;PRICE_SP;103.08;99.85;95.95;95.95;93.45;93.45;95.95;95.08;95.48;90.45;84.2;86.47;88.0;93.45;90.45;82.99;77.9;77.7;80.4;87.77;99.85;109.66;111.09;108.23;
2021-07-26;PRICE_SP;97.01;92.0;87.02;86.6;86.7;88.0;94.66;97.3;102.0;99.06;98.53;100.0;103.59;104.46;105.0;105.0;104.29;103.59;103.41;105.61;108.23;106.79;106.12;103.59;
2021-07-27;PRICE_SP;102.87;101.36;98.85;98.85;98.7;96.53;101.07;104.29;104.54;104.29;101.36;100.59;101.0;98.85;98.69;96.52;93.05;88.75;96.52;98.85;99.1;99.3;99.3;93.89;
2021-07-28;PRICE_SP;82.59;79.1;74.1;76.2;73.86;79.77;97.5;100.85;102.35;104.29;101.42;103.59;109.58;106.27;104.54;104.54;103.01;103.59;98.35;96.45;98.35;100.86;100.0;92.62;
2021-07-29;PRICE_SP;101.15;97.5;98.0;98.65;99.0;100.03;102.02;102.02;103.23;102.92;100.0;99.0;101.18;99.0;94.75;87.0;87.96;92.55;92.0;95.0;102.92;107.25;106.84;101.99;
2021-07-30;PRICE_SP;102.82;101.69;100.79;100.0;98.38;95.01;101.05;103.49;104.02;102.5;101.06;100.12;100.0;99.18;100.25;92.18;80.0;73.49;70.99;72.6;92.55;101.09;101.53;94.0;
2021-07-31;PRICE_SP;75.35;75.0;72.65;74.0;73.21;72.65;73.75;71.9;71.6;68.0;60.99;59.6;58.2;59.41;50.1;19.19;2.67;13.32;50.7;66.46;71.77;75.0;76.55;74.0;
2021-08-01;PRICE_SP;76.65;75.0;70.1;72.99;74.15;75.35;75.85;76.01;76.55;69.74;64.2;65.09;65.09;69.49;72.1;64.99;63.99;64.1;67.49;81.0;100.38;108.41;110.68;105.88;
2021-08-02;PRICE_SP;101.06;100.03;100.32;100.0;98.55;100.97;101.17;104.64;105.18;104.75;104.31;104.56;104.64;104.64;104.56;103.12;101.06;102.51;101.06;108.41;105.82;106.49;104.97;100.97;
2021-08-03;PRICE_SP;105.23;103.23;100.96;100.96;102.5;105.65;110.0;112.37;113.51;111.55;107.93;107.49;107.52;107.31;106.32;105.0;100.85;100.85;100.85;107.52;108.82;110.0;107.98;106.0;
2021-08-04;PRICE_SP;110.0;102.85;96.0;93.34;94.82;99.0;108.79;112.22;115.0;114.68;110.77;110.0;108.0;105.01;99.76;91.0;88.91;95.97;102.85;105.0;112.66;116.74;116.86;115.51;
2021-08-05;PRICE_SP;110.71;107.75;105.27;103.63;102.85;104.0;106.37;107.12;112.66;112.1;108.14;102.85;101.0;97.8;83.0;77.95;77.75;77.95;85.0;100.5;111.91;115.27;115.02;111.91;
2021-08-06;PRICE_SP;103.81;102.84;99.44;99.0;99.0;102.11;103.24;106.5;108.01;106.5;103.86;103.08;102.99;102.84;99.5;84.01;75.13;71.11;71.11;76.01;101.99;103.86;104.0;103.24;
2021-08-07;PRICE_SP;101.24;97.0;90.36;89.25;83.4;83.3;89.0;89.74;89.5;73.1;61.97;55.92;53.53;45.0;20.0;7.0;0.9;1.93;12.78;59.98;81.0;98.45;100.66;90.24;
2021-08-08;PRICE_SP;101.24;92.79;89.87;89.74;89.5;89.87;90.24;89.74;90.24;73.38;70.0;72.5;72.8;76.0;75.47;72.4;65.49;62.99;72.3;87.19;102.35;106.67;107.57;106.67;
2021-08-09;PRICE_SP;108.56;106.28;100.14;100.0;102.35;106.57;111.0;112.11;112.15;110.41;108.52;107.25;107.25;107.15;105.0;99.44;97.95;101.01;104.28;107.23;110.64;114.07;112.45;110.0;
2021-08-10;PRICE_SP;113.5;111.0;106.87;106.5;109.81;112.23;114.64;117.15;119.0;117.15;112.86;112.49;112.02;111.25;107.68;104.01;102.02;104.0;104.54;116.29;120.0;120.0;117.15;112.86;
2021-08-11;PRICE_SP;112.86;107.0;103.0;99.48;100.45;105.73;115.0;118.57;121.61;120.0;116.16;115.01;114.81;114.81;113.0;110.1;108.8;110.46;115.0;124.75;125.43;125.01;121.3;117.52;
2021-08-12;PRICE_SP;118.06;112.4;110.0;107.0;105.51;107.45;115.81;120.0;120.77;120.0;115.81;113.25;111.0;112.19;113.25;109.29;107.01;111.4;123.51;128.37;130.0;128.77;123.18;115.81;
2021-08-13;PRICE_SP;119.22;114.46;107.51;104.5;101.52;105.0;113.73;119.22;121.93;120.0;117.87;117.87;118.72;119.22;119.22;117.87;115.0;117.87;117.87;120.67;126.0;128.54;128.01;123.18;
2021-08-14;PRICE_SP;124.59;123.35;120.0;118.05;115.25;115.25;118.05;119.97;121.5;120.67;120.02;115.95;108.0;105.18;95.9;89.74;89.14;90.74;107.32;120.65;125.98;130.0;129.73;126.17;
2021-08-15;PRICE_SP;124.91;123.1;121.5;121.08;120.92;120.92;120.92;116.75;111.35;112.97;108.0;105.97;100.97;105.91;99.8;89.14;84.67;84.47;84.97;96.07;119.5;122.49;123.09;121.08;
2021-08-16;PRICE_SP;102.0;89.5;85.84;85.49;84.99;85.49;89.1;90.24;92.93;89.14;85.83;84.99;84.99;84.99;85.74;84.4;83.0;82.7;82.6;84.9;90.24;109.35;105.0;90.74;
2021-08-17;PRICE_SP;87.5;84.7;83.49;82.49;82.09;82.49;84.6;85.0;86.0;84.9;84.4;84.6;84.99;89.14;89.99;86.41;85.0;84.99;85.36;96.8;107.02;120.0;112.03;94.0;
2021-08-18;PRICE_SP;90.24;84.9;84.4;84.1;83.99;84.4;90.1;102.99;113.01;114.9;100.0;101.07;105.45;113.36;116.38;116.38;112.0;110.0;110.35;116.75;125.53;126.84;125.64;116.91;
2021-08-19;PRICE_SP;103.21;91.02;89.5;89.14;89.14;89.5;112.0;119.85;125.0;120.0;113.05;115.0;119.65;121.1;120.0;116.86;116.86;116.44;116.86;126.78;128.12;129.37;127.6;125.65;
2021-08-20;PRICE_SP;120.5;119.04;117.49;116.0;115.45;116.0;120.5;122.62;125.0;122.01;118.24;115.45;115.45;112.95;112.95;104.38;104.07;104.99;113.27;123.2;126.14;124.93;121.67;119.04;
2021-08-21;PRICE_SP;119.45;117.3;114.68;109.99;106.0;110.51;114.62;115.59;115.12;113.99;113.52;107.45;103.75;104.51;100.0;91.5;91.2;95.27;107.92;114.68;119.1;123.0;119.1;115.12;
2021-08-22;PRICE_SP;110.41;109.39;106.0;107.79;105.0;102.0;107.79;108.2;106.0;99.44;90.24;90.24;98.92;107.89;107.79;88.2;88.17;88.14;88.19;95.0;100.01;108.39;108.0;91.02;
2021-08-23;PRICE_SP;89.5;86.62;86.56;85.84;85.84;86.56;90.1;111.29;114.59;114.18;106.98;103.47;99.44;94.0;96.1;93.95;91.02;95.0;105.0;114.18;114.18;115.54;114.18;100.0;
2021-08-24;PRICE_SP;85.74;85.49;85.0;84.77;84.34;85.47;85.84;90.0;110.63;106.97;101.0;96.0;91.49;99.03;112.28;112.28;114.95;114.99;113.75;116.0;118.5;120.35;119.1;115.55;
2021-08-25;PRICE_SP;114.34;110.0;108.0;105.72;107.9;114.34;117.47;118.08;119.0;119.1;117.68;116.95;116.94;117.03;117.27;116.53;116.74;116.74;117.47;119.0;123.72;129.15;123.84;118.6;
2021-08-26;PRICE_SP;123.77;122.91;121.37;120.0;119.95;121.01;123.45;123.86;124.65;123.86;122.5;119.95;120.35;122.0;122.91;120.35;121.43;120.91;121.37;123.77;125.26;129.81;127.78;122.94;
2021-08-27;PRICE_SP;125.33;122.76;121.07;120.06;119.91;119.91;120.41;122.0;122.67;121.86;119.91;119.87;119.87;119.91;119.87;107.0;108.72;106.75;107.7;119.91;122.34;124.67;122.95;120.41;
2021-08-28;PRICE_SP;128.29;126.53;123.94;122.95;118.53;117.14;119.45;120.27;120.95;122.5;109.43;94.5;93.0;96.4;93.99;91.02;88.59;87.95;89.5;97.5;117.04;125.01;123.94;116.86;
2021-08-29;PRICE_SP;103.0;93.11;93.08;93.08;93.08;93.11;101.79;102.6;102.44;105.98;93.1;93.06;93.08;96.97;99.44;93.08;93.06;93.06;93.8;111.97;125.53;128.41;127.39;125.6;
2021-08-30;PRICE_SP;122.81;117.41;112.31;112.31;116.51;120.95;125.0;128.02;131.92;132.92;128.53;126.1;125.05;125.05;125.01;122.53;121.72;122.81;122.81;128.48;130.04;132.82;129.14;126.58;
2021-08-31;PRICE_SP;132.22;130.0;128.9;125.95;126.53;128.45;132.24;133.47;137.02;135.84;131.45;128.9;128.45;128.95;128.95;123.48;123.35;128.0;129.46;134.07;134.9;137.46;133.47;131.22;
2021-09-01;PRICE_SP;130.95;125.26;119.45;114.74;114.76;121.15;130.95;136.31;137.92;137.61;136.05;134.93;134.93;134.97;134.93;134.41;134.93;135.12;136.31;138.41;139.16;139.95;138.42;137.54;
2021-09-02;PRICE_SP;140.6;139.75;138.6;137.78;137.78;138.31;140.0;140.82;141.62;140.72;139.9;138.31;138.6;138.91;138.6;137.78;137.45;138.06;139.21;143.41;144.35;148.0;145.0;141.89;
2021-09-03;PRICE_SP;143.66;141.0;140.0;139.95;139.27;139.49;140.27;142.96;143.66;142.35;140.0;136.85;131.55;133.01;127.12;121.75;119.42;122.0;136.74;143.93;144.63;147.57;145.37;142.25;
2021-09-04;PRICE_SP;150.0;149.66;148.2;147.52;147.35;146.62;147.35;147.52;144.5;139.85;120.01;115.01;114.2;113.7;110.92;106.32;106.3;107.54;127.33;146.5;150.01;152.27;150.01;148.78;
2021-09-05;PRICE_SP;149.2;147.13;140.86;136.33;133.24;136.33;136.85;135.0;129.05;115.28;107.87;106.67;104.2;106.25;107.0;105.36;106.12;107.22;127.45;142.0;150.59;155.0;153.71;150.0;
2021-09-06;PRICE_SP;140.0;127.37;115.87;108.52;108.52;110.0;135.97;144.03;146.0;139.26;135.0;134.75;130.41;126.4;124.77;124.41;128.67;137.73;148.52;153.63;152.88;150.5;140.0;120.27;
2021-09-07;PRICE_SP;130.0;112.0;108.52;105.64;105.1;107.74;124.76;142.8;149.58;142.5;134.51;120.07;111.71;108.84;108.28;107.98;113.07;134.28;140.97;149.12;153.45;153.4;150.03;142.19;
2021-09-08;PRICE_SP;140.28;135.0;130.0;124.0;124.6;130.0;137.49;143.4;146.05;144.74;139.12;135.99;133.84;129.48;116.3;109.08;117.52;136.03;141.09;150.0;152.36;152.36;149.37;137.6;
2021-09-09;PRICE_SP;143.58;135.7;128.9;121.98;120.92;123.69;139.37;148.05;149.43;145.73;144.01;143.4;143.58;144.8;141.1;138.5;137.0;143.19;147.51;154.38;155.62;154.46;151.0;145.2;
2021-09-10;PRICE_SP;155.62;152.0;149.41;148.08;146.29;148.68;150.38;158.07;159.31;156.66;153.11;150.0;150.0;150.0;149.76;147.51;146.29;148.4;149.76;156.66;159.31;159.3;157.07;154.0;
2021-09-11;PRICE_SP;156.51;156.05;155.03;155.03;155.57;155.47;155.27;156.34;156.26;156.0;154.85;150.0;147.2;142.56;140.01;121.79;120.48;133.73;148.3;156.2;161.29;165.0;161.25;158.51;
2021-09-12;PRICE_SP;162.69;160.03;159.83;159.31;158.76;156.51;156.51;156.34;152.33;150.76;127.0;117.02;116.27;116.3;116.3;110.02;110.01;115.72;140.28;157.86;164.8;167.53;165.09;163.0;
2021-09-13;PRICE_SP;157.77;154.98;148.22;138.28;125.0;125.0;152.08;157.7;159.19;157.0;154.77;156.34;156.52;155.83;154.71;151.03;152.72;159.09;166.5;169.24;170.0;165.0;158.28;154.51;
2021-09-14;PRICE_SP;122.23;121.59;119.97;119.95;119.95;122.03;148.52;162.38;168.01;162.9;162.38;163.74;165.0;163.74;162.38;161.09;162.01;164.72;170.07;171.24;171.58;171.14;165.03;160.67;
2021-09-15;PRICE_SP;172.0;168.47;162.01;160.0;160.0;162.01;166.94;177.29;180.0;180.0;180.0;178.34;180.0;175.74;175.76;175.1;175.44;175.44;175.76;180.0;180.3;176.78;170.0;159.42;
2021-09-16;PRICE_SP;192.83;187.08;180.3;180.0;180.0;180.0;185.03;194.0;197.81;193.91;186.68;186.77;186.17;186.0;186.69;181.45;180.0;180.0;188.11;197.59;198.02;198.85;195.48;193.47;
2021-09-17;PRICE_SP;175.28;172.8;161.26;159.34;157.43;160.65;172.9;181.97;188.17;182.86;175.33;167.13;160.3;140.66;140.66;140.66;140.66;165.53;175.0;181.3;185.2;179.04;172.91;153.92;
2021-09-18;PRICE_SP;181.36;178.45;171.45;159.82;155.58;157.73;172.15;165.0;165.0;165.0;145.28;139.32;139.32;140.37;135.5;126.0;125.94;136.81;160.0;179.91;180.3;187.18;181.37;176.0;
2021-09-19;PRICE_SP;167.13;161.8;161.8;161.71;161.36;161.36;161.0;162.21;151.0;133.75;125.49;113.8;100.0;114.1;119.95;100.0;99.99;119.42;142.28;167.54;182.41;187.92;183.31;178.45;
2021-09-20;PRICE_SP;155.6;142.28;140.01;139.52;139.04;138.64;161.33;181.38;188.64;180.3;172.67;162.2;155.0;149.76;142.28;145.28;142.28;143.78;146.78;181.37;185.8;180.0;154.53;133.48;
2021-09-21;PRICE_SP;130.12;128.01;121.34;121.04;120.64;128.91;149.19;184.35;190.0;176.92;160.1;151.8;145.06;132.5;129.71;128.53;132.5;150.0;164.5;187.92;190.0;186.13;164.34;132.55;
2021-09-22;PRICE_SP;160.0;150.0;147.3;150.0;160.0;172.71;181.0;195.0;196.57;185.26;180.3;167.78;179.66;180.0;177.0;160.0;162.01;179.45;183.79;195.0;196.0;195.85;185.25;181.0;
2021-09-23;PRICE_SP;162.5;140.0;133.97;132.3;132.3;133.97;165.0;176.95;184.75;180.8;176.21;175.0;175.86;175.86;170.57;135.49;134.04;170.61;175.96;187.28;192.52;191.15;185.0;176.47;
2021-09-24;PRICE_SP;167.01;158.33;149.85;148.35;153.58;155.01;167.73;178.5;182.0;181.79;178.31;178.21;177.91;178.31;178.05;174.95;177.44;178.05;174.95;182.0;190.0;188.21;179.7;172.95;
2021-09-25;PRICE_SP;185.23;185.0;180.0;174.84;168.22;167.88;168.22;179.1;178.0;180.3;175.0;163.63;153.01;130.03;125.99;114.96;125.99;151.71;173.07;185.85;188.17;188.0;182.44;167.98;
2021-09-26;PRICE_SP;180.0;168.66;164.02;155.44;155.44;155.44;165.77;174.36;173.44;165.77;153.53;130.0;129.47;138.6;135.14;126.0;115.0;137.36;170.8;185.85;194.0;199.0;190.32;186.57;
2021-09-27;PRICE_SP;170.76;154.58;140.92;138.6;139.59;140.92;174.36;184.73;190.84;187.8;184.34;182.59;180.0;180.01;178.54;176.95;174.36;180.0;181.0;187.94;195.26;195.26;190.0;183.05;
2021-09-28;PRICE_SP;189.86;188.36;185.99;180.98;180.98;186.08;188.0;190.99;195.1;190.8;188.0;184.7;180.49;180.0;171.76;154.58;165.0;180.1;187.85;189.97;195.33;189.86;185.74;154.58;
2021-09-29;PRICE_SP;183.0;173.8;173.95;167.01;175.0;180.45;193.57;200.01;204.51;200.0;193.87;187.01;188.9;190.81;188.9;185.5;185.16;188.89;192.12;200.0;208.47;205.0;199.0;192.63;
2021-09-30;PRICE_SP;170.0;157.02;145.0;145.0;147.0;157.02;188.41;203.13;205.28;203.85;196.05;190.0;192.11;195.0;192.11;192.11;195.94;200.0;203.12;219.93;221.0;220.02;211.85;204.87;
2021-10-01;PRICE_SP;223.42;220.12;218.83;216.01;215.0;215.92;220.0;225.9;230.0;225.17;220.1;214.17;210.0;205.57;198.77;198.77;198.77;200.0;205.57;221.61;230.0;230.0;222.5;218.0;
2021-10-02;PRICE_SP;234.37;230.0;224.0;221.33;219.87;218.0;218.0;218.0;216.85;216.12;204.48;160.05;140.0;131.9;128.0;62.0;54.13;89.98;129.5;152.2;203.0;204.48;154.92;136.4;
2021-10-03;PRICE_SP;117.71;90.0;59.98;55.12;44.0;15.0;44.0;90.0;95.0;130.0;132.2;132.4;132.1;132.0;117.71;58.11;63.66;110.26;127.59;153.84;204.48;210.98;201.29;161.0;
2021-10-04;PRICE_SP;154.92;150.1;141.59;143.74;150.0;154.92;196.73;217.1;221.99;213.6;198.22;185.87;169.42;163.93;154.92;154.98;160.32;187.61;211.63;230.0;249.0;245.0;217.77;201.62;
2021-10-05;PRICE_SP;198.73;185.05;167.2;167.1;165.0;167.2;197.5;226.45;229.63;226.0;204.04;194.92;192.9;193.02;180.0;167.4;170.0;193.75;218.99;250.0;256.47;255.0;250.0;232.02;
2021-10-06;PRICE_SP;240.19;238.0;235.55;231.18;228.25;228.25;238.0;244.34;248.03;243.05;231.18;205.5;200.0;193.43;194.2;193.2;197.19;225.98;240.0;255.0;260.0;247.52;239.93;228.25;
2021-10-07;PRICE_SP;280.0;270.0;250.0;250.0;249.08;264.31;300.0;300.0;300.0;300.0;300.0;299.92;296.41;287.0;280.02;280.0;298.94;300.0;300.0;300.0;319.03;300.0;300.0;299.9;
2021-10-08;PRICE_SP;233.52;225.63;216.07;207.75;195.0;200.0;233.46;267.88;284.34;260.0;230.24;211.32;192.6;188.8;190.0;188.6;192.3;223.89;250.0;269.7;290.0;280.0;244.95;224.84;
2021-10-09;PRICE_SP;246.68;240.0;234.89;230.42;220.0;220.0;223.01;241.27;247.34;249.56;230.0;216.06;216.06;216.06;213.98;185.0;176.92;200.0;229.2;252.32;254.45;250.84;233.8;201.18;
2021-10-10;PRICE_SP;176.27;175.59;160.0;159.99;150.0;150.18;159.99;163.99;169.11;159.99;150.0;135.07;141.48;160.0;170.0;139.0;139.0;174.99;216.06;240.57;251.6;250.0;230.42;192.07;
2021-10-11;PRICE_SP;149.14;141.51;125.01;125.01;133.5;146.16;177.19;225.57;226.8;226.29;213.94;187.84;177.27;175.01;168.0;151.24;154.74;192.13;228.0;240.57;241.27;233.45;210.86;177.0;
2021-10-12;PRICE_SP;176.13;175.53;172.0;170.92;170.92;170.92;182.9;197.85;198.05;203.01;190.05;175.73;175.63;175.53;170.92;154.0;149.36;170.92;196.8;217.6;226.74;216.82;208.6;176.13;
2021-10-13;PRICE_SP;168.74;152.01;140.07;132.43;135.0;151.45;173.01;216.2;218.57;216.73;185.82;169.68;172.92;168.74;165.42;167.6;189.9;200.0;219.01;240.0;238.69;228.3;214.7;192.67;
2021-10-14;PRICE_SP;206.68;202.04;196.56;199.8;202.04;203.0;228.0;242.49;260.0;245.0;222.55;212.35;205.74;198.89;182.47;175.25;175.35;202.04;223.61;243.87;248.0;243.34;233.49;222.56;
2021-10-15;PRICE_SP;237.51;225.0;215.66;212.28;211.72;219.56;237.45;250.23;265.0;260.0;246.59;237.0;216.73;211.72;209.43;201.06;209.73;224.52;244.12;255.0;251.31;248.81;244.34;228.84;
2021-10-16;PRICE_SP;241.9;234.17;225.81;220.0;217.92;217.92;225.31;232.45;234.89;242.45;228.87;217.76;214.49;216.25;210.94;200.0;192.07;202.52;235.09;253.06;264.54;258.29;234.89;224.71;
2021-10-17;PRICE_SP;216.2;208.81;198.41;192.03;190.05;189.39;186.27;198.61;198.41;203.56;198.71;198.41;198.41;198.41;197.24;184.71;183.84;191.91;216.0;250.0;270.0;264.54;252.88;244.21;
2021-10-18;PRICE_SP;230.0;216.6;208.93;205.62;204.46;207.93;216.6;256.07;262.62;250.5;228.7;212.46;197.79;193.73;197.65;195.0;208.0;229.97;252.97;262.12;280.0;265.0;252.37;223.72;
2021-10-19;PRICE_SP;228.35;208.01;189.07;183.84;182.59;183.27;195.99;239.99;254.91;250.62;214.69;199.42;199.64;188.69;182.0;171.6;172.09;183.27;209.19;235.28;256.33;250.62;208.04;183.84;
2021-10-20;PRICE_SP;183.28;179.9;179.7;180.0;180.3;183.27;200.78;250.5;261.53;255.4;228.34;198.66;185.92;179.7;164.75;144.98;144.98;165.0;183.84;228.31;257.29;255.0;228.37;213.79;
2021-10-21;PRICE_SP;205.9;199.24;198.22;192.07;192.07;197.83;212.83;234.91;241.48;243.13;217.46;190.05;187.9;183.27;181.84;180.59;180.59;197.26;214.89;245.45;250.0;234.91;209.45;198.85;
2021-10-22;PRICE_SP;206.7;184.74;177.0;173.27;173.27;180.3;200.0;234.84;255.5;247.88;220.0;199.54;195.75;188.69;175.92;173.27;175.1;175.92;207.28;230.22;247.88;234.0;218.11;209.89;
2021-10-23;PRICE_SP;207.74;195.0;192.07;185.38;190.7;185.4;200.01;220.81;230.0;237.58;221.75;201.33;193.25;190.7;188.51;179.21;180.35;204.38;238.22;256.47;256.95;255.0;238.29;220.0;
2021-10-24;PRICE_SP;241.41;221.75;216.7;202.4;202.0;201.26;200.0;217.01;221.75;216.7;194.83;180.3;190.0;193.6;193.0;176.71;174.93;188.51;216.7;242.15;271.8;270.0;250.0;235.43;
