iter	RMSE
200	22.79685107
201	22.78632346
202	22.77625177
203	22.76142259
204	22.74675735
205	22.7313507
206	22.72119285
207	22.70394117
208	22.68951537
209	22.67629257
210	22.66473396
211	22.64962945
212	22.63791481
213	22.62508151
214	22.61585982
215	22.60555086
216	22.59304103
217	22.58327859
218	22.57158314
219	22.55719706
220	22.54302396
221	22.52670024
222	22.51872939
223	22.50467499
224	22.49043873
225	22.47534924
226	22.46107047
227	22.44913481
228	22.43778661
229	22.42658338
230	22.41599752
231	22.40722757
232	22.39674635
233	22.38420428
234	22.37565579
235	22.36231537
236	22.34843199
237	22.33628124
238	22.32827764
239	22.31904285
240	22.30527157
241	22.29419188
242	22.28411792
243	22.27748327
244	22.27020348
245	22.26004321
246	22.24825069
247	22.23678039
248	22.22318678
249	22.2107175
250	22.19762009
251	22.18546168
252	22.17636205
253	22.16290114
254	22.14764668
255	22.13908933
256	22.12935087
257	22.11388556
258	22.10161377
259	22.08958303
260	22.07866317
261	22.06436313
262	22.05332464
263	22.04157451
264	22.02901151
265	22.0176046
266	22.00833719
267	22.00001534
268	21.99096102
269	21.97910748
270	21.9684806
271	21.9565731
272	21.94597584
273	21.93483577
274	21.92469512
275	21.91406834
276	21.90672758
277	21.89708751
278	21.88610032
279	21.87991111
280	21.86934549
281	21.85797041
282	21.84614847
283	21.83768139
284	21.82751166
285	21.82038114
286	21.80925693
287	21.79944366
288	21.79187316
289	21.78307545
290	21.77490847
291	21.76839632
292	21.76229568
293	21.75718218
294	21.75215635
295	21.74239302
296	21.73345945
297	21.72174665
298	21.7114479
299	21.70159442
300	21.6935882
301	21.68501538
302	21.67771424
303	21.66957242
304	21.66032261
305	21.64858298
306	21.64327644
307	21.63563887
308	21.62706713
309	21.6172607
310	21.60448256
311	21.59576695
312	21.5871529
313	21.57802856
314	21.56796197
315	21.55304198
316	21.54486609
317	21.53842934
318	21.52940075
319	21.52099833
320	21.50996559
321	21.50016148
322	21.49451703
323	21.47834954
324	21.46979053
325	21.46095706
326	21.44775829
327	21.43712125
328	21.42888948
329	21.41707654
330	21.40547914
331	21.39703044
332	21.38574976
333	21.3780608
334	21.36529257
335	21.35518125
336	21.34163261
337	21.32925809
338	21.32042284
339	21.310512
340	21.3028184
341	21.29545543
342	21.28519966
343	21.27805438
344	21.26969254
345	21.26484971
346	21.25241261
347	21.24473769
348	21.23667334
349	21.2287002
350	21.2182076
351	21.20988769
352	21.20052006
353	21.1922724
354	21.18611774
355	21.17495738
356	21.16670587
357	21.15896832
358	21.14918581
359	21.14379663
360	21.13255513
361	21.12650979
362	21.11940095
363	21.1097789
364	21.09979717
365	21.0877691
366	21.08185909
367	21.06948029
368	21.06117974
369	21.04962497
370	21.0428961
371	21.03788975
372	21.0291905
373	21.02259932
374	21.01435593
375	21.00668329
376	20.99622218
377	20.98750699
378	20.97791498
379	20.96638028
380	20.95827135
381	20.94885864
382	20.94308868
383	20.93781899
384	20.92720519
385	20.91987807
386	20.91077719
387	20.90507031
388	20.89843951
389	20.88832151
390	20.88005111
391	20.87176967
392	20.86054575
393	20.85099517
394	20.84629931
395	20.8371773
396	20.82806933
397	20.82228226
398	20.81550823
399	20.80942663
400	20.8018769
401	20.79724162
402	20.79080123
403	20.78358775
404	20.77826526
405	20.76702052
406	20.75775259
407	20.75266821
408	20.74595774
409	20.73800978
410	20.73186458
411	20.7219686
412	20.71472972
413	20.70982384
414	20.70153642
415	20.69357318
416	20.68223033
417	20.67398079
418	20.66587215
419	20.66094408
420	20.65469572
421	20.64580413
422	20.63499291
423	20.62929233
424	20.62324729
425	20.61829689
426	20.61288469
427	20.60580972
428	20.59663354
429	20.5921811
430	20.58704634
431	20.57888651
432	20.57124869
433	20.56151574
434	20.55652552
435	20.54673876
436	20.53562311
437	20.5290769
438	20.51947563
439	20.5122513
440	20.50729411
441	20.49987116
442	20.49516912
443	20.48892722
444	20.48310011
445	20.47387299
446	20.466131
447	20.45815877
448	20.45282404
449	20.44635903
450	20.43501401
451	20.42853438
452	20.42215674
453	20.41561609
454	20.40981075
455	20.40261415
456	20.39664643
457	20.38786847
458	20.3780031
459	20.37391954
460	20.36644782
461	20.35920854
462	20.3513233
463	20.34339445
464	20.33691986
465	20.33215322
466	20.3226909
467	20.31465392
468	20.30594065
469	20.30068383
470	20.28912179
471	20.28251006
472	20.2770453
473	20.27000213
474	20.26305431
475	20.25565663
476	20.24986552
477	20.24551038
478	20.23842311
479	20.23052694
480	20.22287727
481	20.21530298
482	20.20733999
483	20.19809494
484	20.19058654
485	20.18152034
486	20.17550675
487	20.16742496
488	20.16282181
489	20.15778279
490	20.15184177
491	20.14553525
492	20.14002182
493	20.1316854
494	20.12479079
495	20.11901571
496	20.11266292
497	20.10340215
498	20.09594291
499	20.08864953
500	20.08365925
501	20.07928971
502	20.07165984
503	20.06437338
504	20.05653949
505	20.05188859
506	20.04235818
507	20.03607651
508	20.02989381
509	20.02558381
510	20.01739892
511	20.00384436
512	19.99718629
513	19.98720352
514	19.97788138
515	19.96989352
516	19.96252444
517	19.95577203
518	19.94724485
519	19.93997711
520	19.93327217
521	19.92581262
522	19.91574476
523	19.90898673
524	19.90371861
525	19.89622805
526	19.88909859
527	19.88357005
528	19.87809586
529	19.8719007
530	19.86535363
531	19.85979242
532	19.85371784
533	19.84266765
534	19.83559531
535	19.82685946
536	19.81735157
537	19.80933083
538	19.80368631
539	19.79421867
540	19.78824118
541	19.77840835
542	19.77094358
543	19.76171983
544	19.75248467
545	19.74912704
546	19.74169087
547	19.73364477
548	19.72556153
549	19.72035622
550	19.71423336
551	19.70938765
552	19.70157462
553	19.69537863
554	19.68965922
555	19.68042621
556	19.67475142
557	19.66815914
558	19.66196526
559	19.65423754
560	19.64822555
561	19.64232864
562	19.63196235
563	19.6248058
564	19.61920876
565	19.61166466
566	19.60497345
567	19.59799015
568	19.59338717
569	19.58702378
570	19.58004357
571	19.57474167
572	19.56745799
573	19.5587266
574	19.55407792
575	19.54352683
576	19.53899746
577	19.5334195
578	19.52607366
579	19.5187936
580	19.51416946
581	19.50639246
582	19.49812535
583	19.49285551
584	19.48572582
585	19.47929185
586	19.47311144
587	19.46280864
588	19.4554282
589	19.44880224
590	19.44258962
591	19.43884145
592	19.43281383
593	19.42256352
594	19.41478245
595	19.40759502
596	19.39775092
597	19.39193548
598	19.38515384
599	19.3796904
600	19.37338058
601	19.36692621
602	19.36010122
603	19.35459509
604	19.34593308
605	19.33941202
606	19.33324751
607	19.32350454
608	19.31489959
609	19.30888283
610	19.30433266
611	19.29815758
612	19.29178546
613	19.28570656
614	19.28014548
615	19.27551718
616	19.26884445
617	19.26432255
618	19.25715864
619	19.24924246
620	19.24279122
621	19.23803881
622	19.23158944
