Precio_Real_MWh,Precio_Predicho_MWh
5.0,79.95183
7.97,85.42711
6.329999999999999,70.78633
5.0,58.584644
3.4000000000000004,52.13802
2.1700000000000004,44.921883
0.49999999999999994,39.373177
0.2000000000000001,35.296337
0.10000000000000005,34.923347
0.010000000000000127,40.626858
0.49999999999999994,48.97278
3.0,55.651283
3.250000000000001,63.186226
3.250000000000001,72.91846
3.2,66.41844
0.0,47.605484
0.0,36.174812
0.0,28.386189
0.0,22.301287
0.0,16.880766
0.0,13.763425
0.0,14.933131
0.84,22.210655
3.250000000000001,39.343136
5.68,64.46614
10.1,77.10572
6.48,70.64089
5.0,62.86253
3.8000000000000007,55.79805
3.2,52.26201
2.0,50.861485
0.49999999999999994,47.781338
0.010000000000000127,40.734543
0.010000000000000127,35.187805
0.0,34.10519
0.10000000000000005,34.882034
2.1,35.771557
2.1700000000000004,35.334583
2.05,30.772837
1.6800000000000002,23.767206
0.010000000000000127,14.975789
0.0,8.021698
0.010000000000000127,5.8913517
0.010000000000000127,8.0905075
0.010000000000000127,13.005041
1.0199999999999998,23.211926
2.1,35.711548
3.2,47.94385
8.12,55.247105
31.249999999999996,59.365993
30.6,59.602673
5.6000000000000005,57.139557
4.200000000000001,55.973038
1.7999999999999998,51.451828
0.10000000000000005,42.707855
0.0,32.98741
0.0,25.723309
0.0,23.112894
0.0,24.261469
0.010000000000000127,30.549377
0.18999999999999997,36.7943
0.0,40.03246
0.0,31.45926
0.0,18.752699
0.0,11.360779
0.0,7.134554
0.0,3.5014257
0.0,0.08380684
0.0,-3.6266675
0.0,-5.084061
0.0,1.2794865
2.06,24.290361
7.980000000000001,61.741745
29.600000000000005,82.54705
30.6,78.23974
13.999999999999998,71.050064
4.6,67.257095
6.0,65.24058
3.2,62.35266
3.2,53.128716
3.2,46.248466
3.19,47.152542
3.2,55.20944
3.2,64.45153
20.0,71.51496
25.0,76.55864
15.0,75.8104
7.6,65.60627
3.2,54.654793
3.2,47.328964
2.91,40.724144
1.6800000000000002,36.724487
1.0000000000000002,35.636974
2.33,37.72862
3.2,43.08392
5.0,56.92083
13.999999999999998,80.32621
25.0,96.42867
17.98,90.53832
12.5,81.27581
6.099999999999999,72.271675
7.36,65.92624
4.66,61.40889
4.66,56.646893
5.0,57.368862
6.0,64.46544
8.23,75.75029
24.1,84.70874
50.01,98.52582
61.45,116.75393
17.63,110.48378
8.0,88.110664
4.6,76.21168
4.000000000000001,71.242134
3.9000000000000004,69.92499
3.9000000000000004,68.454666
4.000000000000001,67.510994
5.830000000000001,69.42283
17.0,81.46883
50.510000000000005,108.21151
125.17,144.54678
129.47,151.82912
99.12,139.44989
85.41,133.10661
72.86,127.62576
71.0,122.96532
50.5,120.33329
50.510000000000005,115.05157
50.01,113.342285
41.64,115.07815
50.01,118.29649
65.68,121.2099
106.64,127.7167
108.7,134.84029
25.0,123.36577
14.24,103.56163
5.96,88.90782
4.07,81.57232
3.9000000000000004,75.817955
3.87,72.64753
3.9000000000000004,72.60787
5.87,76.781296
18.75,88.48995
41.64,117.86321
119.27000000000001,139.85631
103.75,140.92554
80.15,130.57022
54.46,122.45329
23.669999999999998,111.83748
14.13,97.41749
4.89,82.46746
3.5100000000000007,67.431816
3.2,58.363102
3.2,58.282085
3.2,64.30501
4.89,72.20586
13.999999999999998,79.85392
17.0,85.37508
5.7,76.89979
3.9000000000000004,60.432915
3.2,48.70309
2.0,41.37127
0.42999999999999994,36.280697
0.42999999999999994,34.5169
0.42999999999999994,35.975136
0.7600000000000001,44.242886
3.2,60.8077
5.480000000000001,70.35846
24.67,80.85164
35.0,96.80571
30.0,100.771194
16.0,95.5062
5.33,86.29904
3.2,75.03228
0.5899999999999999,65.95283
0.34999999999999987,58.29216
0.050000000000000024,51.28001
0.010000000000000127,49.134037
0.13000000000000012,50.2907
3.2,55.183678
4.000000000000001,64.95026
4.000000000000001,74.063385
3.2,66.04838
0.42999999999999994,46.090466
0.0,34.397854
0.0,27.051409
0.0,20.06344
0.0,15.560548
0.0,14.731639
0.0,20.337849
2.4099999999999997,33.357193
1.5900000000000003,57.961876
3.2,82.06058
5.98,84.44255
4.000000000000001,73.17482
3.2,61.59361
0.42999999999999994,53.82717
0.010000000000000127,48.77074
0.0,42.046177
0.0,32.799286
0.0,25.599623
0.0,23.463774
0.0,26.983185
0.0,34.70961
0.0,41.589127
0.010000000000000127,45.173523
0.13000000000000012,44.571987
0.42999999999999994,46.62595
0.10000000000000005,48.354202
0.0,41.694733
0.0,34.42688
0.0,32.215595
0.0,31.145794
0.0,32.57796
0.0,36.253353
0.2000000000000001,48.686768
3.2,75.39533
3.5000000000000004,95.84455
3.2,86.51577
3.2,70.935356
0.2000000000000001,59.31772
0.0,57.633575
0.0,52.898514
0.0,43.0043
0.0,36.091045
0.0,35.152843
0.0,40.4145
0.0,47.49518
0.0,52.721638
0.0,51.567978
0.0,45.83953
0.0,41.42653
0.0,33.08228
0.0,26.48504
0.0,22.469534
0.0,19.421425
0.0,16.159784
0.0,14.572857
0.0,19.27688
0.0,35.956562
3.19,61.087257
3.2,77.91651
3.2,74.780556
3.2,67.49165
0.10000000000000005,61.529255
0.10000000000000005,61.26229
0.0,61.001
0.0,51.87905
0.0,45.774925
0.0,47.08695
0.0,56.309383
1.6800000000000002,68.60087
4.97,77.11295
3.2,82.390175
0.010000000000000127,74.760445
0.0,60.010452
0.0,53.408947
0.0,49.041756
0.0,44.574566
0.0,42.39997
0.0,43.116802
0.0,46.052853
0.0,55.17319
5.51,71.62022
70.0,93.77517
87.97,106.59744
76.64,105.83032
75.0,102.75522
26.100000000000005,100.770775
35.0,97.39633
27.3,95.352036
25.0,91.922806
24.599999999999998,90.37424
25.0,91.61861
25.0,95.841965
60.02,102.24162
89.8,112.773735
75.0,123.31169
20.0,116.0497
0.49999999999999994,101.2917
0.42999999999999994,90.802376
0.15000000000000008,83.734436
0.10000000000000005,80.74348
0.10000000000000005,79.0169
0.42000000000000015,78.346405
3.0,80.48589
20.1,88.67165
60.02,108.22411
98.99,131.76068
173.82,136.20483
117.9,131.08002
70.54,126.48524
61.99,120.215576
55.09,113.10253
35.0,108.33225
26.100000000000005,101.79286
24.1,97.36995
24.740000000000002,96.04325
25.11,97.13931
57.54,100.10323
88.03000000000002,107.48871
86.74,114.26287
22.079999999999995,109.4062
10.000000000000002,98.092224
3.2,88.653465
3.0,82.79014
2.2999999999999994,78.765175
2.0099999999999993,76.702225
2.2999999999999994,76.43751
3.2,78.16747
21.62,84.95576
76.41,99.53845
98.78,120.04814
134.32,125.27485
89.05,120.59403
68.26,116.81456
57.56000000000001,112.37015
37.48,105.944336
31.05,101.66725
26.100000000000005,94.05878
24.599999999999998,89.141785
24.599999999999998,89.5042
31.05,91.32311
36.83,95.23641
87.85000000000001,103.48116
70.0,110.33668
35.0,102.993546
31.05,93.05257
12.0,88.28022
10.200000000000001,82.555214
9.140000000000002,77.56696
3.5000000000000004,75.68128
3.2,75.77033
9.140000000000002,79.97171
21.709999999999997,87.59266
35.0,99.83575
85.82,111.916664
78.25,119.64161
62.8,113.7205
59.91,106.93724
37.48,102.55919
34.97,96.41286
27.2,92.2652
24.1,86.17312
23.6,82.7101
20.889999999999997,84.94953
24.1,90.61806
33.26,96.29394
51.92,103.26011
40.33,108.57018
24.1,102.04737
15.35,91.72129
15.05,85.62866
12.429999999999998,79.84886
10.950000000000001,76.94662
10.55,76.36353
10.55,77.68469
15.150000000000002,81.536644
25.0,87.727005
40.0,99.65253
88.01,113.17674
123.58,118.53598
110.0,113.92149
74.9,110.32437
49.59,104.77557
45.18,100.17103
42.31,98.76458
37.99,96.9829
35.58,96.25908
35.0,96.56811
41.17,96.71449
48.28000000000001,98.01754
37.45,99.51799
26.45,99.35761
14.77,90.68139
10.5,78.51294
5.42,67.75829
3.2,58.313667
3.2,52.894688
1.0000000000000002,50.035053
0.42999999999999994,50.138622
4.25,54.221935
13.45,65.15043
30.0,83.99883
80.5,104.684425
82.61,107.855515
73.35,99.91226
51.06000000000001,97.326744
35.58,94.97279
35.0,90.757225
30.0,85.98461
25.15,78.93697
25.15,75.8622
25.15,75.712425
25.0,77.27388
21.449999999999996,79.64605
24.0,82.606094
11.25,80.669914
11.34,67.4229
9.720000000000002,55.24018
0.42999999999999994,47.65752
0.42999999999999994,41.331802
0.42999999999999994,35.85154
0.42999999999999994,33.98936
0.42999999999999994,36.79314
9.720000000000002,44.509777
14.95,62.664146
35.0,88.854095
79.96,110.69766
77.89,114.49729
72.33,109.11806
72.1,107.10954
65.91,106.3611
64.12,101.57721
50.3,99.561386
48.85000000000001,92.856964
48.85000000000001,90.15784
46.03,91.02748
44.28,95.45936
61.71,101.31504
94.67999999999999,108.07897
94.45,111.95176
52.60999999999999,107.99492
42.099999999999994,103.80243
35.0,97.66207
35.0,95.57979
35.0,93.728615
35.0,93.91615
35.5,97.6612
43.86,104.00403
47.7,113.55507
73.45,127.72006
125.16,137.20662
114.24,136.74864
95.84999999999998,131.42282
77.8,124.939766
70.51,117.03545
69.14,112.663055
65.06,112.483574
58.13000000000001,108.4037
56.18000000000001,105.20791
53.0,105.81582
58.760000000000005,109.947014
76.18,111.49535
101.64000000000001,116.33764
95.87,120.88103
58.13000000000001,114.71184
37.28,104.64862
35.26,95.67787
35.0,90.34487
35.0,85.68821
35.0,82.222206
35.0,82.47392
35.54,88.77849
54.5,103.36542
76.62,124.40761
128.96,137.75475
110.0,140.25403
92.00999999999999,133.22592
81.75,124.79746
76.1,117.7727
70.0,112.103424
68.57,106.761024
60.78,99.67852
50.53,96.041145
42.84,98.07126
58.0,102.467995
68.0,105.96418
88.38,114.9701
85.25,121.29625
61.76,113.99815
35.7,98.743614
35.0,90.14194
33.26,82.33798
27.0,78.764366
27.279999999999998,77.84523
28.69,79.9494
34.15,83.18526
35.43,94.692635
61.02,107.644196
97.01,120.04509
100.75999999999999,126.82852
79.25,121.350334
68.0,112.953545
50.0,104.983925
35.0,96.09034
34.47,90.466934
33.97,81.42068
34.17,77.3715
34.07,78.35686
35.0,79.48009
35.0,83.77325
55.96000000000001,94.10597
45.019999999999996,98.01361
35.0,92.96286
30.0,83.92729
17.27,71.44972
15.99,60.588085
13.999999999999998,52.324703
10.830000000000002,49.345284
10.61,50.16159
15.98,54.840874
26.100000000000005,67.3908
35.0,88.675545
70.4,107.01891
84.0,109.54512
65.86,103.81832
48.0,99.64061
40.0,93.59463
25.0,88.473434
20.1,85.55576
17.2,79.62361
16.7,76.5729
18.9,78.08789
25.0,83.16837
35.0,89.08529
49.19,96.11948
35.0,103.886734
20.0,95.83345
14.5,82.11838
6.999999999999999,70.427284
3.350000000000001,61.125298
2.44,55.62438
1.1,52.363537
3.19,50.899487
3.350000000000001,55.88769
14.699999999999998,68.47724
35.0,89.39717
57.3,112.60294
53.92,116.50153
35.0,103.68575
29.159999999999997,93.23102
15.6,85.35832
3.2,75.27927
3.0300000000000007,66.4116
0.9000000000000001,54.749546
2.71,47.616497
2.05,44.046658
2.0,41.759132
2.1,39.643898
2.2999999999999994,38.866444
0.42999999999999994,37.519787
0.0,30.861835
0.0,20.626593
0.0,11.503043
0.0,5.8282533
0.0,4.6686006
0.0,6.2190933
0.0,9.140712
0.0,15.545568
0.42999999999999994,31.442263
3.19,56.86214
3.2,84.82937
9.01,97.068016
7.18,88.26822
3.2,78.759926
3.2,74.33325
0.1599999999999999,72.23072
0.0,68.55047
0.0,59.288723
0.0,50.222366
0.0,46.4114
0.0,47.018776
0.010000000000000127,48.44055
0.10000000000000005,47.12133
0.0,42.18019
0.0,38.079906
0.0,32.50808
0.0,22.646555
0.0,14.674346
0.0,11.314815
0.0,11.819351
0.0,16.275394
0.0,26.30359
0.42999999999999994,44.088444
3.2,65.71956
16.7,90.11065
35.0,101.75302
35.0,98.52947
35.0,94.59315
35.0,94.59625
35.0,94.31958
30.0,96.13326
28.26,89.49357
30.5,87.94732
28.35,92.53409
34.47,99.126976
35.0,102.155624
75.75,109.04542
58.99999999999999,114.59652
35.0,114.54299
20.0,106.53261
13.3,97.423546
12.21,85.62443
4.000000000000001,75.44985
3.2,69.948364
2.1,69.81643
3.1200000000000006,69.69213
3.2,71.07353
3.2,84.72524
20.02,107.454124
35.0,123.65606
29.11,118.016304
17.2,111.17399
12.9,104.06246
3.2,95.22805
3.19,83.153824
1.5399999999999996,66.73211
1.0000000000000002,59.088345
0.9799999999999999,58.75545
0.9799999999999999,64.488235
3.2,70.09853
4.000000000000001,74.539
3.2,81.18018
1.2000000000000002,75.15997
0.2000000000000001,59.741714
0.0,45.11309
0.0,37.467102
0.0,31.164738
0.0,27.472334
0.0,24.156832
0.0,27.11793
0.5499999999999999,39.102192
2.0,63.467957
5.0,102.58419
13.999999999999998,122.06132
7.5,110.19314
3.2,95.57426
1.6900000000000004,85.269455
3.2,75.047806
0.5699999999999998,60.642414
0.010000000000000127,44.16377
0.0,33.430202
0.0,32.277836
0.0,41.934334
0.10000000000000005,56.239864
0.5400000000000001,67.644684
0.42999999999999994,66.91012
0.13000000000000012,56.161903
0.0,43.43472
0.0,30.8249
0.0,21.215677
0.0,15.22266
0.0,14.274269
0.0,16.665623
0.0,24.435335
0.0,37.208363
0.42999999999999994,49.01705
3.17,61.05841
3.2,70.612045
3.2,68.55787
3.0200000000000005,59.242466
0.12,45.260174
0.39999999999999986,35.83503
0.0,30.14203
0.0,21.735653
0.0,15.602307
0.0,16.241785
0.0,24.334745
0.01999999999999995,37.689342
0.34,49.76918
0.18999999999999997,54.563705
0.0,49.60213
0.0,39.270245
0.0,31.500387
0.0,26.474825
0.0,22.622541
0.0,21.008577
0.0,20.641823
0.0,23.491678
0.01999999999999995,34.19109
0.6,48.71397
3.2,65.362335
3.2,71.02888
3.2,68.25437
3.2,61.41935
1.47,53.30464
2.0,46.015224
0.5800000000000001,39.170895
0.5200000000000001,29.027796
0.49999999999999994,23.568882
0.5699999999999998,25.135235
1.0000000000000002,33.819977
2.0,43.99844
3.1,53.928577
1.47,57.374004
1.0000000000000002,55.92975
0.9000000000000001,52.0971
0.7699999999999997,47.05535
0.53,39.42345
0.49999999999999994,30.557217
0.47000000000000014,24.25669
0.39999999999999986,22.48359
0.39999999999999986,26.504414
0.49999999999999994,34.63296
3.2,52.476467
6.819999999999999,74.69044
17.47,88.25001
21.42,87.03998
16.0,80.09334
15.14,73.84542
10.600000000000001,65.943344
6.66,59.602833
4.91,55.06069
3.2,51.053257
3.2,48.094524
4.000000000000001,46.1067
6.0,47.527916
5.04,51.127296
3.2,48.890137
1.0000000000000002,37.715355
0.5800000000000001,27.861668
0.42999999999999994,21.520723
0.42999999999999994,18.390808
0.42999999999999994,18.531897
0.42999999999999994,20.695084
0.42999999999999994,21.921251
0.49999999999999994,28.925653
1.47,40.70344
3.5000000000000004,59.05981
9.36,83.10352
16.7,93.64731
16.27,88.04012
6.66,76.96226
3.38,66.0796
3.2,61.006317
1.6299999999999997,54.391705
0.49999999999999994,42.828278
0.49999999999999994,35.499195
0.49999999999999994,34.582207
0.6,36.889378
0.49999999999999994,42.393528
0.6,51.303062
0.49999999999999994,53.38361
0.49999999999999994,47.891964
0.39999999999999986,41.528366
0.0,31.876268
0.0,17.377348
0.0,8.662442
0.0,1.6335574
0.0,0.74430054
0.0,4.198678
0.0,12.8611555
0.0,28.782616
1.6900000000000004,49.88261
3.2,72.229774
3.2,82.96306
1.6299999999999997,74.52216
1.1649999999999998,59.02415
0.7000000000000001,51.965427
0.01999999999999995,50.21069
0.0,44.52259
0.0,42.245747
0.0,44.479065
0.0,51.054092
0.13000000000000012,58.369934
1.1900000000000002,63.78302
0.9400000000000001,65.37571
0.13000000000000012,56.61105
0.0,40.963493
0.0,30.646074
0.0,22.40152
0.0,14.782571
-0.010000000000000127,9.121381
-0.010000000000000127,5.947787
-0.010000000000000127,7.351204
0.0,14.359826
0.0,33.046314
0.44000000000000006,60.75732
11.33,92.70369
21.43,100.33776
17.47,91.830376
12.58,81.74835
3.6000000000000005,74.29984
3.250000000000001,68.40747
3.250000000000001,63.509235
1.6299999999999997,62.887016
2.0,67.088684
3.250000000000001,75.06934
20.0,83.59902
35.0,92.568665
35.0,99.92239
10.020000000000001,93.95846
1.6299999999999997,76.792534
0.44000000000000006,63.138824
0.44000000000000006,52.269527
0.010000000000000127,41.68133
0.0,34.62978
0.0,31.84425
0.010000000000000127,36.713
0.9400000000000001,46.907955
2.770000000000001,64.82394
8.69,81.905914
34.9,93.891304
35.0,100.19211
29.600000000000005,96.060196
5.0,85.487854
3.250000000000001,76.49266
1.6800000000000002,70.65095
1.3500000000000003,64.05699
1.0000000000000002,58.918938
0.08999999999999991,58.542194
1.0000000000000002,62.945595
3.250000000000001,70.35782
28.07,80.53277
34.9,89.35674
5.5,86.59033
2.0,72.16474
0.44000000000000006,61.256447
0.0,53.501156
0.0,47.052914
0.0,43.996674
0.0,43.067364
0.0,44.03662
0.0,48.563133
0.39999999999999986,60.905777
6.76,83.38293
35.0,109.55887
35.0,113.778465
31.62,102.595085
25.429999999999996,92.52778
2.5999999999999996,85.001
0.44000000000000006,78.89978
3.250000000000001,72.70641
4.990000000000001,71.16044
3.250000000000001,73.249054
3.250000000000001,77.02072
3.250000000000001,81.95494
11.19,89.50139
13.469999999999999,94.83829
3.740000000000001,87.0924
0.44000000000000006,70.687065
0.0,56.006588
0.0,44.39288
0.0,35.316563
0.0,29.27065
0.0,25.702639
0.0,26.577444
0.0,33.596592
0.0,48.78095
3.250000000000001,70.81135
10.000000000000002,97.79265
25.0,102.9428
4.6,90.39751
3.250000000000001,77.83912
0.44000000000000006,67.918434
0.48,61.360374
0.010000000000000127,52.857944
0.0,47.23663
0.0,49.151875
0.0,56.58005
0.39999999999999986,63.545357
3.250000000000001,70.5959
2.970000000000001,72.94675
0.0,63.861664
0.0,49.969048
0.0,36.582253
0.0,24.28068
0.0,14.898778
-0.010000000000000127,7.644436
-0.010000000000000127,2.9930086
0.0,1.8535651
0.0,6.1259103
0.0,21.115501
0.0,47.160553
0.01999999999999995,78.83546
2.0,85.24288
1.0000000000000002,69.36072
0.0,55.684223
0.0,49.018265
0.0,50.344795
0.0,49.07292
0.0,43.811893
0.0,39.64937
0.0,38.610428
0.0,40.637802
0.0,45.23161
0.0,47.451912
0.0,38.726974
-0.010000000000000127,26.55452
-0.010000000000000127,14.422527
-0.010000000000000127,5.769161
-0.010000000000000127,1.0352939
-0.010000000000000127,0.9319745
-0.01999999999999995,4.6819587
-0.010000000000000127,14.7791195
-0.010000000000000127,35.00157
0.0,56.623272
0.010000000000000127,69.82644
3.250000000000001,77.89507
8.0,85.75303
3.440000000000001,83.69192
3.250000000000001,76.37508
0.9699999999999998,68.98484
0.15000000000000008,64.506004
0.0,57.433567
0.0,52.263645
0.0,47.123592
0.0,45.158657
0.0,45.831303
0.0,50.376614
0.0,52.879826
0.0,47.565556
0.0,39.500874
0.0,28.750397
0.0,19.979158
-0.010000000000000127,12.989737
-0.010000000000000127,10.600585
-0.010000000000000127,11.715121
-0.010000000000000127,15.64712
0.0,24.254503
0.0,43.095284
0.39999999999999986,68.957794
25.0,97.355415
35.0,98.84154
25.0,87.519905
10.660000000000002,79.368126
1.33,72.62175
0.0,68.49158
0.0,57.76292
0.0,50.409397
0.0,48.904045
0.0,53.25331
0.0,61.12447
3.250000000000001,69.37913
3.250000000000001,75.1535
0.0,63.929638
0.0,48.236515
0.0,35.74711
0.0,23.69897
0.0,14.104619
0.0,7.0864873
0.0,3.4578888
-0.010000000000000127,3.259158
0.0,10.235426
0.0,22.969154
0.0,46.773632
0.44000000000000006,76.92555
3.250000000000001,92.46685
1.0000000000000002,81.159134
0.0,68.74658
0.0,60.215897
0.0,53.87751
0.0,46.503956
0.0,43.65628
0.0,46.025513
0.0,52.419548
0.0,60.57627
0.0,66.67584
0.0,71.35915
0.0,61.995857
0.0,47.114994
-0.010000000000000127,38.203526
-0.01999999999999995,32.876987
-0.01999999999999995,29.806082
-0.01999999999999995,28.128601
-0.01999999999999995,25.99812
-0.01999999999999995,24.947832
-0.01999999999999995,28.22962
0.0,42.506016
0.010000000000000127,68.88704
5.0,100.31852
14.72,111.38922
6.35,102.143555
5.0,92.22534
4.210000000000001,86.29494
3.250000000000001,85.0125
1.0000000000000002,80.99503
0.44000000000000006,77.99655
0.34999999999999987,78.244934
1.0000000000000002,81.36098
2.1700000000000004,86.3949
35.0,95.24327
7.68,97.06116
0.0,85.012276
-0.010000000000000127,68.627975
-0.030000000000000075,55.839764
-0.030000000000000075,45.178684
-0.030000000000000075,36.591003
-0.050000000000000024,31.185152
-0.050000000000000024,27.889933
-0.050000000000000024,27.535261
-0.050000000000000024,31.162724
-0.010000000000000127,40.44695
0.0,60.975014
6.0,88.566734
34.45,100.5994
5.0,90.60622
3.250000000000001,79.31931
3.250000000000001,73.37351
1.0000000000000002,67.63058
0.0399999999999999,61.89107
0.0,58.016605
0.0,59.091312
1.47,64.43982
3.6000000000000005,69.45371
22.42,76.17452
17.04,78.41826
0.010000000000000127,71.340675
0.0,59.87857
-0.010000000000000127,49.191216
-0.010000000000000127,41.003403
-0.010000000000000127,35.522133
-0.01999999999999995,31.81941
-0.010000000000000127,29.416964
-0.010000000000000127,29.32912
-0.010000000000000127,34.242916
0.0,48.496475
4.900000000000001,74.893524
60.0,102.45086
70.95,111.74095
70.01,103.42835
34.08,94.021706
23.77,90.193115
15.37,89.068695
12.5,83.61114
11.94,79.98548
12.49,80.475685
16.93,83.29999
33.47,88.8904
78.44,97.80792
74.04,99.477325
5.85,90.12708
0.0,75.0304
0.0,65.19705
0.0,57.114544
-0.059999999999999845,50.910618
-0.059999999999999845,47.118664
-0.10000000000000005,45.1489
-0.030000000000000075,46.763405
0.0,51.95604
0.0,62.57278
15.77,83.635414
39.35,111.99728
74.23,116.17274
38.05,108.06239
26.67,98.52489
24.150000000000002,92.65898
17.73,91.892746
17.15,88.09267
11.130000000000003,85.19296
7.74,84.18211
6.790000000000001,83.30055
10.39,82.44108
11.76,82.15752
13.26,77.650665
0.010000000000000127,65.83425
-0.01999999999999995,48.93063
-0.10000000000000005,37.46674
-0.10000000000000005,28.312588
-0.10000000000000005,21.46986
-0.2000000000000001,17.853468
-0.39999999999999986,15.666723
-0.39999999999999986,16.763477
-0.0800000000000001,23.458502
0.0,39.08152
3.250000000000001,63.47354
24.959999999999997,94.28415
35.0,103.18813
24.259999999999998,94.877045
13.83,86.464195
5.79,81.08935
2.74,75.68884
1.6900000000000004,69.06213
1.51,66.12445
3.250000000000001,66.04809
6.35,67.85367
12.86,68.364685
13.000000000000002,67.9886
5.6000000000000005,61.804543
0.0,49.050766
-0.53,33.701202
-1.0,22.492825
-1.0,13.897614
-1.0,7.955681
-1.0,4.584246
-1.01,4.958673
-1.01,8.753533
-0.2500000000000001,18.66167
-0.01999999999999995,37.45563
2.4999999999999996,62.96314
18.41,89.88134
30.770000000000003,104.61407
19.72,96.5583
17.0,83.377365
7.3,73.748505
3.250000000000001,71.40978
1.7700000000000002,63.18255
0.44000000000000006,57.03025
0.030000000000000075,56.71226
0.06999999999999997,59.432076
1.0000000000000002,65.54288
10.75,76.063774
18.7,74.76059
1.5000000000000004,59.916176
0.0,42.60094
0.0,27.716433
-0.010000000000000127,17.43984
-0.0399999999999999,11.289583
-0.10000000000000005,7.661382
-0.32000000000000006,6.077247
-1.0,7.8175797
-0.08999999999999991,16.314434
0.0,33.959873
0.44000000000000006,59.668003
10.000000000000002,91.71246
19.72,106.82467
6.0,97.12871
4.200000000000001,81.29857
0.44000000000000006,71.12418
0.0,66.11509
0.0,59.87348
0.0,57.323612
0.0,59.44175
0.0,60.643185
0.0800000000000001,64.74188
6.0,72.69661
4.470000000000001,69.697914
0.0,53.110237
-0.010000000000000127,36.075726
-0.010000000000000127,24.259518
-0.030000000000000075,15.132249
-0.10000000000000005,8.337274
-0.10000000000000005,3.7562463
-0.10000000000000005,1.3198855
-0.13000000000000012,2.3418562
-0.10000000000000005,8.028173
-0.010000000000000127,19.815094
0.0,44.0219
4.15,80.83591
10.010000000000002,97.50495
5.0,84.68276
3.250000000000001,66.99787
3.250000000000001,59.202938
3.250000000000001,56.97587
1.7700000000000002,54.80821
1.2400000000000002,52.4316
1.0000000000000002,53.5589
1.5000000000000004,58.153095
3.250000000000001,63.604164
19.72,69.97489
5.0,69.91894
0.44000000000000006,58.650635
0.0,42.626053
-0.010000000000000127,28.60409
-0.01999999999999995,19.630669
-0.030000000000000075,13.267121
-0.050000000000000024,9.099392
-0.050000000000000024,6.0714207
-0.030000000000000075,5.79479
-0.010000000000000127,11.030579
0.0,25.413256
0.44000000000000006,49.30553
6.0,81.57102
22.34,99.39434
6.0,89.62312
3.250000000000001,73.74736
3.250000000000001,67.32537
2.9,65.36052
2.2,60.05721
2.0,55.221657
1.7700000000000002,54.740448
2.0,58.492046
3.250000000000001,63.935734
21.03,69.79141
6.0,69.15711
1.7700000000000002,56.953358
0.0,42.645985
0.0,30.75521
0.0,21.845003
0.0,15.0067005
0.0,9.376505
-0.010000000000000127,5.574113
0.0,6.6160946
0.0,13.31684
0.0,28.680065
2.0,51.764633
12.17,82.78509
30.770000000000003,101.19311
14.21,95.09665
3.6000000000000005,79.978905
13.07,71.81122
12.17,65.68111
12.590000000000002,58.644505
13.75,54.722027
9.020000000000001,59.192833
17.59,66.12611
25.73,74.09394
35.0,85.71091
35.0,93.10953
8.6,84.39744
3.350000000000001,67.32476
3.250000000000001,56.281322
0.6,47.720097
0.0399999999999999,42.693565
0.01999999999999995,41.082264
0.0,40.279358
0.0,43.123695
2.4999999999999996,50.828766
7.62,63.119186
21.96,84.65631
34.96,111.04782
37.52,115.478966
35.0,105.01
35.0,94.27206
24.69,87.41875
10.000000000000002,82.062645
11.39,74.95472
10.000000000000002,68.7262
9.57,64.84279
6.999999999999999,61.559387
7.54,59.221817
8.43,59.03362
7.42,52.397636
2.1,37.106247
0.44000000000000006,22.560856
0.050000000000000024,11.173388
0.0,2.844541
0.0,-1.3600928
0.0,-2.6185153
-0.0399999999999999,-0.96050775
-0.06999999999999997,3.3539207
-0.010000000000000127,11.979136
0.0399999999999999,29.246994
3.250000000000001,48.227352
7.88,75.45143
10.000000000000002,89.31176
8.58,83.19438
7.54,69.00133
3.250000000000001,61.148254
3.250000000000001,59.353065
3.2200000000000006,55.452976
3.250000000000001,51.178516
3.250000000000001,48.221947
3.250000000000001,46.283817
3.6000000000000005,46.117798
7.460000000000001,45.60857
3.250000000000001,38.64993
0.44000000000000006,28.034174
0.0,17.548368
-0.010000000000000127,10.552749
-0.06999999999999997,5.270546
-1.21,1.6344153
-1.49,-1.5169706
-1.5,-4.094801
-1.32,-3.1135638
-0.2500000000000001,1.2754278
-0.010000000000000127,11.981208
0.44000000000000006,34.19873
3.350000000000001,64.986626
8.93,87.235176
7.460000000000001,79.16985
3.6000000000000005,65.869286
3.0,59.685577
2.0,59.274277
1.1,54.529747
1.0100000000000002,49.099182
0.4900000000000001,48.460426
1.0000000000000002,54.121387
1.1,63.745327
3.250000000000001,72.31611
1.1,68.830315
0.0,51.789795
0.0,32.487003
-0.010000000000000127,18.92464
-0.030000000000000075,11.230586
-0.050000000000000024,4.9980154
-0.10000000000000005,0.3858571
-0.2500000000000001,-2.2537642
-0.2999999999999998,-1.9678022
-0.10000000000000005,2.1005821
0.0,13.38338
0.4499999999999999,33.765366
6.0,65.412315
12.81,92.16701
7.62,92.70618
5.540000000000001,77.69413
6.1499999999999995,66.25385
3.6000000000000005,59.914032
3.250000000000001,55.248653
3.350000000000001,55.74349
3.6000000000000005,61.334232
5.0,67.84461
6.58,74.379845
20.0,80.78007
6.9,79.67319
0.49999999999999994,66.44138
0.0,47.2893
0.0,34.70564
0.0,23.980738
0.0,14.579865
