iter	RMSE
182	24.71390977
183	24.69558337
184	24.66590164
185	24.64507408
186	24.62200907
187	24.60284408
188	24.58065875
189	24.56422858
190	24.54658052
191	24.52655971
192	24.50631679
193	24.48706319
194	24.46294451
195	24.44061229
196	24.41663881
197	24.39000189
198	24.36981835
199	24.35000288
200	24.33587773
201	24.32453754
202	24.30702076
203	24.29781377
204	24.28659959
205	24.27126139
206	24.25280378
207	24.23731475
208	24.21620058
209	24.19640906
210	24.17376639
211	24.15653923
212	24.13683493
213	24.12417915
214	24.10809313
215	24.09433358
216	24.0797057
217	24.06389552
218	24.0520379
219	24.03572495
220	24.02022102
221	24.0043766
222	23.98629632
223	23.97167723
224	23.95472027
225	23.94102731
226	23.9248342
227	23.91311667
228	23.89121201
229	23.87964631
230	23.8587969
231	23.83893346
232	23.82298145
233	23.8160801
234	23.79743985
235	23.78321207
236	23.7709725
237	23.75797677
238	23.74597422
239	23.73193147
240	23.7196358
241	23.70046821
242	23.68692245
243	23.67416047
244	23.66150769
245	23.64981302
246	23.64043428
247	23.62150407
248	23.60899464
249	23.59737775
250	23.58681366
251	23.5765834
252	23.56749357
253	23.55739177
254	23.5471226
255	23.53251895
256	23.51803363
257	23.50555242
258	23.495485
259	23.48329322
260	23.47604275
261	23.4607575
262	23.45007829
263	23.43946906
264	23.42903628
265	23.41320091
266	23.39914903
267	23.38951618
268	23.37456848
269	23.36322272
270	23.34961734
271	23.33618767
272	23.3255647
273	23.31892389
274	23.30675405
275	23.29755866
276	23.28939099
277	23.27737692
278	23.26528134
279	23.2535567
280	23.24310974
281	23.22915196
282	23.21893284
283	23.20633255
284	23.18855858
285	23.17594819
286	23.16581673
287	23.153245
288	23.1419432
289	23.1301951
290	23.12065912
291	23.11174086
292	23.10433909
293	23.09593229
294	23.0841577
295	23.07233484
296	23.06303426
297	23.05369733
298	23.04431748
299	23.03126927
300	23.01708623
301	23.00610738
302	22.99423317
303	22.98707872
304	22.97083945
305	22.95702911
306	22.95162999
307	22.94409432
308	22.93395446
309	22.92386073
310	22.91452235
311	22.90681002
312	22.8989201
313	22.88642131
314	22.8777873
315	22.86998327
316	22.85780205
317	22.85130833
318	22.83674873
319	22.82916694
320	22.82080138
321	22.80695571
322	22.79504732
323	22.78568742
324	22.78172416
325	22.77099716
326	22.76384728
327	22.75713685
328	22.74384315
329	22.73137183
330	22.72292892
331	22.71502672
332	22.70247475
333	22.69219728
334	22.68504198
335	22.6781326
336	22.66502405
337	22.65374733
338	22.64419486
339	22.63556799
340	22.62883167
341	22.62140147
342	22.61119516
343	22.59978423
344	22.5931987
345	22.58726212
346	22.57956783
347	22.57113606
348	22.56429851
349	22.55608691
350	22.54428352
351	22.5390086
352	22.53111392
353	22.51939619
354	22.50919786
355	22.50354272
356	22.49553609
357	22.48765848
358	22.48121962
359	22.46888165
360	22.46163722
361	22.45094004
362	22.44183959
363	22.43417575
364	22.4271599
365	22.42152032
366	22.40939708
367	22.39825969
368	22.39390179
369	22.38493994
370	22.37512626
371	22.36695663
372	22.35293215
373	22.34127785
374	22.3342295
375	22.32487045
376	22.32024187
377	22.31302086
378	22.30217712
379	22.29550148
380	22.28748842
381	22.27708435
382	22.26606015
383	22.25229415
384	22.24338909
385	22.23830584
386	22.232015
387	22.2246165
388	22.21668252
389	22.2059791
390	22.19500949
391	22.18806003
392	22.18132966
393	22.17573462
394	22.16865175
395	22.16051842
396	22.14935089
397	22.14043176
398	22.13089901
399	22.12310216
400	22.11613963
401	22.10503923
402	22.096383
403	22.08987465
404	22.07913155
405	22.07358381
406	22.06811976
407	22.05743428
408	22.04859194
409	22.04121085
410	22.03623292
411	22.02801003
412	22.02301401
413	22.01510507
414	22.00597577
415	21.9941682
416	21.98574679
417	21.97912639
418	21.97025248
419	21.96410603
420	21.95722598
421	21.95236337
422	21.94354987
423	21.93505812
424	21.92607972
425	21.91702632
426	21.91012202
427	21.90300979
428	21.89684705
429	21.88466706
430	21.87479787
431	21.86818573
432	21.86101508
433	21.85183333
434	21.84369016
435	21.83516136
436	21.83052433
437	21.82134727
438	21.81395745
439	21.80401798
440	21.79828711
441	21.78935554
442	21.7834878
443	21.77875552
444	21.77153302
445	21.76353712
446	21.75386613
447	21.74715156
448	21.74049744
449	21.73230129
450	21.72652999
451	21.71870471
452	21.71163118
453	21.69907645
454	21.69091545
455	21.68516868
456	21.67389915
457	21.66683946
458	21.66013668
459	21.6568441
460	21.65031273
461	21.64484179
462	21.63996478
463	21.63249785
464	21.62463669
465	21.61715113
466	21.61073746
467	21.60444521
468	21.59818336
469	21.5864189
470	21.57418947
471	21.57027835
472	21.56178246
473	21.55680502
474	21.54957873
475	21.54134477
476	21.53583764
477	21.52694664
478	21.51867288
479	21.50756655
480	21.50057262
481	21.48869641
482	21.48051176
483	21.47377595
484	21.46592538
485	21.45923796
486	21.45393014
487	21.4490704
488	21.44491057
489	21.43654963
490	21.43280139
491	21.42559899
492	21.4159077
493	21.40831741
494	21.40372134
495	21.39614166
496	21.38842821
497	21.38228456
498	21.37351157
499	21.36570094
500	21.35737324
