value,datetime,datetime_utc,tz_time,geo_id,geo_name
342.18,2022-04-26T12:00:00.000+02:00,2022-04-26T10:00:00Z,2022-04-26T10:00:00.000Z,8742,Canarias
342.18,2022-04-26T12:00:00.000+02:00,2022-04-26T10:00:00Z,2022-04-26T10:00:00.000Z,8744,Ceuta
342.18,2022-04-26T12:00:00.000+02:00,2022-04-26T10:00:00Z,2022-04-26T10:00:00.000Z,8745,Melilla
331.29,2022-04-26T13:00:00.000+02:00,2022-04-26T11:00:00Z,2022-04-26T11:00:00.000Z,8741,Península
331.29,2022-04-26T13:00:00.000+02:00,2022-04-26T11:00:00Z,2022-04-26T11:00:00.000Z,8745,Melilla
331.29,2022-04-26T13:00:00.000+02:00,2022-04-26T11:00:00Z,2022-04-26T11:00:00.000Z,8743,Baleares
331.29,2022-04-26T13:00:00.000+02:00,2022-04-26T11:00:00Z,2022-04-26T11:00:00.000Z,8744,Ceuta
331.29,2022-04-26T13:00:00.000+02:00,2022-04-26T11:00:00Z,2022-04-26T11:00:00.000Z,8742,Canarias
275.56,2022-04-26T14:00:00.000+02:00,2022-04-26T12:00:00Z,2022-04-26T12:00:00.000Z,8743,Baleares
275.56,2022-04-26T14:00:00.000+02:00,2022-04-26T12:00:00Z,2022-04-26T12:00:00.000Z,8741,Península
323.78,2022-04-26T14:00:00.000+02:00,2022-04-26T12:00:00Z,2022-04-26T12:00:00.000Z,8744,Ceuta
323.78,2022-04-26T14:00:00.000+02:00,2022-04-26T12:00:00Z,2022-04-26T12:00:00.000Z,8745,Melilla
275.56,2022-04-26T14:00:00.000+02:00,2022-04-26T12:00:00Z,2022-04-26T12:00:00.000Z,8742,Canarias
278.96,2022-04-26T15:00:00.000+02:00,2022-04-26T13:00:00Z,2022-04-26T13:00:00.000Z,8742,Canarias
278.96,2022-04-26T15:00:00.000+02:00,2022-04-26T13:00:00Z,2022-04-26T13:00:00.000Z,8745,Melilla
278.96,2022-04-26T15:00:00.000+02:00,2022-04-26T13:00:00Z,2022-04-26T13:00:00.000Z,8744,Ceuta
278.96,2022-04-26T15:00:00.000+02:00,2022-04-26T13:00:00Z,2022-04-26T13:00:00.000Z,8741,Península
278.96,2022-04-26T15:00:00.000+02:00,2022-04-26T13:00:00Z,2022-04-26T13:00:00.000Z,8743,Baleares
283.17,2022-04-26T16:00:00.000+02:00,2022-04-26T14:00:00Z,2022-04-26T14:00:00.000Z,8742,Canarias
283.17,2022-04-26T16:00:00.000+02:00,2022-04-26T14:00:00Z,2022-04-26T14:00:00.000Z,8745,Melilla
283.17,2022-04-26T16:00:00.000+02:00,2022-04-26T14:00:00Z,2022-04-26T14:00:00.000Z,8741,Península
283.17,2022-04-26T16:00:00.000+02:00,2022-04-26T14:00:00Z,2022-04-26T14:00:00.000Z,8743,Baleares
283.17,2022-04-26T16:00:00.000+02:00,2022-04-26T14:00:00Z,2022-04-26T14:00:00.000Z,8744,Ceuta
303.4,2022-04-26T17:00:00.000+02:00,2022-04-26T15:00:00Z,2022-04-26T15:00:00.000Z,8744,Ceuta
303.4,2022-04-26T17:00:00.000+02:00,2022-04-26T15:00:00Z,2022-04-26T15:00:00.000Z,8742,Canarias
303.4,2022-04-26T17:00:00.000+02:00,2022-04-26T15:00:00Z,2022-04-26T15:00:00.000Z,8741,Península
303.4,2022-04-26T17:00:00.000+02:00,2022-04-26T15:00:00Z,2022-04-26T15:00:00.000Z,8743,Baleares
303.4,2022-04-26T17:00:00.000+02:00,2022-04-26T15:00:00Z,2022-04-26T15:00:00.000Z,8745,Melilla
306.89,2022-04-26T18:00:00.000+02:00,2022-04-26T16:00:00Z,2022-04-26T16:00:00.000Z,8744,Ceuta
306.89,2022-04-26T18:00:00.000+02:00,2022-04-26T16:00:00Z,2022-04-26T16:00:00.000Z,8745,Melilla
355.22,2022-04-26T18:00:00.000+02:00,2022-04-26T16:00:00Z,2022-04-26T16:00:00.000Z,8741,Península
355.22,2022-04-26T18:00:00.000+02:00,2022-04-26T16:00:00Z,2022-04-26T16:00:00.000Z,8743,Baleares
355.22,2022-04-26T18:00:00.000+02:00,2022-04-26T16:00:00Z,2022-04-26T16:00:00.000Z,8742,Canarias
371.82,2022-04-26T19:00:00.000+02:00,2022-04-26T17:00:00Z,2022-04-26T17:00:00.000Z,8743,Baleares
371.82,2022-04-26T19:00:00.000+02:00,2022-04-26T17:00:00Z,2022-04-26T17:00:00.000Z,8745,Melilla
371.82,2022-04-26T19:00:00.000+02:00,2022-04-26T17:00:00Z,2022-04-26T17:00:00.000Z,8742,Canarias
371.82,2022-04-26T19:00:00.000+02:00,2022-04-26T17:00:00Z,2022-04-26T17:00:00.000Z,8741,Península
371.82,2022-04-26T19:00:00.000+02:00,2022-04-26T17:00:00Z,2022-04-26T17:00:00.000Z,8744,Ceuta
397.56,2022-04-26T20:00:00.000+02:00,2022-04-26T18:00:00Z,2022-04-26T18:00:00.000Z,8743,Baleares
397.56,2022-04-26T20:00:00.000+02:00,2022-04-26T18:00:00Z,2022-04-26T18:00:00.000Z,8744,Ceuta
397.56,2022-04-26T20:00:00.000+02:00,2022-04-26T18:00:00Z,2022-04-26T18:00:00.000Z,8741,Península
397.56,2022-04-26T20:00:00.000+02:00,2022-04-26T18:00:00Z,2022-04-26T18:00:00.000Z,8745,Melilla
397.56,2022-04-26T20:00:00.000+02:00,2022-04-26T18:00:00Z,2022-04-26T18:00:00.000Z,8742,Canarias
397.34,2022-04-26T21:00:00.000+02:00,2022-04-26T19:00:00Z,2022-04-26T19:00:00.000Z,8743,Baleares
397.34,2022-04-26T21:00:00.000+02:00,2022-04-26T19:00:00Z,2022-04-26T19:00:00.000Z,8745,Melilla
397.34,2022-04-26T21:00:00.000+02:00,2022-04-26T19:00:00Z,2022-04-26T19:00:00.000Z,8744,Ceuta
397.34,2022-04-26T21:00:00.000+02:00,2022-04-26T19:00:00Z,2022-04-26T19:00:00.000Z,8741,Península
397.34,2022-04-26T21:00:00.000+02:00,2022-04-26T19:00:00Z,2022-04-26T19:00:00.000Z,8742,Canarias
338.67,2022-04-26T22:00:00.000+02:00,2022-04-26T20:00:00Z,2022-04-26T20:00:00.000Z,8743,Baleares
338.67,2022-04-26T22:00:00.000+02:00,2022-04-26T20:00:00Z,2022-04-26T20:00:00.000Z,8742,Canarias
387.37,2022-04-26T22:00:00.000+02:00,2022-04-26T20:00:00Z,2022-04-26T20:00:00.000Z,8744,Ceuta
338.67,2022-04-26T22:00:00.000+02:00,2022-04-26T20:00:00Z,2022-04-26T20:00:00.000Z,8741,Península
387.37,2022-04-26T22:00:00.000+02:00,2022-04-26T20:00:00Z,2022-04-26T20:00:00.000Z,8745,Melilla
330.48,2022-04-26T23:00:00.000+02:00,2022-04-26T21:00:00Z,2022-04-26T21:00:00.000Z,8744,Ceuta
330.48,2022-04-26T23:00:00.000+02:00,2022-04-26T21:00:00Z,2022-04-26T21:00:00.000Z,8742,Canarias
330.48,2022-04-26T23:00:00.000+02:00,2022-04-26T21:00:00Z,2022-04-26T21:00:00.000Z,8741,Península
330.48,2022-04-26T23:00:00.000+02:00,2022-04-26T21:00:00Z,2022-04-26T21:00:00.000Z,8745,Melilla
330.48,2022-04-26T23:00:00.000+02:00,2022-04-26T21:00:00Z,2022-04-26T21:00:00.000Z,8743,Baleares
263.38,2022-04-27T00:00:00.000+02:00,2022-04-26T22:00:00Z,2022-04-26T22:00:00.000Z,8742,Canarias
263.38,2022-04-27T00:00:00.000+02:00,2022-04-26T22:00:00Z,2022-04-26T22:00:00.000Z,8745,Melilla
263.38,2022-04-27T00:00:00.000+02:00,2022-04-26T22:00:00Z,2022-04-26T22:00:00.000Z,8744,Ceuta
263.38,2022-04-27T00:00:00.000+02:00,2022-04-26T22:00:00Z,2022-04-26T22:00:00.000Z,8743,Baleares
263.38,2022-04-27T00:00:00.000+02:00,2022-04-26T22:00:00Z,2022-04-26T22:00:00.000Z,8741,Península
259.11,2022-04-27T01:00:00.000+02:00,2022-04-26T23:00:00Z,2022-04-26T23:00:00.000Z,8744,Ceuta
259.11,2022-04-27T01:00:00.000+02:00,2022-04-26T23:00:00Z,2022-04-26T23:00:00.000Z,8741,Península
259.11,2022-04-27T01:00:00.000+02:00,2022-04-26T23:00:00Z,2022-04-26T23:00:00.000Z,8745,Melilla
259.11,2022-04-27T01:00:00.000+02:00,2022-04-26T23:00:00Z,2022-04-26T23:00:00.000Z,8743,Baleares
259.11,2022-04-27T01:00:00.000+02:00,2022-04-26T23:00:00Z,2022-04-26T23:00:00.000Z,8742,Canarias
251.21,2022-04-27T02:00:00.000+02:00,2022-04-27T00:00:00Z,2022-04-27T00:00:00.000Z,8741,Península
251.21,2022-04-27T02:00:00.000+02:00,2022-04-27T00:00:00Z,2022-04-27T00:00:00.000Z,8742,Canarias
251.21,2022-04-27T02:00:00.000+02:00,2022-04-27T00:00:00Z,2022-04-27T00:00:00.000Z,8743,Baleares
251.21,2022-04-27T02:00:00.000+02:00,2022-04-27T00:00:00Z,2022-04-27T00:00:00.000Z,8744,Ceuta
251.21,2022-04-27T02:00:00.000+02:00,2022-04-27T00:00:00Z,2022-04-27T00:00:00.000Z,8745,Melilla
250.17,2022-04-27T03:00:00.000+02:00,2022-04-27T01:00:00Z,2022-04-27T01:00:00.000Z,8745,Melilla
250.17,2022-04-27T03:00:00.000+02:00,2022-04-27T01:00:00Z,2022-04-27T01:00:00.000Z,8743,Baleares
250.17,2022-04-27T03:00:00.000+02:00,2022-04-27T01:00:00Z,2022-04-27T01:00:00.000Z,8744,Ceuta
250.17,2022-04-27T03:00:00.000+02:00,2022-04-27T01:00:00Z,2022-04-27T01:00:00.000Z,8742,Canarias
250.17,2022-04-27T03:00:00.000+02:00,2022-04-27T01:00:00Z,2022-04-27T01:00:00.000Z,8741,Península
252.75,2022-04-27T04:00:00.000+02:00,2022-04-27T02:00:00Z,2022-04-27T02:00:00.000Z,8745,Melilla
252.75,2022-04-27T04:00:00.000+02:00,2022-04-27T02:00:00Z,2022-04-27T02:00:00.000Z,8741,Península
252.75,2022-04-27T04:00:00.000+02:00,2022-04-27T02:00:00Z,2022-04-27T02:00:00.000Z,8744,Ceuta
252.75,2022-04-27T04:00:00.000+02:00,2022-04-27T02:00:00Z,2022-04-27T02:00:00.000Z,8742,Canarias
252.75,2022-04-27T04:00:00.000+02:00,2022-04-27T02:00:00Z,2022-04-27T02:00:00.000Z,8743,Baleares
266.8,2022-04-27T05:00:00.000+02:00,2022-04-27T03:00:00Z,2022-04-27T03:00:00.000Z,8745,Melilla
266.8,2022-04-27T05:00:00.000+02:00,2022-04-27T03:00:00Z,2022-04-27T03:00:00.000Z,8743,Baleares
266.8,2022-04-27T05:00:00.000+02:00,2022-04-27T03:00:00Z,2022-04-27T03:00:00.000Z,8741,Península
266.8,2022-04-27T05:00:00.000+02:00,2022-04-27T03:00:00Z,2022-04-27T03:00:00.000Z,8742,Canarias
266.8,2022-04-27T05:00:00.000+02:00,2022-04-27T03:00:00Z,2022-04-27T03:00:00.000Z,8744,Ceuta
302.94,2022-04-27T06:00:00.000+02:00,2022-04-27T04:00:00Z,2022-04-27T04:00:00.000Z,8741,Península
302.94,2022-04-27T06:00:00.000+02:00,2022-04-27T04:00:00Z,2022-04-27T04:00:00.000Z,8742,Canarias
302.94,2022-04-27T06:00:00.000+02:00,2022-04-27T04:00:00Z,2022-04-27T04:00:00.000Z,8743,Baleares
302.94,2022-04-27T06:00:00.000+02:00,2022-04-27T04:00:00Z,2022-04-27T04:00:00.000Z,8744,Ceuta
302.94,2022-04-27T06:00:00.000+02:00,2022-04-27T04:00:00Z,2022-04-27T04:00:00.000Z,8745,Melilla
314.4,2022-04-27T07:00:00.000+02:00,2022-04-27T05:00:00Z,2022-04-27T05:00:00.000Z,8742,Canarias
314.4,2022-04-27T07:00:00.000+02:00,2022-04-27T05:00:00Z,2022-04-27T05:00:00.000Z,8745,Melilla
314.4,2022-04-27T07:00:00.000+02:00,2022-04-27T05:00:00Z,2022-04-27T05:00:00.000Z,8741,Península
314.4,2022-04-27T07:00:00.000+02:00,2022-04-27T05:00:00Z,2022-04-27T05:00:00.000Z,8744,Ceuta
314.4,2022-04-27T07:00:00.000+02:00,2022-04-27T05:00:00Z,2022-04-27T05:00:00.000Z,8743,Baleares
360.44,2022-04-27T08:00:00.000+02:00,2022-04-27T06:00:00Z,2022-04-27T06:00:00.000Z,8745,Melilla
360.44,2022-04-27T08:00:00.000+02:00,2022-04-27T06:00:00Z,2022-04-27T06:00:00.000Z,8742,Canarias
360.44,2022-04-27T08:00:00.000+02:00,2022-04-27T06:00:00Z,2022-04-27T06:00:00.000Z,8741,Península
360.44,2022-04-27T08:00:00.000+02:00,2022-04-27T06:00:00Z,2022-04-27T06:00:00.000Z,8744,Ceuta
360.44,2022-04-27T08:00:00.000+02:00,2022-04-27T06:00:00Z,2022-04-27T06:00:00.000Z,8743,Baleares
334.17,2022-04-27T09:00:00.000+02:00,2022-04-27T07:00:00Z,2022-04-27T07:00:00.000Z,8743,Baleares
334.17,2022-04-27T09:00:00.000+02:00,2022-04-27T07:00:00Z,2022-04-27T07:00:00.000Z,8741,Península
334.17,2022-04-27T09:00:00.000+02:00,2022-04-27T07:00:00Z,2022-04-27T07:00:00.000Z,8745,Melilla
334.17,2022-04-27T09:00:00.000+02:00,2022-04-27T07:00:00Z,2022-04-27T07:00:00.000Z,8744,Ceuta
334.17,2022-04-27T09:00:00.000+02:00,2022-04-27T07:00:00Z,2022-04-27T07:00:00.000Z,8742,Canarias
311.48,2022-04-27T10:00:00.000+02:00,2022-04-27T08:00:00Z,2022-04-27T08:00:00.000Z,8744,Ceuta
360.07,2022-04-27T10:00:00.000+02:00,2022-04-27T08:00:00Z,2022-04-27T08:00:00.000Z,8743,Baleares
360.07,2022-04-27T10:00:00.000+02:00,2022-04-27T08:00:00Z,2022-04-27T08:00:00.000Z,8742,Canarias
311.48,2022-04-27T10:00:00.000+02:00,2022-04-27T08:00:00Z,2022-04-27T08:00:00.000Z,8745,Melilla
360.07,2022-04-27T10:00:00.000+02:00,2022-04-27T08:00:00Z,2022-04-27T08:00:00.000Z,8741,Península
335.39,2022-04-27T11:00:00.000+02:00,2022-04-27T09:00:00Z,2022-04-27T09:00:00.000Z,8741,Península
335.39,2022-04-27T11:00:00.000+02:00,2022-04-27T09:00:00Z,2022-04-27T09:00:00.000Z,8743,Baleares
335.39,2022-04-27T11:00:00.000+02:00,2022-04-27T09:00:00Z,2022-04-27T09:00:00.000Z,8742,Canarias
335.39,2022-04-27T11:00:00.000+02:00,2022-04-27T09:00:00Z,2022-04-27T09:00:00.000Z,8745,Melilla
335.39,2022-04-27T11:00:00.000+02:00,2022-04-27T09:00:00Z,2022-04-27T09:00:00.000Z,8744,Ceuta
323.89,2022-04-27T12:00:00.000+02:00,2022-04-27T10:00:00Z,2022-04-27T10:00:00.000Z,8743,Baleares
323.89,2022-04-27T12:00:00.000+02:00,2022-04-27T10:00:00Z,2022-04-27T10:00:00.000Z,8745,Melilla
323.89,2022-04-27T12:00:00.000+02:00,2022-04-27T10:00:00Z,2022-04-27T10:00:00.000Z,8741,Península
323.89,2022-04-27T12:00:00.000+02:00,2022-04-27T10:00:00Z,2022-04-27T10:00:00.000Z,8742,Canarias
323.89,2022-04-27T12:00:00.000+02:00,2022-04-27T10:00:00Z,2022-04-27T10:00:00.000Z,8744,Ceuta
313.96,2022-04-27T13:00:00.000+02:00,2022-04-27T11:00:00Z,2022-04-27T11:00:00.000Z,8745,Melilla
313.96,2022-04-27T13:00:00.000+02:00,2022-04-27T11:00:00Z,2022-04-27T11:00:00.000Z,8744,Ceuta
313.96,2022-04-27T13:00:00.000+02:00,2022-04-27T11:00:00Z,2022-04-27T11:00:00.000Z,8743,Baleares
313.96,2022-04-27T13:00:00.000+02:00,2022-04-27T11:00:00Z,2022-04-27T11:00:00.000Z,8742,Canarias
313.96,2022-04-27T13:00:00.000+02:00,2022-04-27T11:00:00Z,2022-04-27T11:00:00.000Z,8741,Península
260.4,2022-04-27T14:00:00.000+02:00,2022-04-27T12:00:00Z,2022-04-27T12:00:00.000Z,8743,Baleares
308.56,2022-04-27T14:00:00.000+02:00,2022-04-27T12:00:00Z,2022-04-27T12:00:00.000Z,8744,Ceuta
308.56,2022-04-27T14:00:00.000+02:00,2022-04-27T12:00:00Z,2022-04-27T12:00:00.000Z,8745,Melilla
260.4,2022-04-27T14:00:00.000+02:00,2022-04-27T12:00:00Z,2022-04-27T12:00:00.000Z,8741,Península
260.4,2022-04-27T14:00:00.000+02:00,2022-04-27T12:00:00Z,2022-04-27T12:00:00.000Z,8742,Canarias
261.32,2022-04-27T15:00:00.000+02:00,2022-04-27T13:00:00Z,2022-04-27T13:00:00.000Z,8745,Melilla
261.32,2022-04-27T15:00:00.000+02:00,2022-04-27T13:00:00Z,2022-04-27T13:00:00.000Z,8744,Ceuta
261.32,2022-04-27T15:00:00.000+02:00,2022-04-27T13:00:00Z,2022-04-27T13:00:00.000Z,8741,Península
261.32,2022-04-27T15:00:00.000+02:00,2022-04-27T13:00:00Z,2022-04-27T13:00:00.000Z,8742,Canarias
261.32,2022-04-27T15:00:00.000+02:00,2022-04-27T13:00:00Z,2022-04-27T13:00:00.000Z,8743,Baleares
263.23,2022-04-27T16:00:00.000+02:00,2022-04-27T14:00:00Z,2022-04-27T14:00:00.000Z,8744,Ceuta
263.23,2022-04-27T16:00:00.000+02:00,2022-04-27T14:00:00Z,2022-04-27T14:00:00.000Z,8741,Península
263.23,2022-04-27T16:00:00.000+02:00,2022-04-27T14:00:00Z,2022-04-27T14:00:00.000Z,8743,Baleares
263.23,2022-04-27T16:00:00.000+02:00,2022-04-27T14:00:00Z,2022-04-27T14:00:00.000Z,8742,Canarias
263.23,2022-04-27T16:00:00.000+02:00,2022-04-27T14:00:00Z,2022-04-27T14:00:00.000Z,8745,Melilla
282.7,2022-04-27T17:00:00.000+02:00,2022-04-27T15:00:00Z,2022-04-27T15:00:00.000Z,8741,Península
282.7,2022-04-27T17:00:00.000+02:00,2022-04-27T15:00:00Z,2022-04-27T15:00:00.000Z,8744,Ceuta
282.7,2022-04-27T17:00:00.000+02:00,2022-04-27T15:00:00Z,2022-04-27T15:00:00.000Z,8742,Canarias
282.7,2022-04-27T17:00:00.000+02:00,2022-04-27T15:00:00Z,2022-04-27T15:00:00.000Z,8745,Melilla
282.7,2022-04-27T17:00:00.000+02:00,2022-04-27T15:00:00Z,2022-04-27T15:00:00.000Z,8743,Baleares
300.31,2022-04-27T18:00:00.000+02:00,2022-04-27T16:00:00Z,2022-04-27T16:00:00.000Z,8745,Melilla
348.61,2022-04-27T18:00:00.000+02:00,2022-04-27T16:00:00Z,2022-04-27T16:00:00.000Z,8741,Península
348.61,2022-04-27T18:00:00.000+02:00,2022-04-27T16:00:00Z,2022-04-27T16:00:00.000Z,8743,Baleares
300.31,2022-04-27T18:00:00.000+02:00,2022-04-27T16:00:00Z,2022-04-27T16:00:00.000Z,8744,Ceuta
348.61,2022-04-27T18:00:00.000+02:00,2022-04-27T16:00:00Z,2022-04-27T16:00:00.000Z,8742,Canarias
363.3,2022-04-27T19:00:00.000+02:00,2022-04-27T17:00:00Z,2022-04-27T17:00:00.000Z,8744,Ceuta
363.3,2022-04-27T19:00:00.000+02:00,2022-04-27T17:00:00Z,2022-04-27T17:00:00.000Z,8745,Melilla
363.3,2022-04-27T19:00:00.000+02:00,2022-04-27T17:00:00Z,2022-04-27T17:00:00.000Z,8743,Baleares
363.3,2022-04-27T19:00:00.000+02:00,2022-04-27T17:00:00Z,2022-04-27T17:00:00.000Z,8742,Canarias
363.3,2022-04-27T19:00:00.000+02:00,2022-04-27T17:00:00Z,2022-04-27T17:00:00.000Z,8741,Península
383.38,2022-04-27T20:00:00.000+02:00,2022-04-27T18:00:00Z,2022-04-27T18:00:00.000Z,8744,Ceuta
383.38,2022-04-27T20:00:00.000+02:00,2022-04-27T18:00:00Z,2022-04-27T18:00:00.000Z,8741,Península
383.38,2022-04-27T20:00:00.000+02:00,2022-04-27T18:00:00Z,2022-04-27T18:00:00.000Z,8742,Canarias
383.38,2022-04-27T20:00:00.000+02:00,2022-04-27T18:00:00Z,2022-04-27T18:00:00.000Z,8745,Melilla
383.38,2022-04-27T20:00:00.000+02:00,2022-04-27T18:00:00Z,2022-04-27T18:00:00.000Z,8743,Baleares
380.31,2022-04-27T21:00:00.000+02:00,2022-04-27T19:00:00Z,2022-04-27T19:00:00.000Z,8741,Península
380.31,2022-04-27T21:00:00.000+02:00,2022-04-27T19:00:00Z,2022-04-27T19:00:00.000Z,8745,Melilla
380.31,2022-04-27T21:00:00.000+02:00,2022-04-27T19:00:00Z,2022-04-27T19:00:00.000Z,8742,Canarias
380.31,2022-04-27T21:00:00.000+02:00,2022-04-27T19:00:00Z,2022-04-27T19:00:00.000Z,8743,Baleares
380.31,2022-04-27T21:00:00.000+02:00,2022-04-27T19:00:00Z,2022-04-27T19:00:00.000Z,8744,Ceuta
314.89,2022-04-27T22:00:00.000+02:00,2022-04-27T20:00:00Z,2022-04-27T20:00:00.000Z,8741,Península
363.24,2022-04-27T22:00:00.000+02:00,2022-04-27T20:00:00Z,2022-04-27T20:00:00.000Z,8745,Melilla
363.24,2022-04-27T22:00:00.000+02:00,2022-04-27T20:00:00Z,2022-04-27T20:00:00.000Z,8744,Ceuta
314.89,2022-04-27T22:00:00.000+02:00,2022-04-27T20:00:00Z,2022-04-27T20:00:00.000Z,8742,Canarias
314.89,2022-04-27T22:00:00.000+02:00,2022-04-27T20:00:00Z,2022-04-27T20:00:00.000Z,8743,Baleares
304.43,2022-04-27T23:00:00.000+02:00,2022-04-27T21:00:00Z,2022-04-27T21:00:00.000Z,8741,Península
304.43,2022-04-27T23:00:00.000+02:00,2022-04-27T21:00:00Z,2022-04-27T21:00:00.000Z,8744,Ceuta
304.43,2022-04-27T23:00:00.000+02:00,2022-04-27T21:00:00Z,2022-04-27T21:00:00.000Z,8745,Melilla
304.43,2022-04-27T23:00:00.000+02:00,2022-04-27T21:00:00Z,2022-04-27T21:00:00.000Z,8742,Canarias
304.43,2022-04-27T23:00:00.000+02:00,2022-04-27T21:00:00Z,2022-04-27T21:00:00.000Z,8743,Baleares
272.09,2022-04-28T00:00:00.000+02:00,2022-04-27T22:00:00Z,2022-04-27T22:00:00.000Z,8743,Baleares
272.09,2022-04-28T00:00:00.000+02:00,2022-04-27T22:00:00Z,2022-04-27T22:00:00.000Z,8742,Canarias
272.09,2022-04-28T00:00:00.000+02:00,2022-04-27T22:00:00Z,2022-04-27T22:00:00.000Z,8744,Ceuta
272.09,2022-04-28T00:00:00.000+02:00,2022-04-27T22:00:00Z,2022-04-27T22:00:00.000Z,8745,Melilla
272.09,2022-04-28T00:00:00.000+02:00,2022-04-27T22:00:00Z,2022-04-27T22:00:00.000Z,8741,Península
260.35,2022-04-28T01:00:00.000+02:00,2022-04-27T23:00:00Z,2022-04-27T23:00:00.000Z,8745,Melilla
260.35,2022-04-28T01:00:00.000+02:00,2022-04-27T23:00:00Z,2022-04-27T23:00:00.000Z,8743,Baleares
260.35,2022-04-28T01:00:00.000+02:00,2022-04-27T23:00:00Z,2022-04-27T23:00:00.000Z,8744,Ceuta
260.35,2022-04-28T01:00:00.000+02:00,2022-04-27T23:00:00Z,2022-04-27T23:00:00.000Z,8741,Península
260.35,2022-04-28T01:00:00.000+02:00,2022-04-27T23:00:00Z,2022-04-27T23:00:00.000Z,8742,Canarias
253.7,2022-04-28T02:00:00.000+02:00,2022-04-28T00:00:00Z,2022-04-28T00:00:00.000Z,8741,Península
253.7,2022-04-28T02:00:00.000+02:00,2022-04-28T00:00:00Z,2022-04-28T00:00:00.000Z,8742,Canarias
253.7,2022-04-28T02:00:00.000+02:00,2022-04-28T00:00:00Z,2022-04-28T00:00:00.000Z,8743,Baleares
253.7,2022-04-28T02:00:00.000+02:00,2022-04-28T00:00:00Z,2022-04-28T00:00:00.000Z,8745,Melilla
253.7,2022-04-28T02:00:00.000+02:00,2022-04-28T00:00:00Z,2022-04-28T00:00:00.000Z,8744,Ceuta
260.65,2022-04-28T03:00:00.000+02:00,2022-04-28T01:00:00Z,2022-04-28T01:00:00.000Z,8744,Ceuta
260.65,2022-04-28T03:00:00.000+02:00,2022-04-28T01:00:00Z,2022-04-28T01:00:00.000Z,8743,Baleares
260.65,2022-04-28T03:00:00.000+02:00,2022-04-28T01:00:00Z,2022-04-28T01:00:00.000Z,8741,Península
260.65,2022-04-28T03:00:00.000+02:00,2022-04-28T01:00:00Z,2022-04-28T01:00:00.000Z,8745,Melilla
260.65,2022-04-28T03:00:00.000+02:00,2022-04-28T01:00:00Z,2022-04-28T01:00:00.000Z,8742,Canarias
259.5,2022-04-28T04:00:00.000+02:00,2022-04-28T02:00:00Z,2022-04-28T02:00:00.000Z,8741,Península
259.5,2022-04-28T04:00:00.000+02:00,2022-04-28T02:00:00Z,2022-04-28T02:00:00.000Z,8742,Canarias
259.5,2022-04-28T04:00:00.000+02:00,2022-04-28T02:00:00Z,2022-04-28T02:00:00.000Z,8744,Ceuta
259.5,2022-04-28T04:00:00.000+02:00,2022-04-28T02:00:00Z,2022-04-28T02:00:00.000Z,8745,Melilla
259.5,2022-04-28T04:00:00.000+02:00,2022-04-28T02:00:00Z,2022-04-28T02:00:00.000Z,8743,Baleares
278.58,2022-04-28T05:00:00.000+02:00,2022-04-28T03:00:00Z,2022-04-28T03:00:00.000Z,8743,Baleares
278.58,2022-04-28T05:00:00.000+02:00,2022-04-28T03:00:00Z,2022-04-28T03:00:00.000Z,8742,Canarias
278.58,2022-04-28T05:00:00.000+02:00,2022-04-28T03:00:00Z,2022-04-28T03:00:00.000Z,8741,Península
278.58,2022-04-28T05:00:00.000+02:00,2022-04-28T03:00:00Z,2022-04-28T03:00:00.000Z,8744,Ceuta
278.58,2022-04-28T05:00:00.000+02:00,2022-04-28T03:00:00Z,2022-04-28T03:00:00.000Z,8745,Melilla
312.08,2022-04-28T06:00:00.000+02:00,2022-04-28T04:00:00Z,2022-04-28T04:00:00.000Z,8742,Canarias
312.08,2022-04-28T06:00:00.000+02:00,2022-04-28T04:00:00Z,2022-04-28T04:00:00.000Z,8743,Baleares
312.08,2022-04-28T06:00:00.000+02:00,2022-04-28T04:00:00Z,2022-04-28T04:00:00.000Z,8745,Melilla
312.08,2022-04-28T06:00:00.000+02:00,2022-04-28T04:00:00Z,2022-04-28T04:00:00.000Z,8744,Ceuta
312.08,2022-04-28T06:00:00.000+02:00,2022-04-28T04:00:00Z,2022-04-28T04:00:00.000Z,8741,Península
325.46,2022-04-28T07:00:00.000+02:00,2022-04-28T05:00:00Z,2022-04-28T05:00:00.000Z,8744,Ceuta
325.46,2022-04-28T07:00:00.000+02:00,2022-04-28T05:00:00Z,2022-04-28T05:00:00.000Z,8743,Baleares
325.46,2022-04-28T07:00:00.000+02:00,2022-04-28T05:00:00Z,2022-04-28T05:00:00.000Z,8745,Melilla
325.46,2022-04-28T07:00:00.000+02:00,2022-04-28T05:00:00Z,2022-04-28T05:00:00.000Z,8742,Canarias
325.46,2022-04-28T07:00:00.000+02:00,2022-04-28T05:00:00Z,2022-04-28T05:00:00.000Z,8741,Península
361.84,2022-04-28T08:00:00.000+02:00,2022-04-28T06:00:00Z,2022-04-28T06:00:00.000Z,8741,Península
361.84,2022-04-28T08:00:00.000+02:00,2022-04-28T06:00:00Z,2022-04-28T06:00:00.000Z,8745,Melilla
361.84,2022-04-28T08:00:00.000+02:00,2022-04-28T06:00:00Z,2022-04-28T06:00:00.000Z,8743,Baleares
361.84,2022-04-28T08:00:00.000+02:00,2022-04-28T06:00:00Z,2022-04-28T06:00:00.000Z,8744,Ceuta
