datetime;year;month;day;hour;dayofweek;is_weekend;biogas;biomasa;ciclo_combinado;derivados_del_petroleo_o_carbon;energia_residual;eolica_terrestre;fuel;gas_natural_cogeneracion;hidraulica_no_ugh;hidraulica_ugh;hulla_antracita;hulla_sub_bituminosa;nuclear;oceano_y_geotermica;residuos_domesticos_y_similares;residuos_varios;solar_fotovoltaica;solar_termica;subproductos_mineria;termica_no_renovable;total_tipo_produccion;turbinacion_bombeo
2020-01-01 00:00:00;2020;1;1;0;2;0;89.98;273.283;4375.106;125.606;1.792;1546.64;0.0;2366.711;916.029;5372.416;162.47;228.98;7108.765;3.516;179.551;75.798;0.042;0.0;0.0;0.0;22885.372;58.687
2020-01-01 01:00:00;2020;1;1;1;2;0;90.457;269.422;4538.635;116.1;1.745;1589.363;0.0;2333.025;902.879;5238.517;162.206;228.29;7104.832;3.513;179.495;75.892;0.09;0.0;0.0;0.0;22943.679;109.218
2020-01-01 02:00:00;2020;1;1;2;2;0;85.455;261.432;4177.421;115.889;1.604;1661.273;0.0;2328.178;890.059;4963.937;146.813;228.016;7108.46;3.523;180.02;77.181;0.107;0.0;0.0;0.0;22338.533;109.165
2020-01-01 03:00:00;2020;1;1;3;2;0;85.664;258.927;3939.211;116.303;0.312;1664.442;0.0;2313.408;884.805;4541.012;123.314;223.951;7105.782;3.529;179.048;82.335;0.142;0.0;0.0;0.0;21773.535;251.35
2020-01-01 04:00:00;2020;1;1;4;2;0;85.909;259.17;4163.001;114.548;0.076;1622.625;0.0;2309.769;882.066;4578.614;121.312;221.327;7106.64;3.526;180.557;80.106;0.193;1.049;0.0;0.0;22037.687;307.199
2020-01-01 05:00:00;2020;1;1;5;2;0;86.54;260.409;4144.086;116.026;0.025;1577.422;0.0;2301.09;871.047;4539.016;121.346;228.573;7106.048;3.523;181.254;83.314;0.281;11.22;0.0;0.0;21938.246;307.026
2020-01-01 06:00:00;2020;1;1;6;2;0;87.355;261.063;4446.208;105.319;1.579;1541.817;0.0;2308.115;864.245;4530.527;121.644;228.022;7106.512;3.532;180.592;82.04;0.529;14.662;0.0;0.0;22190.404;306.643
2020-01-01 07:00:00;2020;1;1;7;2;0;86.295;264.779;4203.038;103.552;1.652;1449.937;0.0;2305.102;867.657;4571.074;121.235;227.942;7107.211;3.537;180.923;83.247;1.307;16.432;0.0;0.0;21901.886;306.966
2020-01-01 08:00:00;2020;1;1;8;2;0;89.996;256.506;3808.347;106.427;1.716;1319.863;0.0;2329.709;860.6;4665.252;120.63;227.441;7106.43;3.529;180.77;84.689;42.489;16.056;0.0;0.0;21527.187;306.737
2020-01-01 09:00:00;2020;1;1;9;2;0;91.947;251.908;3584.282;107.046;2.065;1091.994;0.0;2323.726;861.937;4672.067;121.05;227.687;7107.662;3.518;178.361;86.116;812.761;16.038;0.0;0.0;21846.907;306.742
2020-01-01 10:00:00;2020;1;1;10;2;0;92.203;246.453;3193.829;116.611;2.23;887.5;0.0;2311.308;866.133;5125.372;121.514;227.678;7107.642;3.523;178.803;83.398;2148.251;49.264;0.0;0.0;23068.286;306.574
2020-01-01 11:00:00;2020;1;1;11;2;0;98.324;243.328;3576.186;117.173;2.151;694.662;0.0;2302.449;872.012;5467.124;121.637;227.834;7107.12;3.517;179.48;83.771;3048.079;224.211;0.0;0.0;24675.198;306.14
2020-01-01 12:00:00;2020;1;1;12;2;0;96.881;243.754;3849.009;124.038;1.398;571.171;0.0;2300.431;873.821;5461.487;122.226;228.03;7108.028;3.502;176.54;83.287;3474.22;483.176;0.0;0.0;25507.529;306.53
2020-01-01 13:00:00;2020;1;1;13;2;0;96.417;245.027;3512.925;124.191;0.41;470.152;0.0;2283.009;872.729;5243.037;122.341;228.208;7109.298;3.473;177.161;82.287;3605.204;609.236;0.0;0.0;25091.673;306.568
2020-01-01 14:00:00;2020;1;1;14;2;0;93.588;248.891;3402.315;124.157;0.493;415.376;0.0;2270.918;861.352;5152.456;122.915;228.132;7105.593;3.484;180.374;71.474;3487.984;701.896;0.0;0.0;24778.491;307.093
2020-01-01 15:00:00;2020;1;1;15;2;0;91.272;250.151;3570.095;124.003;0.487;323.172;0.0;2287.36;873.433;5240.792;127.115;227.482;7107.218;3.496;178.069;63.659;3004.387;917.292;0.0;0.0;24690.098;300.615
2020-01-01 16:00:00;2020;1;1;16;2;0;90.886;250.853;4138.027;122.223;0.485;293.971;0.0;2314.328;889.884;5468.118;155.849;227.109;7103.987;3.497;179.563;59.921;1864.442;1066.097;0.0;0.0;24434.831;205.591
2020-01-01 17:00:00;2020;1;1;17;2;0;89.682;251.905;4548.692;120.191;0.436;363.989;0.0;2372.356;1001.09;6256.151;164.534;227.857;7105.071;3.5;180.61;61.339;422.553;754.557;0.0;0.0;24167.602;243.089
2020-01-01 18:00:00;2020;1;1;18;2;0;89.459;244.349;4701.608;123.21;0.437;423.926;0.0;2398.93;1038.065;6506.849;164.481;227.026;7104.111;3.452;175.338;61.093;2.745;165.252;0.0;0.0;24218.034;787.703
2020-01-01 19:00:00;2020;1;1;19;2;0;89.543;247.792;5175.035;111.92;0.443;547.984;0.0;2375.262;1043.167;6559.035;163.779;226.036;7103.265;3.494;175.466;57.716;0.194;70.937;0.0;0.0;24886.798;935.73
2020-01-01 20:00:00;2020;1;1;20;2;0;89.983;242.948;4933.484;110.21;0.56;612.773;0.0;2360.216;1036.862;6515.105;159.712;226.872;7105.85;3.508;172.905;53.693;0.145;51.985;0.0;0.0;24491.339;814.528
2020-01-01 21:00:00;2020;1;1;21;2;0;90.522;248.446;4950.162;109.879;0.639;607.358;0.0;2368.805;1033.852;6734.242;157.716;224.74;7104.389;3.522;171.37;54.61;0.049;48.122;0.0;0.0;24874.153;965.73
2020-01-01 22:00:00;2020;1;1;22;2;0;91.021;251.408;4961.31;112.399;0.565;665.684;0.0;2373.171;1017.745;6309.734;156.171;227.228;7105.786;3.52;161.089;57.344;0.042;46.621;0.0;0.0;23953.27;412.432
2020-01-01 23:00:00;2020;1;1;23;2;0;90.559;250.468;4935.386;112.703;0.569;782.253;0.0;2323.951;893.713;5785.398;154.175;226.032;7106.954;3.518;152.426;58.289;0.03;47.188;0.0;0.0;23007.233;83.621
2020-01-02 00:00:00;2020;1;2;0;3;0;89.581;248.245;4280.268;110.986;0.803;905.945;0.0;2326.813;867.001;4941.421;140.763;226.95;7105.345;3.508;153.459;57.026;0.046;47.316;0.0;0.0;21581.518;76.042
2020-01-02 01:00:00;2020;1;2;1;3;0;89.091;238.566;3803.326;117.792;1.186;1202.29;0.0;2364.481;869.498;4885.194;115.096;227.057;7105.976;3.508;152.224;62.315;0.076;47.093;0.0;0.0;21287.495;2.726
2020-01-02 02:00:00;2020;1;2;2;3;0;89.124;238.746;3799.498;120.761;1.175;1506.196;0.0;2394.557;874.833;4623.631;110.287;225.477;7105.076;3.505;151.185;63.013;0.089;32.15;0.0;0.0;21441.553;102.25
2020-01-02 03:00:00;2020;1;2;3;3;0;87.453;243.093;3726.914;122.633;1.201;1870.081;0.0;2439.248;867.968;4431.295;110.847;226.549;7106.097;3.519;152.935;64.597;0.12;12.717;0.0;0.0;21567.746;100.479
2020-01-02 04:00:00;2020;1;2;4;3;0;86.717;245.349;3579.902;122.726;0.678;2199.346;0.0;2470.658;864.248;4278.675;177.257;226.483;7107.037;3.522;153.589;63.406;0.166;0.568;0.0;0.0;21680.652;100.325
2020-01-02 05:00:00;2020;1;2;5;3;0;86.348;245.494;3431.675;128.473;0.591;2382.607;0.0;2493.307;865.474;4511.424;265.848;227.197;7106.199;3.523;152.307;61.889;0.233;0.0;0.0;0.0;22063.367;100.778
2020-01-02 06:00:00;2020;1;2;6;3;0;83.737;254.064;4293.933;132.835;0.601;2740.814;0.0;2555.903;859.773;4631.376;351.668;226.561;7105.382;3.523;149.67;61.889;0.374;0.0;0.0;0.0;23506.798;54.695
2020-01-02 07:00:00;2020;1;2;7;3;0;80.625;254.009;4789.344;139.467;0.597;2959.486;0.0;2665.311;964.501;5296.461;390.59;220.686;7105.318;3.524;147.467;53.64;1.084;0.0;0.0;0.0;25261.402;189.292
2020-01-02 08:00:00;2020;1;2;8;3;0;79.481;252.585;5082.995;208.861;0.583;3191.124;0.0;2806.769;989.473;5496.601;415.579;214.096;7105.947;3.46;145.384;55.681;27.268;0.0;0.0;0.0;27118.331;1042.444
2020-01-02 09:00:00;2020;1;2;9;3;0;84.129;236.732;5548.85;240.812;0.693;3554.851;0.0;2847.775;1006.753;5828.765;418.156;210.034;7104.811;3.45;147.731;67.029;627.851;0.0;0.0;0.0;29246.479;1318.057
2020-01-02 10:00:00;2020;1;2;10;3;0;86.618;260.198;5806.257;265.102;1.255;3880.966;0.0;2875.731;1040.386;6088.222;417.327;196.641;7104.346;3.447;146.879;72.131;1750.159;35.622;0.0;0.0;31161.619;1130.332
2020-01-02 11:00:00;2020;1;2;11;3;0;87.667;251.953;6232.022;267.205;1.391;3785.939;0.0;2936.582;1034.604;6095.704;419.046;196.916;7103.71;3.453;145.737;75.145;2490.774;151.246;0.0;0.0;32446.035;1166.941
2020-01-02 12:00:00;2020;1;2;12;3;0;92.653;239.278;6644.888;273.376;1.297;3448.859;0.0;2977.224;1039.586;6042.114;418.267;213.527;7104.748;3.456;148.824;75.834;2903.629;358.607;0.0;0.0;33179.646;1193.479
2020-01-02 13:00:00;2020;1;2;13;3;0;95.461;254.781;6674.809;280.097;0.702;3418.082;0.0;3026.21;1045.011;5912.376;418.914;215.837;7104.055;3.445;148.382;78.062;3061.032;435.722;0.0;0.0;33434.525;1261.547
2020-01-02 14:00:00;2020;1;2;14;3;0;96.344;258.043;6928.58;292.366;0.445;3395.449;0.0;3048.78;1050.963;5855.149;419.76;213.278;7105.665;3.322;148.949;77.43;2993.227;530.417;0.0;0.0;33466.187;1048.02
2020-01-02 15:00:00;2020;1;2;15;3;0;97.798;261.84;6640.237;294.026;0.459;3463.545;0.0;3062.913;1048.964;5865.722;419.569;213.726;7107.214;3.141;148.567;80.101;2566.831;711.392;0.0;0.0;32781.638;795.593
2020-01-02 16:00:00;2020;1;2;16;3;0;95.93;260.401;6499.633;292.197;0.467;3449.885;0.0;3078.827;1037.366;6009.545;419.059;213.556;7105.71;3.146;147.629;80.483;1564.189;851.278;0.0;0.0;32054.2;944.899
2020-01-02 17:00:00;2020;1;2;17;3;0;96.315;265.747;6838.289;289.544;0.464;3564.696;0.0;3093.575;1048.917;6539.096;419.169;226.247;7107.756;3.141;150.49;81.053;345.14;567.641;0.0;0.0;31858.635;1221.355
2020-01-02 18:00:00;2020;1;2;18;3;0;96.896;263.048;6327.78;278.962;0.482;3782.891;0.0;3128.349;1056.947;6621.489;419.325;226.079;7106.67;3.145;150.194;80.207;2.041;117.462;0.0;0.0;31063.273;1401.306
2020-01-02 19:00:00;2020;1;2;19;3;0;98.01;263.961;6029.106;277.568;0.486;3932.841;0.0;3139.367;1060.962;6688.759;419.794;226.102;7108.138;3.147;150.765;77.784;0.142;23.266;0.0;0.0;30619.459;1119.261
2020-01-02 20:00:00;2020;1;2;20;3;0;101.274;254.363;5945.25;275.5;0.702;4167.345;0.0;3125.075;1054.801;6580.814;461.758;226.098;7107.497;3.15;152.637;78.944;0.139;0.0;0.0;0.0;30295.145;759.798
2020-01-02 21:00:00;2020;1;2;21;3;0;102.15;269.669;6300.44;263.233;0.873;4454.844;0.0;3140.751;1025.49;6544.502;444.41;229.397;7108.701;3.145;152.591;86.337;0.046;0.0;0.0;0.0;30286.039;159.46
2020-01-02 22:00:00;2020;1;2;22;3;0;97.593;267.966;4598.606;251.359;0.595;4557.747;0.0;3130.769;1010.409;6118.079;416.815;224.457;7108.53;3.136;152.629;85.6;0.036;0.0;0.0;0.0;28163.86;139.534
2020-01-02 23:00:00;2020;1;2;23;3;0;96.468;268.287;3377.459;222.562;0.513;4543.924;0.0;3067.028;975.327;5716.956;400.509;212.342;7108.038;3.137;152.004;87.788;0.028;0.0;0.0;0.0;26328.574;96.204
2020-01-03 00:00:00;2020;1;3;0;4;0;93.081;275.67;2508.986;182.509;0.504;4462.745;0.0;2995.947;919.199;5471.313;407.975;226.812;7108.322;3.131;152.022;87.755;0.044;0.0;0.0;0.0;25088.478;192.463
2020-01-03 01:00:00;2020;1;3;1;4;0;91.9;270.36;2141.587;181.459;0.507;4285.77;0.0;2994.663;866.951;4706.334;437.817;183.286;7107.657;3.136;150.63;84.604;0.063;0.0;0.0;0.0;23742.356;235.632
2020-01-03 02:00:00;2020;1;3;2;4;0;93.015;272.794;2191.874;181.863;0.507;4179.839;0.0;2992.618;896.277;4364.162;427.726;157.138;7109.868;3.144;151.365;82.723;0.09;0.0;0.0;0.0;23410.111;305.108
2020-01-03 03:00:00;2020;1;3;3;4;0;92.135;267.598;2210.004;181.934;0.519;4187.266;0.0;2988.271;882.962;4138.777;388.531;157.151;7108.868;3.199;149.295;82.879;0.105;0.0;0.0;0.0;23149.984;310.49
2020-01-03 04:00:00;2020;1;3;4;4;0;91.852;266.252;2157.921;181.96;0.605;4262.861;0.0;2986.376;875.816;4000.259;388.558;156.866;7109.365;3.232;151.625;82.708;0.123;0.0;0.0;0.0;23026.72;310.341
2020-01-03 05:00:00;2020;1;3;5;4;0;90.832;264.46;2484.139;182.076;0.617;4056.668;0.0;2998.83;870.587;3977.316;388.464;156.935;7108.316;3.235;147.382;80.283;0.143;0.0;0.0;0.0;23051.922;241.639
2020-01-03 06:00:00;2020;1;3;6;4;0;92.506;268.518;3089.557;191.553;0.66;3784.7;0.0;3029.647;806.877;4471.865;388.285;203.371;7107.406;3.243;149.949;89.82;0.21;0.0;0.0;0.0;23754.517;76.35
2020-01-03 07:00:00;2020;1;3;7;4;0;87.461;266.746;3461.962;233.428;0.519;3636.674;0.0;3091.675;787.541;4486.561;413.801;214.297;7105.04;3.269;149.049;95.779;0.863;0.0;0.0;0.0;24085.518;50.853
2020-01-03 08:00:00;2020;1;3;8;4;0;89.642;268.695;4300.094;264.444;0.778;3318.412;0.0;3152.268;841.473;5528.069;432.378;220.448;7105.695;3.296;146.732;95.939;40.705;0.0;0.0;0.0;25878.733;69.665
2020-01-03 09:00:00;2020;1;3;9;4;0;91.829;257.731;5038.159;282.072;1.097;2745.731;0.0;3165.396;992.298;6373.582;437.016;221.092;7105.001;3.288;149.223;103.868;598.562;0.0;0.0;0.0;27958.497;392.552
2020-01-03 10:00:00;2020;1;3;10;4;0;93.929;259.269;5621.517;291.68;0.757;2213.633;0.0;3184.902;1001.178;6791.651;463.513;207.387;7104.917;3.262;149.55;106.441;1483.562;22.396;0.0;0.0;29373.174;373.63
2020-01-03 11:00:00;2020;1;3;11;4;0;99.124;270.305;5714.733;291.998;0.636;1662.028;0.0;3198.519;987.779;6593.051;477.481;224.406;7105.284;3.266;148.729;108.009;2325.667;73.178;0.0;0.0;29854.423;570.23
2020-01-03 12:00:00;2020;1;3;12;4;0;99.377;275.024;5454.949;290.365;0.473;1500.498;0.0;3195.085;992.063;5812.874;452.18;207.665;7105.751;3.269;149.079;110.259;2792.802;98.506;0.0;0.0;29565.969;1025.75
2020-01-03 13:00:00;2020;1;3;13;4;0;100.32;275.071;5203.481;293.105;0.458;1720.092;0.0;3194.124;993.841;5628.448;423.339;206.617;7108.174;3.274;149.843;104.985;2958.608;98.774;0.0;0.0;29555.926;1093.372
2020-01-03 14:00:00;2020;1;3;14;4;0;101.195;276.22;5012.87;295.467;0.464;2021.831;0.0;3172.751;978.772;5499.213;421.497;223.367;7107.79;3.277;148.633;101.838;2694.419;115.759;0.0;0.0;29446.716;1271.353
2020-01-03 15:00:00;2020;1;3;15;4;0;98.725;272.385;5137.293;295.442;0.463;2250.634;0.0;3172.569;872.238;5629.749;421.988;225.711;7107.02;3.278;148.905;102.652;2176.55;109.061;0.0;0.0;29058.775;1034.112
2020-01-03 16:00:00;2020;1;3;16;4;0;98.843;270.336;5056.265;304.062;0.456;2513.676;0.0;3191.865;879.051;5701.77;421.67;226.949;7108.024;3.29;151.001;101.834;1248.678;117.452;0.0;0.0;28480.485;1085.263
2020-01-03 17:00:00;2020;1;3;17;4;0;98.938;276.969;5306.962;308.54;0.47;2990.391;0.0;3222.609;994.964;5794.919;421.826;227.429;7105.83;3.286;149.751;103.371;280.684;76.552;0.0;0.0;28375.194;1011.703
2020-01-03 18:00:00;2020;1;3;18;4;0;100.7;284.759;5400.826;310.118;0.49;3543.672;0.0;3219.353;926.915;6146.857;422.21;222.063;7107.358;3.284;150.254;105.095;2.387;10.089;0.0;0.0;28869.041;912.611
2020-01-03 19:00:00;2020;1;3;19;4;0;99.791;289.207;5472.927;312.492;0.507;4116.193;0.0;3182.749;931.244;6168.046;422.207;227.556;7107.111;3.286;151.301;107.657;0.127;0.0;0.0;0.0;29438.767;846.366
2020-01-03 20:00:00;2020;1;3;20;4;0;100.175;283.605;5473.932;311.021;0.513;4512.179;0.0;3169.154;909.247;6193.845;422.087;226.666;7106.517;3.287;153.214;109.519;0.097;0.0;0.0;0.0;29890.99;915.932
2020-01-03 21:00:00;2020;1;3;21;4;0;100.451;296.012;5363.79;296.391;0.541;4782.238;0.0;3161.709;987.522;5868.256;421.948;225.063;7106.857;3.288;152.58;111.962;0.056;0.0;0.0;0.0;29570.379;691.715
2020-01-03 22:00:00;2020;1;3;22;4;0;97.822;291.339;5041.181;275.876;0.615;4884.904;0.0;3147.659;951.69;5496.048;421.933;229.409;7108.834;3.287;153.368;112.537;0.032;0.0;0.0;0.0;28297.644;81.11
2020-01-03 23:00:00;2020;1;3;23;4;0;99.517;277.725;4209.517;266.837;0.525;4724.849;0.0;3138.305;828.11;5170.055;421.59;218.661;7109.165;3.283;153.889;113.865;0.041;0.0;0.0;0.0;26735.3;-0.634
2020-01-04 00:00:00;2020;1;4;0;5;1;98.447;279.164;3058.573;195.412;0.621;4525.808;0.0;3046.262;788.37;4676.335;421.413;224.257;7110.305;3.288;154.08;111.978;0.035;0.0;0.0;0.0;24693.846;-0.502
2020-01-04 01:00:00;2020;1;4;1;5;1;98.423;280.772;2481.033;191.007;0.964;4519.913;0.0;3033.245;754.821;4231.166;410.018;226.946;7108.932;3.286;154.106;110.059;0.044;0.0;0.0;0.0;23724.681;119.946
2020-01-04 02:00:00;2020;1;4;2;5;1;98.147;281.998;2469.242;191.195;1.252;4673.82;0.0;3032.176;740.184;4150.77;386.173;226.317;7108.884;3.281;152.467;112.234;0.053;0.0;0.0;0.0;23933.416;305.223
2020-01-04 03:00:00;2020;1;4;3;5;1;97.354;273.034;2438.613;191.889;0.999;4684.231;0.0;3028.997;735.835;3994.024;380.061;226.993;7109.039;3.276;152.284;113.364;0.082;0.0;0.0;0.0;23733.824;303.749
2020-01-04 04:00:00;2020;1;4;4;5;1;95.234;275.896;2426.308;191.235;0.753;4685.201;0.0;3017.915;737.618;4092.702;380.154;226.342;7108.974;3.276;153.598;111.891;0.161;0.0;0.0;0.0;23810.52;303.262
2020-01-04 05:00:00;2020;1;4;5;5;1;95.696;274.797;2292.981;195.064;0.674;4662.339;0.0;3021.125;734.005;4155.297;379.52;226.297;7109.141;3.282;154.471;113.219;0.16;0.0;0.0;0.0;23720.77;302.702
2020-01-04 06:00:00;2020;1;4;6;5;1;95.39;271.458;2431.407;198.266;0.673;4862.906;0.0;3014.028;729.521;4216.554;379.541;226.193;7109.263;3.256;151.173;112.042;0.224;0.0;0.0;0.0;24104.266;302.371
2020-01-04 07:00:00;2020;1;4;7;5;1;91.864;281.254;2866.349;198.702;0.582;4841.877;0.0;3017.985;735.517;4457.933;379.377;227.451;7110.568;3.26;152.054;111.069;0.907;0.0;0.0;0.0;24782.379;305.63
2020-01-04 08:00:00;2020;1;4;8;5;1;93.729;289.156;2742.054;203.574;0.778;4886.104;0.0;3020.927;748.307;4588.295;395.907;227.416;7110.082;3.294;152.028;114.389;29.718;0.0;0.0;0.0;24859.892;254.134
2020-01-04 09:00:00;2020;1;4;9;5;1;91.785;297.331;2896.337;222.864;0.749;4987.809;0.0;3024.807;783.261;5556.839;422.664;226.145;7112.735;3.36;151.756;115.588;643.352;1.029;0.0;0.0;26759.843;221.432
2020-01-04 10:00:00;2020;1;4;10;5;1;94.244;298.049;2971.159;222.61;0.611;5054.516;0.0;3017.341;791.011;5761.728;424.174;227.116;7111.976;3.401;149.937;114.839;1888.696;9.531;0.0;0.0;28417.417;276.478
2020-01-04 11:00:00;2020;1;4;11;5;1;96.367;298.904;2791.99;222.347;0.605;5177.241;0.0;3003.2;787.298;5529.709;424.343;227.696;7111.351;3.436;149.61;112.457;2822.212;60.112;0.0;0.0;29109.947;291.069
2020-01-04 12:00:00;2020;1;4;12;5;1;97.07;295.768;2807.055;221.279;0.992;5399.621;0.0;2995.968;789.826;5142.769;423.609;227.162;7110.557;3.44;151.528;116.448;3417.546;221.326;0.0;0.0;29684.334;262.37
2020-01-04 13:00:00;2020;1;4;13;5;1;97.332;299.376;2443.568;220.225;0.519;5537.977;0.0;2988.885;779.099;5000.891;407.066;227.325;7110.101;3.44;149.911;117.272;3581.817;345.119;0.0;0.0;29427.096;117.173
2020-01-04 14:00:00;2020;1;4;14;5;1;97.184;297.041;2639.245;220.474;0.481;5363.153;0.0;2962.73;764.058;4901.211;382.395;227.617;7110.195;3.44;150.959;115.976;3443.348;442.289;0.0;0.0;29331.175;209.379
2020-01-04 15:00:00;2020;1;4;15;5;1;102.083;293.778;2542.451;220.48;0.477;5277.382;0.0;2948.872;771.283;4715.224;392.42;226.588;7110.966;3.437;150.735;116.422;2890.379;617.567;0.0;0.0;28590.109;209.565
2020-01-04 16:00:00;2020;1;4;16;5;1;114.744;297.2;2655.116;218.179;0.469;5094.832;0.0;2946.971;787.196;4846.865;419.077;222.363;7110.268;3.437;151.265;114.559;1772.944;750.187;0.0;0.0;27706.319;200.647
2020-01-04 17:00:00;2020;1;4;17;5;1;116.631;297.63;3187.094;219.4;0.485;5065.797;0.0;2984.06;825.797;5872.699;422.574;218.273;7109.866;3.436;166.302;115.187;404.3;582.487;0.0;0.0;27640.574;48.556
2020-01-04 18:00:00;2020;1;4;18;5;1;119.71;294.41;3011.346;219.959;0.504;5525.177;0.0;3005.664;854.379;6156.374;421.812;188.937;7109.137;3.433;175.06;115.231;3.167;88.725;0.0;0.0;27548.977;255.952
2020-01-04 19:00:00;2020;1;4;19;5;1;120.148;296.263;2998.862;220.417;0.526;5809.671;0.0;3015.065;850.201;6227.302;422.169;212.405;7110.891;3.436;174.941;116.105;0.238;0.067;0.0;0.0;27792.192;213.485
2020-01-04 20:00:00;2020;1;4;20;5;1;117.066;296.17;3126.855;220.465;0.522;5799.961;0.0;3019.221;844.724;6238.556;422.234;216.095;7109.149;3.417;175.139;115.229;0.13;0.0;0.0;0.0;27903.257;198.324
2020-01-04 21:00:00;2020;1;4;21;5;1;117.905;293.88;3262.957;220.405;0.536;5763.436;0.0;3011.061;842.435;5939.217;422.248;216.113;7110.565;3.428;176.275;114.813;0.075;0.0;0.0;0.0;27693.937;198.588
2020-01-04 22:00:00;2020;1;4;22;5;1;116.084;297.529;3219.694;220.364;0.529;5564.746;0.0;3003.695;810.731;5541.272;422.177;213.888;7108.68;3.429;173.136;112.883;0.04;0.0;0.0;0.0;27024.133;215.256
2020-01-04 23:00:00;2020;1;4;23;5;1;116.805;290.615;2884.26;220.745;0.545;5166.945;0.0;2964.496;787.733;5096.092;421.37;212.834;7111.142;3.425;172.042;112.452;0.034;0.0;0.0;0.0;25806.08;244.545
2020-01-05 00:00:00;2020;1;5;0;6;1;115.955;292.636;2970.946;198.953;0.552;4785.733;0.0;2923.568;757.829;4684.58;419.329;223.341;7109.599;3.424;167.763;109.033;0.039;0.0;0.0;0.0;24825.2;61.92
2020-01-05 01:00:00;2020;1;5;1;6;1;113.034;292.447;2842.917;195.975;0.567;4259.666;0.0;2923.127;734.468;3909.069;392.925;268.785;7109.777;3.417;168.711;110.75;0.063;0.0;0.0;0.0;23383.604;57.906
2020-01-05 02:00:00;2020;1;5;2;6;1;112.352;290.985;2466.918;195.471;0.573;4042.251;0.0;2928.026;719.419;3614.156;379.641;323.839;7110.563;3.422;167.181;109.846;0.11;0.0;0.0;0.0;22666.65;201.897
2020-01-05 03:00:00;2020;1;5;3;6;1;114.239;294.096;2452.297;183.277;0.574;3964.822;0.0;2934.537;714.349;3452.827;378.583;388.582;7109.077;3.419;167.0;110.387;0.126;0.0;0.0;0.0;22556.152;287.96
2020-01-05 04:00:00;2020;1;5;4;6;1;113.56;292.147;2427.111;179.618;0.586;3836.243;0.0;2939.634;713.155;3446.595;378.384;421.562;7109.78;3.409;166.231;111.324;0.175;0.0;0.0;0.0;22435.281;295.767
2020-01-05 05:00:00;2020;1;5;5;6;1;113.306;293.489;2367.67;179.344;0.589;3715.192;0.0;2931.392;709.971;3416.532;378.661;423.46;7109.753;3.409;168.224;111.493;0.256;0.0;0.0;0.0;22218.538;295.797
2020-01-05 06:00:00;2020;1;5;6;6;1;111.069;292.637;2373.081;179.542;0.97;3661.52;0.0;2920.317;708.82;3626.38;378.892;423.242;7108.646;3.395;166.294;111.989;0.362;0.0;0.0;0.0;22363.392;296.236
2020-01-05 07:00:00;2020;1;5;7;6;1;111.657;292.274;2305.554;179.325;1.088;3607.709;0.0;2924.98;710.358;3771.103;377.719;422.241;7108.344;3.339;166.002;113.033;1.188;0.0;0.0;0.0;22399.003;303.089
2020-01-05 08:00:00;2020;1;5;8;6;1;112.768;294.755;2237.146;179.511;1.23;3383.457;0.0;2935.323;716.077;3821.072;378.297;421.462;7108.583;3.323;163.764;112.723;50.166;0.0;0.0;0.0;22179.446;259.789
2020-01-05 09:00:00;2020;1;5;9;6;1;115.242;294.053;2606.75;184.996;1.204;3016.915;0.0;2925.615;722.484;4080.969;408.109;423.912;7110.577;3.32;170.1;112.667;982.262;0.151;0.0;0.0;23322.046;162.72
2020-01-05 10:00:00;2020;1;5;10;6;1;117.429;303.721;2883.421;203.941;0.721;2502.231;0.0;2943.769;734.072;4445.484;422.615;423.262;7110.03;3.318;177.879;112.272;2599.088;10.934;0.0;0.0;24993.616;-0.571
2020-01-05 11:00:00;2020;1;5;11;6;1;116.628;293.095;3047.698;203.619;0.528;2384.841;0.0;2941.729;745.385;4716.771;422.539;423.452;7109.41;3.308;178.695;113.444;3586.401;166.015;0.0;0.0;26453.051;-0.507
2020-01-05 12:00:00;2020;1;5;12;6;1;117.696;291.378;3023.296;204.051;0.505;2191.943;0.0;2922.34;747.125;4880.02;422.527;421.54;7110.297;3.304;176.177;116.883;4042.665;493.845;0.0;0.0;27166.677;1.085
2020-01-05 13:00:00;2020;1;5;13;6;1;117.551;292.669;2636.824;204.054;0.495;1758.373;0.0;2912.598;750.719;4411.818;422.976;406.646;7113.863;3.297;176.777;111.01;4187.371;710.906;0.0;0.0;26413.504;195.557
2020-01-05 14:00:00;2020;1;5;14;6;1;117.871;297.063;2420.889;204.069;0.485;1529.791;0.0;2907.459;754.964;4476.743;422.936;405.924;7111.958;3.294;177.69;105.234;4052.486;833.493;0.0;0.0;26032.211;209.862
2020-01-05 15:00:00;2020;1;5;15;6;1;117.394;293.689;2830.288;203.268;0.467;1454.523;0.0;2895.531;763.439;4380.663;423.033;403.853;7110.986;3.3;180.354;103.919;3509.102;1021.621;0.0;0.0;25885.774;190.344
2020-01-05 16:00:00;2020;1;5;16;6;1;116.482;292.587;3057.832;202.331;0.467;1356.702;0.0;2906.5;766.705;4998.87;428.911;404.253;7110.919;3.298;180.981;100.647;2205.188;1232.867;0.0;0.0;25370.363;4.823
2020-01-05 17:00:00;2020;1;5;17;6;1;114.812;295.561;3390.365;210.401;0.473;1369.256;0.0;2959.129;781.149;5599.661;453.046;407.496;7110.757;3.295;181.268;100.509;514.641;913.039;0.0;0.0;24404.765;-0.093
