datetime,Precio_Real,Prediccion_LightGBM,Diferencia_LightGBM,Prediccion_XGBoost,Diferencia_XGBoost,Prediccion_CatBoost,Diferencia_CatBoost,hour,month
2024-01-01 00:00:00,63.33,65.38801040020005,-2.0580104002000468,59.85322,3.4767781066894514,54.678302633737715,8.651697366262283,0,1
2024-01-01 01:00:00,50.09,63.36990024087368,-13.27990024087368,53.43616,-3.346161041259762,52.72408822012595,-2.634088220125946,1,1
2024-01-01 02:00:00,47.5,52.900805082159174,-5.400805082159174,48.698086,-1.1980857849121094,46.71487839985261,0.7851216001473915,2,1
2024-01-01 03:00:00,43.5,54.210494827674104,-10.710494827674104,46.70205,-3.2020492553710938,46.47035784379107,-2.9703578437910707,3,1
2024-01-01 04:00:00,42.5,51.81465801127042,-9.314658011270417,39.248756,3.2512435913085938,46.13559958845857,-3.635599588458568,4,1
2024-01-01 05:00:00,42.09,51.81655071494995,-9.726550714949944,41.381153,0.7088468933105503,48.285237421901606,-6.195237421901602,5,1
2024-01-01 06:00:00,42.5,57.79208369682585,-15.292083696825848,52.697777,-10.197776794433594,48.3626857267755,-5.862685726775503,6,1
2024-01-01 07:00:00,42.59,60.114714343059674,-17.52471434305967,56.805706,-14.215706024169918,53.72442661995202,-11.134426619952016,7,1
2024-01-01 08:00:00,43.37,69.11277243533777,-25.742772435337777,62.921276,-19.5512760925293,61.230218395182554,-17.860218395182557,8,1
2024-01-01 09:00:00,42.29,64.61489514997193,-22.32489514997193,57.68207,-15.392071685791016,57.501240643452384,-15.211240643452385,9,1
2024-01-01 10:00:00,25.0,61.301936880821216,-36.301936880821216,55.71272,-30.712718963623047,48.44199139698578,-23.441991396985777,10,1
2024-01-01 11:00:00,3.9,60.0190277549753,-56.1190277549753,48.89437,-44.994371032714845,46.79412363982332,-42.89412363982332,11,1
2024-01-01 12:00:00,3.2,57.083686929033455,-53.88368692903345,47.854496,-44.65449600219726,47.82970393540289,-44.62970393540289,12,1
2024-01-01 13:00:00,2.06,54.56966709286155,-52.50966709286155,44.61946,-42.55946105957031,46.581500528858086,-44.521500528858084,13,1
2024-01-01 14:00:00,1.73,51.075061780297105,-49.34506178029711,37.768684,-36.038684387207034,40.91480730987596,-39.184807309875964,14,1
2024-01-01 15:00:00,5.72,49.799614194453994,-44.079614194453995,37.6058,-31.88580062866211,43.02041077579216,-37.30041077579216,15,1
2024-01-01 16:00:00,18.49,66.48235024954245,-47.992350249542454,60.80154,-42.311540374755864,50.200467088445016,-31.710467088445018,16,1
2024-01-01 17:00:00,37.0,81.67711966713418,-44.67711966713418,83.38318,-46.3831787109375,71.99039261047375,-34.99039261047375,17,1
2024-01-01 18:00:00,47.5,89.80848060069611,-42.308480600696114,92.277084,-44.77708435058594,86.18312897786676,-38.68312897786676,18,1
2024-01-01 19:00:00,54.97,98.31786794344717,-43.34786794344717,102.50597,-47.53596618652344,104.12909147420993,-49.15909147420993,19,1
2024-01-01 20:00:00,60.9,95.63658778880553,-34.73658778880553,99.02995,-38.12995300292969,99.1868995643334,-38.2868995643334,20,1
2024-01-01 21:00:00,60.0,91.23620544020962,-31.236205440209616,95.408875,-35.40887451171875,99.52243195083835,-39.52243195083835,21,1
2024-01-01 22:00:00,47.5,88.06717270815386,-40.56717270815386,84.541504,-37.04150390625,89.94243553379006,-42.44243553379006,22,1
2024-01-01 23:00:00,42.09,85.04345009238767,-42.95345009238767,77.45178,-35.3617822265625,82.7885733739994,-40.698573373999395,23,1
2024-01-02 00:00:00,37.8,82.33234418800161,-44.532344188001616,68.92599,-31.125987243652347,70.44937088328709,-32.64937088328709,0,1
2024-01-02 01:00:00,25.0,74.11259169477704,-49.11259169477704,65.25881,-40.258811950683594,58.748997902077626,-33.748997902077626,1,1
2024-01-02 02:00:00,3.99,73.28327221340236,-69.29327221340236,65.89158,-61.901578674316404,59.682095797718425,-55.69209579771842,2,1
2024-01-02 03:00:00,14.0,71.94812983597477,-57.94812983597477,65.39342,-51.39341735839844,61.238738551722804,-47.238738551722804,3,1
2024-01-02 04:00:00,10.0,71.54467138700382,-61.54467138700382,65.28512,-55.285118103027344,60.24845571007078,-50.24845571007078,4,1
2024-01-02 05:00:00,14.54,72.57365060985174,-58.03365060985174,67.10879,-52.568787536621095,62.78100731813909,-48.24100731813909,5,1
2024-01-02 06:00:00,36.29,77.10175247107735,-40.81175247107735,72.29501,-36.005013427734376,62.997411718104054,-26.707411718104055,6,1
2024-01-02 07:00:00,44.7,81.47949426185724,-36.77949426185724,76.17236,-31.472363281249997,69.29764488694664,-24.59764488694664,7,1
2024-01-02 08:00:00,53.78,87.38342838727507,-33.60342838727507,83.761,-29.98100158691406,78.52888050486743,-24.74888050486743,8,1
2024-01-02 09:00:00,54.23,88.77417707906038,-34.54417707906038,86.327934,-32.09793426513672,78.18269810033556,-23.95269810033556,9,1
2024-01-02 10:00:00,50.0,77.54393323829548,-27.54393323829548,70.2164,-20.216400146484375,66.62779170612117,-16.627791706121172,10,1
2024-01-02 11:00:00,52.2,64.48584013736277,-12.285840137362769,60.194817,-7.994816589355466,59.359151881980225,-7.159151881980222,11,1
2024-01-02 12:00:00,45.0,64.1617900534946,-19.1617900534946,53.087914,-8.087913513183594,55.632483464010406,-10.632483464010406,12,1
2024-01-02 13:00:00,43.0,57.736149507381775,-14.736149507381775,49.90423,-6.904228210449219,54.07678254230879,-11.076782542308791,13,1
2024-01-02 14:00:00,43.0,56.679690054580824,-13.679690054580824,45.739098,-2.7390975952148438,54.81026398607227,-11.810263986072272,14,1
2024-01-02 15:00:00,40.99,57.94764911473761,-16.957649114737606,48.733707,-7.743707427978514,55.48075223512076,-14.490752235120759,15,1
2024-01-02 16:00:00,43.66,70.55190180049121,-26.891901800491212,60.94474,-17.28474029541016,61.49455758721594,-17.83455758721594,16,1
2024-01-02 17:00:00,52.2,84.02515266090815,-31.825152660908145,79.35323,-27.15323333740234,76.56225301556167,-24.362253015561663,17,1
2024-01-02 18:00:00,57.77,84.12512212063311,-26.355122120633105,92.47076,-34.700756530761716,76.35181490943887,-18.58181490943887,18,1
2024-01-02 19:00:00,62.45,84.98856647627623,-22.53856647627623,92.559906,-30.109906005859372,82.92638519494277,-20.476385194942765,19,1
2024-01-02 20:00:00,58.0,92.82737940269152,-34.82737940269152,98.38271,-40.382713317871094,85.18800641474178,-27.18800641474178,20,1
2024-01-02 21:00:00,52.83,83.49485179067094,-30.664851790670937,86.5088,-33.67879669189453,77.64717514487573,-24.817175144875733,21,1
2024-01-02 22:00:00,46.26,74.48106874869663,-28.22106874869663,78.89046,-32.630457153320314,70.85157765626028,-24.591577656260277,22,1
2024-01-02 23:00:00,40.1,67.77876301090959,-27.678763010909584,70.563934,-30.463934326171874,64.22569426342376,-24.12569426342376,23,1
2024-01-03 00:00:00,6.8,55.73497226910202,-48.934972269102026,55.08584,-48.2858383178711,53.7384567910202,-46.9384567910202,0,1
2024-01-03 01:00:00,3.2,51.337853312023924,-48.13785331202392,51.996105,-48.796105194091794,48.4305129563464,-45.230512956346395,1,1
2024-01-03 02:00:00,3.2,37.26790536232843,-34.067905362328425,34.67865,-31.47864990234375,42.67076943783162,-39.47076943783162,2,1
2024-01-03 03:00:00,3.2,43.82017351479341,-40.62017351479341,37.08319,-33.88319091796875,38.617462787992345,-35.41746278799234,3,1
2024-01-03 04:00:00,3.2,40.041572084958375,-36.84157208495837,35.144943,-31.944943237304688,38.676096908935115,-35.47609690893511,4,1
2024-01-03 05:00:00,2.21,43.61398814014582,-41.40398814014582,38.25941,-36.049410858154296,39.70989705175821,-37.49989705175821,5,1
2024-01-03 06:00:00,4.78,54.90581591484477,-50.12581591484477,52.251423,-47.47142288208008,46.856820784246835,-42.076820784246834,6,1
2024-01-03 07:00:00,45.42,60.75673752033824,-15.33673752033824,59.464695,-14.044694976806639,59.74990452063779,-14.32990452063779,7,1
2024-01-03 08:00:00,61.92,59.37985230896983,2.540147691030171,61.975708,-0.055708007812498295,65.51319842695878,-3.5931984269587787,8,1
2024-01-03 09:00:00,67.0,58.94034424476526,8.059655755234743,60.272587,6.727413177490234,63.16078797887153,3.8392120211284677,9,1
2024-01-03 10:00:00,63.6,56.958386880961264,6.6416131190387375,59.851055,3.7489448547363295,54.828133112145075,8.771866887854927,10,1
2024-01-03 11:00:00,57.1,55.61735100012844,1.4826489998715644,55.353336,1.7466636657714858,50.6583751854074,6.4416248145926005,11,1
2024-01-03 12:00:00,55.0,56.443838035334515,-1.4438380353345153,55.622875,-0.6228752136230469,47.99583785040155,7.00416214959845,12,1
2024-01-03 13:00:00,55.42,58.825869930030635,-3.405869930030633,55.308254,0.11174575805664233,46.61131048255531,8.80868951744469,13,1
2024-01-03 14:00:00,61.0,57.796660912601574,3.203339087398426,55.156723,5.8432769775390625,46.132384345214504,14.867615654785496,14,1
2024-01-03 15:00:00,66.03,52.51735358582539,13.512646414174611,49.082954,16.94704559326172,43.892099840502354,22.137900159497647,15,1
2024-01-03 16:00:00,67.52,54.158893237323774,13.361106762676222,55.32567,12.194331665039059,49.66436552775015,17.855634472249847,16,1
2024-01-03 17:00:00,89.57,66.65169400662234,22.918305993377658,67.38588,22.18412048339843,62.61444326579664,26.955556734203356,17,1
2024-01-03 18:00:00,94.2,71.95263415331051,22.24736584668949,71.37039,22.829608154296878,71.68018852857493,22.519811471425072,18,1
2024-01-03 19:00:00,104.35,69.45282420339878,34.89717579660122,75.95063,28.399369812011713,76.49806872764596,27.851931272354037,19,1
2024-01-03 20:00:00,113.26,83.5140106381851,29.745989361814907,76.34835,36.91164947509766,76.32946487243238,36.93053512756762,20,1
2024-01-03 21:00:00,113.26,83.64756505347357,29.612434946526434,73.37101,39.88899017333985,76.31061433411908,36.949385665880925,21,1
2024-01-03 22:00:00,94.2,60.91632845655087,33.28367154344913,63.770996,30.429003906250003,66.04051053070138,28.15948946929862,22,1
2024-01-03 23:00:00,86.58,57.15275180821121,29.42724819178879,58.62854,27.9514599609375,57.03009669492899,29.549903305071005,23,1
2024-01-04 00:00:00,90.39,43.08953111704035,47.30046888295965,41.689266,48.700733795166016,46.30369032983172,44.08630967016828,0,1
2024-01-04 01:00:00,87.0,36.82024328718386,50.17975671281614,34.875084,52.124916076660156,38.750157011858064,48.249842988141936,1,1
2024-01-04 02:00:00,80.21,37.10335400061054,43.10664599938946,32.044563,48.16543670654296,37.29719783608927,42.912802163910726,2,1
2024-01-04 03:00:00,70.1,36.55163127930175,33.54836872069824,30.098999,40.001000976562494,37.23069862382955,32.86930137617045,3,1
2024-01-04 04:00:00,66.86,36.78967972385002,30.070320276149978,28.839172,38.02082763671875,34.65145823333438,32.20854176666562,4,1
2024-01-04 05:00:00,68.14,35.7741883507201,32.3658116492799,30.309101,37.83089889526367,36.49927018047524,31.640729819524758,5,1
2024-01-04 06:00:00,86.74,39.35008730258521,47.389912697414786,34.894543,51.8454573059082,38.659283298092596,48.0807167019074,6,1
2024-01-04 07:00:00,94.51,49.915907300710096,44.59409269928991,48.08258,46.427419433593755,49.316321111025744,45.19367888897426,7,1
2024-01-04 08:00:00,96.0,60.57556734839698,35.42443265160302,57.63871,38.361289978027344,61.42881305451888,34.57118694548112,8,1
2024-01-04 09:00:00,98.13,66.05815027431429,32.07184972568571,61.74977,36.38022888183593,63.05108504809686,35.07891495190314,9,1
