datetime,Precio_Real,Prediccion_LightGBM,Diferencia_LightGBM,Prediccion_XGBoost,Diferencia_XGBoost,Prediccion_CatBoost,Diferencia_CatBoost,hour,month
2024-01-01 00:00:00,63.33,54.59329668786843,8.736703312131567,52.321934661865235,11.008065338134763,52.45799114423672,10.872008855763276,0,1
2024-01-01 01:00:00,50.09,41.10878237612245,8.981217623877555,39.84079360961914,10.249206390380863,40.023655989861545,10.066344010138458,1,1
2024-01-01 02:00:00,47.5,38.71187343648905,8.78812656351095,38.98381042480469,8.516189575195312,36.96508580442453,10.534914195575467,2,1
2024-01-01 03:00:00,43.5,30.572852514746256,12.927147485253744,33.42965560913086,10.070344390869138,34.133537946588945,9.366462053411055,3,1
2024-01-01 04:00:00,42.5,21.372754857413284,21.127245142586716,25.118484497070312,17.381515502929688,28.810665485539893,13.689334514460107,4,1
2024-01-01 05:00:00,42.09,25.66314023282685,16.426859767173152,29.27364730834961,12.816352691650394,29.461120428523643,12.62887957147636,5,1
2024-01-01 06:00:00,42.5,34.09921406540429,8.40078593459571,36.27551818847656,6.2244818115234395,32.62908097676135,9.870919023238649,6,1
2024-01-01 07:00:00,42.59,44.27712468222178,-1.6871246822217785,46.13072967529297,-3.5407296752929653,38.066839138428314,4.523160861571689,7,1
2024-01-01 08:00:00,43.37,56.22350450802586,-12.853504508025864,54.032528686523435,-10.662528686523437,48.870313563342044,-5.500313563342047,8,1
2024-01-01 09:00:00,42.29,53.27508309725884,-10.985083097258844,51.92877456665039,-9.63877456665039,54.54878160333783,-12.25878160333783,9,1
2024-01-01 10:00:00,25.0,57.068894430621185,-32.068894430621185,51.561031341552734,-26.561031341552734,52.58824894226736,-27.588248942267363,10,1
2024-01-01 11:00:00,3.9,55.74249372267464,-51.84249372267464,53.48920104980469,-49.58920104980469,58.773328416359774,-54.873328416359776,11,1
2024-01-01 12:00:00,3.2,54.501852437637666,-51.30185243763766,53.20606018066406,-50.00606018066406,59.29989248947288,-56.09989248947288,12,1
2024-01-01 13:00:00,2.06,52.67414023272746,-50.61414023272746,48.84641357421875,-46.78641357421875,55.29856240435475,-53.238562404354745,13,1
2024-01-01 14:00:00,1.73,54.68306796895214,-52.95306796895214,52.46611267089844,-50.73611267089844,55.023274801755285,-53.29327480175529,14,1
2024-01-01 15:00:00,5.72,58.523683185295624,-52.803683185295625,55.13720367431641,-49.41720367431641,59.53463492035159,-53.814634920351594,15,1
2024-01-01 16:00:00,18.49,78.41225069596547,-59.922250695965474,73.71599960327148,-55.22599960327149,76.14466663090376,-57.65466663090376,16,1
2024-01-01 17:00:00,37.0,89.92183596798137,-52.921835967981366,90.06247886657715,-53.06247886657715,94.49058989475809,-57.49058989475809,17,1
2024-01-01 18:00:00,47.5,98.28221184927578,-50.78221184927578,97.05889678955079,-49.558896789550786,89.57229232377159,-42.07229232377159,18,1
2024-01-01 19:00:00,54.97,111.21540833516106,-56.24540833516106,109.10505800247192,-54.13505800247192,102.33455125601415,-47.36455125601415,19,1
2024-01-01 20:00:00,60.9,104.43945043780204,-43.53945043780204,96.00264451026916,-35.102644510269165,96.39030385293478,-35.49030385293478,20,1
2024-01-01 21:00:00,60.0,94.48784294297832,-34.48784294297832,90.94583915710449,-30.945839157104487,91.50001146395493,-31.500011463954934,21,1
2024-01-01 22:00:00,47.5,83.32488917148378,-35.824889171483775,88.23434185028076,-40.73434185028076,82.10207433281178,-34.60207433281178,22,1
2024-01-01 23:00:00,42.09,78.13379890033411,-36.04379890033411,81.72259326934814,-39.632593269348135,77.03413778079799,-34.94413778079799,23,1
2024-01-02 00:00:00,37.8,61.93870626212924,-24.13870626212924,59.50880272865295,-21.708802728652955,60.029598542973055,-22.229598542973058,0,1
2024-01-02 01:00:00,25.0,53.32485685050853,-28.32485685050853,53.07665237426758,-28.07665237426758,49.29179927270007,-24.291799272700068,1,1
2024-01-02 02:00:00,3.99,51.11860511686382,-47.12860511686382,50.6395366191864,-46.6495366191864,47.90702481225281,-43.917024812252805,2,1
2024-01-02 03:00:00,14.0,53.74401659684979,-39.74401659684979,51.49754858016968,-37.49754858016968,52.169562685325914,-38.169562685325914,3,1
2024-01-02 04:00:00,10.0,53.671960048073984,-43.671960048073984,51.39430046081543,-41.39430046081543,52.67839167749166,-42.67839167749166,4,1
2024-01-02 05:00:00,14.54,53.4339694495734,-38.8939694495734,50.60030826568604,-36.06030826568604,51.855999567339296,-37.3159995673393,5,1
2024-01-02 06:00:00,36.29,56.639244611671565,-20.349244611671566,53.26162147521973,-16.971621475219727,55.10832755020724,-18.818327550207243,6,1
2024-01-02 07:00:00,44.7,58.491045459658714,-13.791045459658712,56.08602031707764,-11.386020317077637,57.365743995739514,-12.665743995739511,7,1
2024-01-02 08:00:00,53.78,69.24025836307361,-15.460258363073606,65.59185897827149,-11.811858978271488,62.65756637569386,-8.87756637569386,8,1
2024-01-02 09:00:00,54.23,72.37435132903775,-18.144351329037754,67.9740763092041,-13.744076309204097,61.969324258650666,-7.739324258650669,9,1
2024-01-02 10:00:00,50.0,59.693585381859734,-9.693585381859734,56.67791175842285,-6.677911758422852,48.47156931909511,1.52843068090489,10,1
2024-01-02 11:00:00,52.2,38.300707967965685,13.899292032034317,39.71226348876953,12.487736511230473,34.80487263945961,17.395127360540393,11,1
2024-01-02 12:00:00,45.0,36.13647278038378,8.863527219616223,35.77268524169922,9.227314758300778,31.946018775267056,13.053981224732944,12,1
2024-01-02 13:00:00,43.0,34.170077116137286,8.829922883862714,32.91882949829102,10.081170501708982,29.701116734184765,13.298883265815235,13,1
2024-01-02 14:00:00,43.0,32.80024299248923,10.199757007510769,31.3598828125,11.6401171875,29.348058294610524,13.651941705389476,14,1
2024-01-02 15:00:00,40.99,38.111182295249534,2.8788177047504675,40.4496142578125,0.5403857421875031,35.8695499345316,5.120450065468404,15,1
2024-01-02 16:00:00,43.66,54.25382390674635,-10.593823906746351,57.507307281494136,-13.847307281494139,53.745174965386454,-10.085174965386457,16,1
2024-01-02 17:00:00,52.2,71.68385648038787,-19.48385648038787,67.97610855102539,-15.776108551025388,64.97975848113337,-12.77975848113337,17,1
2024-01-02 18:00:00,57.77,75.83577342171003,-18.065773421710027,74.1214542388916,-16.3514542388916,69.5236219327183,-11.753621932718296,18,1
2024-01-02 19:00:00,62.45,82.48328974024218,-20.033289740242182,80.10801956176758,-17.658019561767574,77.10337094210394,-14.653370942103933,19,1
2024-01-02 20:00:00,58.0,85.90427720201355,-27.904277202013546,82.7728141784668,-24.772814178466803,81.51670320112605,-23.51670320112605,20,1
2024-01-02 21:00:00,52.83,81.42118509353652,-28.591185093536524,77.39744186401367,-24.567441864013674,75.08081193387349,-22.250811933873493,21,1
2024-01-02 22:00:00,46.26,71.21828367689773,-24.95828367689773,68.76029968261719,-22.50029968261719,63.524030925661734,-17.264030925661736,22,1
