id;value;datetime
1293;35.013.333;2020-01-14T16:00:00+01:00
1293;35.415.333;2020-01-14T17:00:00+01:00
1293;37.090.833;2020-01-14T18:00:00+01:00
1293;38.590.833;2020-01-14T19:00:00+01:00
1293;39.070.167;2020-01-14T20:00:00+01:00
1293;38.281.833;2020-01-14T21:00:00+01:00
1293;35.164.667;2020-01-14T22:00:00+01:00
1293;31555.5;2020-01-14T23:00:00+01:00
1293;28.988.833;2020-01-15T00:00:00+01:00
1293;26.537.333;2020-01-15T01:00:00+01:00
1293;25.327.833;2020-01-15T02:00:00+01:00
1293;24.754.167;2020-01-15T03:00:00+01:00
1293;24.433.333;2020-01-15T04:00:00+01:00
1293;25.096.667;2020-01-15T05:00:00+01:00
1293;27.782.833;2020-01-15T06:00:00+01:00
1293;32773.5;2020-01-15T07:00:00+01:00
1293;36031;2020-01-15T08:00:00+01:00
1293;37102.5;2020-01-15T09:00:00+01:00
1293;37.698.667;2020-01-15T10:00:00+01:00
1293;37.550.333;2020-01-15T11:00:00+01:00
1293;37040;2020-01-15T12:00:00+01:00
1293;36.762.167;2020-01-15T13:00:00+01:00
1293;35.554.333;2020-01-15T14:00:00+01:00
1293;34.893.167;2020-01-15T15:00:00+01:00
1293;34567.5;2020-01-15T16:00:00+01:00
1293;34.821.833;2020-01-15T17:00:00+01:00
1293;36.440.333;2020-01-15T18:00:00+01:00
1293;37890.5;2020-01-15T19:00:00+01:00
1293;38.426.667;2020-01-15T20:00:00+01:00
1293;37.741.167;2020-01-15T21:00:00+01:00
1293;34.853.333;2020-01-15T22:00:00+01:00
1293;31228;2020-01-15T23:00:00+01:00
1293;28429.5;2020-01-16T00:00:00+01:00
1293;26.482.833;2020-01-16T01:00:00+01:00
1293;25.107.167;2020-01-16T02:00:00+01:00
1293;24550;2020-01-16T03:00:00+01:00
1293;24.426.167;2020-01-16T04:00:00+01:00
1293;25.066.167;2020-01-16T05:00:00+01:00
1293;27.811.833;2020-01-16T06:00:00+01:00
1293;32608.5;2020-01-16T07:00:00+01:00
1293;36.032.167;2020-01-16T08:00:00+01:00
1293;36.770.167;2020-01-16T09:00:00+01:00
1293;37.250.333;2020-01-16T10:00:00+01:00
1293;36.899.667;2020-01-16T11:00:00+01:00
1293;36.233.333;2020-01-16T12:00:00+01:00
1293;35.878.333;2020-01-16T13:00:00+01:00
1293;34.907.667;2020-01-16T14:00:00+01:00
1293;34246.5;2020-01-16T15:00:00+01:00
1293;33.949.667;2020-01-16T16:00:00+01:00
1293;34335;2020-01-16T17:00:00+01:00
1293;36.012.333;2020-01-16T18:00:00+01:00
1293;37357.5;2020-01-16T19:00:00+01:00
1293;38.005.167;2020-01-16T20:00:00+01:00
1293;37353.5;2020-01-16T21:00:00+01:00
1293;34516.5;2020-01-16T22:00:00+01:00
1293;31.088.167;2020-01-16T23:00:00+01:00
1293;28.621.167;2020-01-17T00:00:00+01:00
1293;26.580.833;2020-01-17T01:00:00+01:00
1293;25199;2020-01-17T02:00:00+01:00
1293;24.668.167;2020-01-17T03:00:00+01:00
1293;24.538.833;2020-01-17T04:00:00+01:00
1293;25.025.333;2020-01-17T05:00:00+01:00
1293;27.568.833;2020-01-17T06:00:00+01:00
1293;32.338.333;2020-01-17T07:00:00+01:00
1293;35.400.833;2020-01-17T08:00:00+01:00
1293;36273;2020-01-17T09:00:00+01:00
1293;36.670.833;2020-01-17T10:00:00+01:00
1293;36.325.333;2020-01-17T11:00:00+01:00
1293;35899.5;2020-01-17T12:00:00+01:00
1293;35.645.167;2020-01-17T13:00:00+01:00
1293;34.590.667;2020-01-17T14:00:00+01:00
1293;33786;2020-01-17T15:00:00+01:00
1293;33.314.833;2020-01-17T16:00:00+01:00
1293;33.352.833;2020-01-17T17:00:00+01:00
1293;34.814.167;2020-01-17T18:00:00+01:00
1293;36.149.167;2020-01-17T19:00:00+01:00
1293;36.275.167;2020-01-17T20:00:00+01:00
1293;35.701.833;2020-01-17T21:00:00+01:00
1293;33323.5;2020-01-17T22:00:00+01:00
1293;30.648.667;2020-01-17T23:00:00+01:00
1293;28583.5;2020-01-18T00:00:00+01:00
1293;26.355.333;2020-01-18T01:00:00+01:00
1293;24.791.167;2020-01-18T02:00:00+01:00
1293;23.735.333;2020-01-18T03:00:00+01:00
1293;23.318.667;2020-01-18T04:00:00+01:00
1293;23.183.333;2020-01-18T05:00:00+01:00
1293;23.844.667;2020-01-18T06:00:00+01:00
1293;25.203.833;2020-01-18T07:00:00+01:00
1293;27076.5;2020-01-18T08:00:00+01:00
1293;29659;2020-01-18T09:00:00+01:00
1293;32092.5;2020-01-18T10:00:00+01:00
1293;32699;2020-01-18T11:00:00+01:00
1293;32.468.333;2020-01-18T12:00:00+01:00
1293;32504;2020-01-18T13:00:00+01:00
1293;31.939.833;2020-01-18T14:00:00+01:00
1293;30.512.333;2020-01-18T15:00:00+01:00
1293;29.430.833;2020-01-18T16:00:00+01:00
1293;29.320.667;2020-01-18T17:00:00+01:00
1293;30.840.667;2020-01-18T18:00:00+01:00
1293;31.986.667;2020-01-18T19:00:00+01:00
1293;32.407.667;2020-01-18T20:00:00+01:00
1293;32067;2020-01-18T21:00:00+01:00
1293;30.676.333;2020-01-18T22:00:00+01:00
1293;28.542.833;2020-01-18T23:00:00+01:00
1293;26.253.333;2020-01-19T00:00:00+01:00
1293;24014.5;2020-01-19T01:00:00+01:00
1293;22.545.667;2020-01-19T02:00:00+01:00
1293;21740;2020-01-19T03:00:00+01:00
1293;21392.5;2020-01-19T04:00:00+01:00
1293;21.378.167;2020-01-19T05:00:00+01:00
1293;21634;2020-01-19T06:00:00+01:00
1293;22.684.667;2020-01-19T07:00:00+01:00
1293;23.507.667;2020-01-19T08:00:00+01:00
1293;25475.5;2020-01-19T09:00:00+01:00
1293;27.959.667;2020-01-19T10:00:00+01:00
1293;29391;2020-01-19T11:00:00+01:00
1293;29.765.333;2020-01-19T12:00:00+01:00
1293;30.393.333;2020-01-19T13:00:00+01:00
1293;30.340.167;2020-01-19T14:00:00+01:00
1293;28.932.333;2020-01-19T15:00:00+01:00
1293;28.083.833;2020-01-19T16:00:00+01:00
1293;28.087.167;2020-01-19T17:00:00+01:00
1293;29.934.167;2020-01-19T18:00:00+01:00
1293;31913.5;2020-01-19T19:00:00+01:00
1293;33.303.333;2020-01-19T20:00:00+01:00
1293;33420.5;2020-01-19T21:00:00+01:00
1293;31.934.333;2020-01-19T22:00:00+01:00
1293;29.403.333;2020-01-19T23:00:00+01:00
1293;26.509.333;2020-01-20T00:00:00+01:00
1293;24.598.333;2020-01-20T01:00:00+01:00
1293;23145.5;2020-01-20T02:00:00+01:00
1293;22.669.167;2020-01-20T03:00:00+01:00
1293;22.669.833;2020-01-20T04:00:00+01:00
1293;23.405.167;2020-01-20T05:00:00+01:00
1293;26.583.167;2020-01-20T06:00:00+01:00
1293;31765.5;2020-01-20T07:00:00+01:00
1293;35.537.667;2020-01-20T08:00:00+01:00
1293;37.181.333;2020-01-20T09:00:00+01:00
1293;38511.5;2020-01-20T10:00:00+01:00
1293;39149;2020-01-20T11:00:00+01:00
1293;39.062.167;2020-01-20T12:00:00+01:00
1293;39158.5;2020-01-20T13:00:00+01:00
1293;38448;2020-01-20T14:00:00+01:00
1293;37.709.833;2020-01-20T15:00:00+01:00
1293;37.337.167;2020-01-20T16:00:00+01:00
1293;37466.5;2020-01-20T17:00:00+01:00
1293;38.634.667;2020-01-20T18:00:00+01:00
1293;39.800.667;2020-01-20T19:00:00+01:00
1293;40.084.833;2020-01-20T20:00:00+01:00
1293;38.831.667;2020-01-20T21:00:00+01:00
1293;35.507.167;2020-01-20T22:00:00+01:00
1293;31908.5;2020-01-20T23:00:00+01:00
1293;28989.5;2020-01-21T00:00:00+01:00
1293;26780.5;2020-01-21T01:00:00+01:00
1293;25.528.667;2020-01-21T02:00:00+01:00
1293;25.025.167;2020-01-21T03:00:00+01:00
1293;24878.5;2020-01-21T04:00:00+01:00
1293;25468;2020-01-21T05:00:00+01:00
1293;28.067.333;2020-01-21T06:00:00+01:00
1293;32.683.667;2020-01-21T07:00:00+01:00
1293;36.305.667;2020-01-21T08:00:00+01:00
1293;38.256.833;2020-01-21T09:00:00+01:00
1293;39.548.167;2020-01-21T10:00:00+01:00
1293;39.865.667;2020-01-21T11:00:00+01:00
1293;39.921.833;2020-01-21T12:00:00+01:00
1293;39865;2020-01-21T13:00:00+01:00
1293;38658.5;2020-01-21T14:00:00+01:00
1293;37839;2020-01-21T15:00:00+01:00
1293;37.595.167;2020-01-21T16:00:00+01:00
1293;37544.5;2020-01-21T17:00:00+01:00
1293;38.429.167;2020-01-21T18:00:00+01:00
1293;39498;2020-01-21T19:00:00+01:00
1293;39.934.167;2020-01-21T20:00:00+01:00
1293;38.902.833;2020-01-21T21:00:00+01:00
1293;35.763.833;2020-01-21T22:00:00+01:00
1293;31967.5;2020-01-21T23:00:00+01:00
1293;28846.5;2020-01-22T00:00:00+01:00
1293;26.516.667;2020-01-22T01:00:00+01:00
1293;25277;2020-01-22T02:00:00+01:00
1293;24.750.667;2020-01-22T03:00:00+01:00
1293;24.582.667;2020-01-22T04:00:00+01:00
1293;25301.5;2020-01-22T05:00:00+01:00
1293;27.826.333;2020-01-22T06:00:00+01:00
1293;32.666.167;2020-01-22T07:00:00+01:00
1293;36.191.167;2020-01-22T08:00:00+01:00
1293;37.459.167;2020-01-22T09:00:00+01:00
1293;38.170.333;2020-01-22T10:00:00+01:00
1293;38.413.833;2020-01-22T11:00:00+01:00
1293;38269.5;2020-01-22T12:00:00+01:00
1293;38.239.167;2020-01-22T13:00:00+01:00
1293;37.293.167;2020-01-22T14:00:00+01:00
1293;36662.5;2020-01-22T15:00:00+01:00
1293;36389.5;2020-01-22T16:00:00+01:00
1293;36406;2020-01-22T17:00:00+01:00
1293;37098;2020-01-22T18:00:00+01:00
1293;38.425.667;2020-01-22T19:00:00+01:00
1293;38678;2020-01-22T20:00:00+01:00
1293;37.920.167;2020-01-22T21:00:00+01:00
1293;35.031.333;2020-01-22T22:00:00+01:00
1293;31492;2020-01-22T23:00:00+01:00
1293;28827.5;2020-01-23T00:00:00+01:00
1293;26628.5;2020-01-23T01:00:00+01:00
1293;25275.5;2020-01-23T02:00:00+01:00
1293;24.599.667;2020-01-23T03:00:00+01:00
1293;24.420.667;2020-01-23T04:00:00+01:00
1293;25.027.833;2020-01-23T05:00:00+01:00
1293;27870.5;2020-01-23T06:00:00+01:00
1293;32451;2020-01-23T07:00:00+01:00
1293;35.802.167;2020-01-23T08:00:00+01:00
1293;37006.5;2020-01-23T09:00:00+01:00
1293;37.664.833;2020-01-23T10:00:00+01:00
1293;37.547.167;2020-01-23T11:00:00+01:00
1293;37.039.667;2020-01-23T12:00:00+01:00
1293;37.107.167;2020-01-23T13:00:00+01:00
1293;36051;2020-01-23T14:00:00+01:00
1293;35.312.167;2020-01-23T15:00:00+01:00
1293;35136.5;2020-01-23T16:00:00+01:00
1293;35.098.667;2020-01-23T17:00:00+01:00
1293;36.064.667;2020-01-23T18:00:00+01:00
1293;37599;2020-01-23T19:00:00+01:00
1293;38.039.667;2020-01-23T20:00:00+01:00
1293;37523;2020-01-23T21:00:00+01:00
1293;34.832.167;2020-01-23T22:00:00+01:00
1293;31385;2020-01-23T23:00:00+01:00
