datetime,Precio_Real,Prediccion_SARIMA,Diferencia_SARIMA,hour,month
2024-06-21 03:00:00,102.3,22.934512360400788,79.36548763959921,3,6
2024-06-21 04:00:00,102.3,19.52028610971854,82.77971389028146,4,6
2024-06-21 05:00:00,102.72,20.21401253020605,82.50598746979395,5,6
2024-06-21 06:00:00,100.0,30.539972333601668,69.46002766639833,6,6
2024-06-21 07:00:00,113.47,32.14725145728556,81.32274854271444,7,6
2024-06-21 08:00:00,114.32,40.12138741584573,74.19861258415426,8,6
2024-06-21 09:00:00,105.0,46.59877818091883,58.40122181908117,9,6
2024-06-21 10:00:00,80.0,53.84515829478215,26.154841705217848,10,6
2024-06-21 11:00:00,60.0,47.97399529883438,12.026004701165618,11,6
2024-06-21 12:00:00,61.34,47.148277412427944,14.191722587572059,12,6
2024-06-21 13:00:00,57.4,42.67698600024721,14.723013999752787,13,6
2024-06-21 14:00:00,55.1,38.63778090591131,16.462219094088688,14,6
2024-06-21 15:00:00,43.17,42.48470288742379,0.6852971125762082,15,6
2024-06-21 16:00:00,40.0,66.55078732746114,-26.550787327461137,16,6
2024-06-21 17:00:00,49.8,94.87133114674765,-45.07133114674765,17,6
2024-06-21 18:00:00,56.75,101.80876063396943,-45.05876063396943,18,6
2024-06-21 19:00:00,77.46,105.60898834786565,-28.148988347865654,19,6
2024-06-21 20:00:00,100.01,99.62618853028448,0.3838114697155248,20,6
2024-06-21 21:00:00,114.86,88.42829499725252,26.431705002747478,21,6
2024-06-21 22:00:00,115.0,70.33845087674138,44.661549123258624,22,6
2024-06-21 23:00:00,105.74,63.59923898828691,42.14076101171308,23,6
2024-06-22 00:00:00,84.0,48.85097642442122,35.14902357557878,0,6
2024-06-22 01:00:00,76.58,37.50396402657708,39.07603597342292,1,6
2024-06-22 02:00:00,75.64,33.246782028393284,42.39321797160672,2,6
2024-06-22 03:00:00,76.1,26.029469651774548,50.07053034822545,3,6
2024-06-22 04:00:00,75.74,20.188943973047515,55.55105602695248,4,6
2024-06-22 05:00:00,75.62,18.802385487187053,56.81761451281295,5,6
2024-06-22 06:00:00,75.64,34.55761547070733,41.08238452929267,6,6
2024-06-22 07:00:00,63.45,36.49253183395325,26.957468166046752,7,6
2024-06-22 08:00:00,36.95,37.569932542603965,-0.6199325426039621,8,6
2024-06-22 09:00:00,34.65,43.406607121689945,-8.756607121689946,9,6
2024-06-22 10:00:00,12.54,51.67862526299069,-39.13862526299069,10,6
2024-06-22 11:00:00,3.59,53.59623977368881,-50.006239773688804,11,6
2024-06-22 12:00:00,0.44,50.03459682830231,-49.594596828302315,12,6
2024-06-22 13:00:00,0.03,47.572176425277405,-47.542176425277404,13,6
2024-06-22 14:00:00,0.0,46.94324216584732,-46.94324216584732,14,6
2024-06-22 15:00:00,0.0,59.329909380380855,-59.329909380380855,15,6
2024-06-22 16:00:00,0.0,84.74555898951985,-84.74555898951985,16,6
2024-06-22 17:00:00,0.0,108.2364573705214,-108.2364573705214,17,6
2024-06-22 18:00:00,0.44,121.05527244836492,-120.61527244836492,18,6
2024-06-22 19:00:00,35.0,129.9602274660296,-94.96022746602961,19,6
2024-06-22 20:00:00,50.0,113.59936547277289,-63.59936547277289,20,6
2024-06-22 21:00:00,76.79,97.70801676357223,-20.918016763572226,21,6
2024-06-22 22:00:00,99.1,78.45785635243021,20.64214364756978,22,6
2024-06-22 23:00:00,77.46,72.91839788633109,4.541602113668901,23,6
2024-06-23 00:00:00,77.0,65.4937952400764,11.506204759923605,0,6
2024-06-23 01:00:00,56.99,55.673867717606754,1.316132282393248,1,6
2024-06-23 02:00:00,46.19,51.65521998890824,-5.465219988908245,2,6
2024-06-23 03:00:00,35.01,43.527354067913336,-8.517354067913338,3,6
2024-06-23 04:00:00,35.0,36.967271882985074,-1.9672718829850737,4,6
2024-06-23 05:00:00,35.0,34.44731770169665,0.5526822983033526,5,6
2024-06-23 06:00:00,35.0,45.42107294210075,-10.42107294210075,6,6
2024-06-23 07:00:00,30.65,60.29588528565165,-29.64588528565165,7,6
2024-06-23 08:00:00,9.76,77.75436408144981,-67.9943640814498,8,6
2024-06-23 09:00:00,0.0,80.50601548960373,-80.50601548960373,9,6
2024-06-23 10:00:00,-0.01,87.82203189454515,-87.83203189454515,10,6
2024-06-23 11:00:00,-0.11,81.34316983830274,-81.45316983830274,11,6
2024-06-23 12:00:00,-0.5,80.30176179742074,-80.80176179742074,12,6
2024-06-23 13:00:00,-1.0,76.6756483573115,-77.6756483573115,13,6
2024-06-23 14:00:00,-1.99,76.32978485135976,-78.31978485135976,14,6
2024-06-23 15:00:00,-2.0,80.6689271312822,-82.6689271312822,15,6
2024-06-23 16:00:00,-0.85,104.20526377055307,-105.05526377055307,16,6
2024-06-23 17:00:00,-0.66,133.2491660980201,-133.9091660980201,17,6
2024-06-23 18:00:00,-0.01,149.64979990229574,-149.65979990229573,18,6
