datetime,Precio_Real,Prediccion_SARIMAX,Diferencia_SARIMAX,hour,month
2024-03-15 23:00:00,49.59,73.95882778706056,-24.368827787060553,23,3
2024-03-16 00:00:00,45.18,56.7718207444714,-11.591820744471399,0,3
2024-03-16 01:00:00,42.31,48.26094718690041,-5.950947186900407,1,3
2024-03-16 02:00:00,37.99,47.32535521520761,-9.335355215207606,2,3
2024-03-16 03:00:00,35.58,42.57481699040536,-6.994816990405361,3,3
2024-03-16 04:00:00,35.0,38.997190369796314,-3.9971903697963143,4,3
2024-03-16 05:00:00,41.17,38.6737121517971,2.496287848202904,5,3
2024-03-16 06:00:00,48.28,45.67562495981533,2.604375040184671,6,3
2024-03-16 07:00:00,37.45,51.84192670360126,-14.391926703601257,7,3
2024-03-16 08:00:00,26.45,51.960002125546545,-25.510002125546546,8,3
2024-03-16 09:00:00,14.77,51.565055620074205,-36.79505562007421,9,3
2024-03-16 10:00:00,10.5,48.53743282652089,-38.03743282652089,10,3
2024-03-16 11:00:00,5.42,41.39140113141586,-35.97140113141586,11,3
2024-03-16 12:00:00,3.2,38.40509150866528,-35.20509150866528,12,3
2024-03-16 13:00:00,3.2,34.01303719988866,-30.813037199888658,13,3
2024-03-16 14:00:00,1.0,32.762368102060755,-31.762368102060755,14,3
2024-03-16 15:00:00,0.43,37.4972637478758,-37.0672637478758,15,3
2024-03-16 16:00:00,4.25,54.13710734101118,-49.88710734101118,16,3
2024-03-16 17:00:00,13.45,75.16350466628936,-61.71350466628935,17,3
2024-03-16 18:00:00,30.0,87.4499374928935,-57.4499374928935,18,3
2024-03-16 19:00:00,80.5,105.12580521815224,-24.625805218152237,19,3
2024-03-16 20:00:00,82.61,102.37878865999008,-19.76878865999008,20,3
2024-03-16 21:00:00,73.35,96.04193161130026,-22.691931611300262,21,3
2024-03-16 22:00:00,51.06,81.66975599376752,-30.60975599376752,22,3
2024-03-16 23:00:00,35.58,75.37476769383085,-39.79476769383085,23,3
2024-03-17 00:00:00,35.0,59.118802826490644,-24.118802826490644,0,3
2024-03-17 01:00:00,30.0,50.76228988035691,-20.76228988035691,1,3
2024-03-17 02:00:00,25.15,49.15301420656712,-24.003014206567123,2,3
2024-03-17 03:00:00,25.15,44.5920783090287,-19.4420783090287,3,3
2024-03-17 04:00:00,25.15,41.0897922235349,-15.939792223534901,4,3
2024-03-17 05:00:00,25.0,40.44270594996701,-15.442705949967007,5,3
2024-03-17 06:00:00,21.45,46.16050565062251,-24.710505650622512,6,3
2024-03-17 07:00:00,24.0,49.84563390625515,-25.845633906255152,7,3
2024-03-17 08:00:00,11.25,48.985488971307504,-37.735488971307504,8,3
2024-03-17 09:00:00,11.34,47.52411403118565,-36.18411403118564,9,3
2024-03-17 10:00:00,9.72,45.269598350269895,-35.549598350269896,10,3
2024-03-17 11:00:00,0.43,37.67747276130238,-37.24747276130238,11,3
2024-03-17 12:00:00,0.43,35.61933818791675,-35.18933818791675,12,3
2024-03-17 13:00:00,0.43,30.73159334311021,-30.30159334311021,13,3
2024-03-17 14:00:00,0.43,29.16130097980834,-28.73130097980834,14,3
2024-03-17 15:00:00,0.43,33.90250441551233,-33.47250441551233,15,3
2024-03-17 16:00:00,9.72,51.024551287586974,-41.304551287586975,16,3
2024-03-17 17:00:00,14.95,73.8234902186125,-58.8734902186125,17,3
2024-03-17 18:00:00,35.0,87.17626947310916,-52.17626947310916,18,3
2024-03-17 19:00:00,79.96,103.73747782630981,-23.77747782630982,19,3
2024-03-17 20:00:00,77.89,100.62742409507288,-22.737424095072882,20,3
2024-03-17 21:00:00,72.33,94.25731510042459,-21.927315100424593,21,3
2024-03-17 22:00:00,72.1,80.79410877970741,-8.69410877970742,22,3
2024-03-17 23:00:00,65.91,73.52800364694366,-7.618003646943663,23,3
2024-03-18 00:00:00,64.12,55.66212376252884,8.457876237471162,0,3
2024-03-18 01:00:00,50.3,47.0351621312921,3.2648378687079003,1,3
2024-03-18 02:00:00,48.85,45.56251539761668,3.287484602383323,2,3
2024-03-18 03:00:00,48.85,40.850214395126564,7.999785604873438,3,3
2024-03-18 04:00:00,46.03,36.77897000496661,9.251029995033392,4,3
2024-03-18 05:00:00,44.28,35.45144200047893,8.828557999521074,5,3
2024-03-18 06:00:00,61.71,40.392939937574,21.317060062426002,6,3
2024-03-18 07:00:00,94.68,43.80887178746942,50.871128212530586,7,3
2024-03-18 08:00:00,94.45,43.004834914331305,51.4451650856687,8,3
2024-03-18 09:00:00,52.61,44.760149647548616,7.849850352451384,9,3
2024-03-18 10:00:00,42.1,43.26969282445887,-1.1696928244588705,10,3
2024-03-18 11:00:00,35.0,36.09754561224777,-1.097545612247771,11,3
2024-03-18 12:00:00,35.0,34.12628060759599,0.8737193924040128,12,3
2024-03-18 13:00:00,35.0,29.39584770577689,5.604152294223109,13,3
2024-03-18 14:00:00,35.0,28.88089237115016,6.119107628849839,14,3
2024-03-18 15:00:00,35.5,33.03448854517884,2.4655114548211614,15,3
2024-03-18 16:00:00,43.86,50.38818531119212,-6.528185311192118,16,3
2024-03-18 17:00:00,47.7,73.0359947872182,-25.335994787218198,17,3
2024-03-18 18:00:00,73.45,86.15622531221493,-12.706225312214926,18,3
2024-03-18 19:00:00,125.16,103.00407753871256,22.15592246128743,19,3
2024-03-18 20:00:00,114.24,100.65483407734598,13.585165922654014,20,3
2024-03-18 21:00:00,95.85,94.36925511810547,1.4807448818945232,21,3
2024-03-18 22:00:00,77.8,81.25370882755257,-3.4537088275525747,22,3
2024-03-18 23:00:00,70.51,73.37152174960553,-2.8615217496055294,23,3
2024-03-19 00:00:00,69.14,55.90147065230268,13.238529347697323,0,3
2024-03-19 01:00:00,65.06,47.74727422929956,17.31272577070044,1,3
2024-03-19 02:00:00,58.13,46.351945312442126,11.778054687557876,2,3
2024-03-19 03:00:00,56.18,41.50200123418633,14.677998765813669,3,3
2024-03-19 04:00:00,53.0,38.08194975128235,14.918050248717648,4,3
2024-03-19 05:00:00,58.76,37.899509062258005,20.860490937741993,5,3
2024-03-19 06:00:00,76.18,45.727190398053715,30.452809601946292,6,3
2024-03-19 07:00:00,101.64,52.08721937578534,49.55278062421466,7,3
2024-03-19 08:00:00,95.87,51.98854884063912,43.881451159360886,8,3
2024-03-19 09:00:00,58.13,51.483066476201465,6.646933523798538,9,3
2024-03-19 10:00:00,37.28,48.451265023838474,-11.171265023838473,10,3
2024-03-19 11:00:00,35.26,41.08307399045117,-5.823073990451171,11,3
2024-03-19 12:00:00,35.0,38.92859335080224,-3.928593350802238,12,3
2024-03-19 13:00:00,35.0,34.62546980496134,0.37453019503865903,13,3
2024-03-19 14:00:00,35.0,34.53173512923403,0.4682648707659709,14,3
2024-03-19 15:00:00,35.0,39.171959520063645,-4.171959520063645,15,3
2024-03-19 16:00:00,35.54,56.215888147625634,-20.675888147625635,16,3
2024-03-19 17:00:00,54.5,78.04117725201142,-23.541177252011423,17,3
2024-03-19 18:00:00,76.62,90.10979049083465,-13.48979049083465,18,3
2024-03-19 19:00:00,128.96,107.75559584949175,21.204404150508253,19,3
2024-03-19 20:00:00,110.0,105.37700339324348,4.622996606756516,20,3
2024-03-19 21:00:00,92.01,97.87940689234323,-5.869406892343221,21,3
2024-03-19 22:00:00,81.75,82.65095676701742,-0.9009567670174192,22,3
2024-03-19 23:00:00,76.1,74.46272263541601,1.63727736458398,23,3
2024-03-20 00:00:00,70.0,57.83026324162756,12.169736758372437,0,3
2024-03-20 01:00:00,68.57,49.629898150288035,18.940101849711958,1,3
2024-03-20 02:00:00,60.78,48.23800507847391,12.54199492152609,2,3
2024-03-20 03:00:00,50.53,43.54083453638581,6.989165463614192,3,3
2024-03-20 04:00:00,42.84,39.98169974034812,2.858300259651884,4,3
2024-03-20 05:00:00,58.0,39.398717102297255,18.601282897702745,5,3
2024-03-20 06:00:00,68.0,45.50761947888742,22.49238052111258,6,3
2024-03-20 07:00:00,88.38,50.11358500556561,38.266414994434385,7,3
2024-03-20 08:00:00,85.25,49.50635806150576,35.74364193849424,8,3
2024-03-20 09:00:00,61.76,48.36329704795271,13.396702952047285,9,3
2024-03-20 10:00:00,35.7,44.42193810171591,-8.721938101715907,10,3
2024-03-20 11:00:00,35.0,35.36162425452531,-0.3616242545253101,11,3
2024-03-20 12:00:00,33.26,33.68517381761987,-0.4251738176198714,12,3
2024-03-20 13:00:00,27.0,29.228422157321514,-2.228422157321514,13,3
2024-03-20 14:00:00,27.28,28.7875358452199,-1.5075358452198984,14,3
2024-03-20 15:00:00,28.69,33.688512822829175,-4.9985128228291735,15,3
2024-03-20 16:00:00,34.15,51.062551631316445,-16.912551631316447,16,3
2024-03-20 17:00:00,35.43,73.79771076580705,-38.367710765807054,17,3
2024-03-20 18:00:00,61.02,87.01594787952396,-25.99594787952396,18,3
2024-03-20 19:00:00,97.01,104.48005677565178,-7.47005677565177,19,3
2024-03-20 20:00:00,100.76,101.56504671004913,-0.8050467100491261,20,3
2024-03-20 21:00:00,79.25,94.03077974120842,-14.78077974120842,21,3
2024-03-20 22:00:00,68.0,78.58502612667063,-10.585026126670627,22,3
2024-03-20 23:00:00,50.0,69.92900227801599,-19.929002278015986,23,3
2024-03-21 00:00:00,35.0,52.86562045515678,-17.86562045515678,0,3
2024-03-21 01:00:00,34.47,45.0450046321855,-10.575004632185504,1,3
2024-03-21 02:00:00,33.97,44.21587852200044,-10.245878522000439,2,3
2024-03-21 03:00:00,34.17,39.74661544402615,-5.576615444026146,3,3
2024-03-21 04:00:00,34.07,36.41201417962934,-2.342014179629338,4,3
2024-03-21 05:00:00,35.0,36.44195798780489,-1.4419579878048907,5,3
2024-03-21 06:00:00,35.0,43.40263220392388,-8.40263220392388,6,3
2024-03-21 07:00:00,55.96,49.63297253763031,6.327027462369692,7,3
2024-03-21 08:00:00,45.02,50.068198580441724,-5.048198580441721,8,3
2024-03-21 09:00:00,35.0,50.00924540535846,-15.009245405358463,9,3
2024-03-21 10:00:00,30.0,46.96740123606127,-16.96740123606127,10,3
2024-03-21 11:00:00,17.27,39.95329286460846,-22.683292864608458,11,3
2024-03-21 12:00:00,15.99,37.65346040653257,-21.663460406532565,12,3
2024-03-21 13:00:00,14.0,32.79613991710349,-18.79613991710349,13,3
2024-03-21 14:00:00,10.83,32.289142412712344,-21.459142412712346,14,3
2024-03-21 15:00:00,10.61,37.51395953266587,-26.903959532665873,15,3
2024-03-21 16:00:00,15.98,53.949183442580996,-37.969183442581,16,3
2024-03-21 17:00:00,26.1,75.11686604534329,-49.016866045343285,17,3
2024-03-21 18:00:00,35.0,87.04636456914254,-52.04636456914254,18,3
2024-03-21 19:00:00,70.4,103.90580431680122,-33.50580431680122,19,3
2024-03-21 20:00:00,84.0,100.42755702681038,-16.427557026810376,20,3
2024-03-21 21:00:00,65.86,92.9857316207678,-27.125731620767795,21,3
2024-03-21 22:00:00,48.0,78.46953267232217,-30.469532672322174,22,3
2024-03-21 23:00:00,40.0,70.61156587162756,-30.611565871627562,23,3
2024-03-22 00:00:00,25.0,53.34268206324813,-28.342682063248127,0,3
2024-03-22 01:00:00,20.1,44.63262450410614,-24.53262450410614,1,3
2024-03-22 02:00:00,17.2,43.24948825393911,-26.049488253939113,2,3
2024-03-22 03:00:00,16.7,38.42577078074585,-21.72577078074585,3,3
2024-03-22 04:00:00,18.9,34.989161165511646,-16.089161165511648,4,3
2024-03-22 05:00:00,25.0,33.98634988160037,-8.986349881600368,5,3
2024-03-22 06:00:00,35.0,40.54830842487061,-5.548308424870612,6,3
2024-03-22 07:00:00,49.19,46.49602967046563,2.693970329534366,7,3
2024-03-22 08:00:00,35.0,48.37058951169115,-13.37058951169115,8,3
2024-03-22 09:00:00,20.0,49.2298511279225,-29.2298511279225,9,3
2024-03-22 10:00:00,14.5,46.37186140045738,-31.871861400457377,10,3
2024-03-22 11:00:00,7.0,38.78212954764069,-31.782129547640693,11,3
2024-03-22 12:00:00,3.35,36.611035991808535,-33.261035991808534,12,3
2024-03-22 13:00:00,2.44,31.548198906955204,-29.108198906955202,13,3
2024-03-22 14:00:00,1.1,31.285359163549337,-30.185359163549336,14,3
2024-03-22 15:00:00,3.19,35.300564213695246,-32.11056421369525,15,3
2024-03-22 16:00:00,3.35,53.06458967989261,-49.71458967989261,16,3
2024-03-22 17:00:00,14.7,74.73960461030465,-60.03960461030465,17,3
2024-03-22 18:00:00,35.0,85.39396027787478,-50.39396027787478,18,3
2024-03-22 19:00:00,57.3,102.53983217298529,-45.23983217298529,19,3
2024-03-22 20:00:00,53.92,99.55640819810179,-45.63640819810179,20,3
2024-03-22 21:00:00,35.0,92.29338401236318,-57.29338401236318,21,3
2024-03-22 22:00:00,29.16,79.31299993082747,-50.15299993082748,22,3
2024-03-22 23:00:00,15.6,71.98916682350904,-56.389166823509036,23,3
2024-03-23 00:00:00,3.2,55.57930264937979,-52.37930264937979,0,3
2024-03-23 01:00:00,3.03,47.47871255517747,-44.448712555177465,1,3
2024-03-23 02:00:00,0.9,45.94200725048479,-45.042007250484794,2,3
2024-03-23 03:00:00,2.71,41.523860590208585,-38.813860590208584,3,3
2024-03-23 04:00:00,2.05,37.97368646928395,-35.92368646928395,4,3
2024-03-23 05:00:00,2.0,37.12123368424029,-35.12123368424029,5,3
2024-03-23 06:00:00,2.1,44.09226522314718,-41.99226522314718,6,3
2024-03-23 07:00:00,2.3,49.40238731932461,-47.10238731932461,7,3
2024-03-23 08:00:00,0.43,49.761365198887496,-49.3313651988875,8,3
2024-03-23 09:00:00,0.0,50.9861972932555,-50.9861972932555,9,3
2024-03-23 10:00:00,0.0,48.78428440669413,-48.78428440669413,10,3
2024-03-23 11:00:00,0.0,41.74977309946622,-41.74977309946622,11,3
2024-03-23 12:00:00,0.0,40.232091355871475,-40.232091355871475,12,3
2024-03-23 13:00:00,0.0,35.460872032491864,-35.460872032491864,13,3
2024-03-23 14:00:00,0.0,34.79823784577228,-34.79823784577228,14,3
2024-03-23 15:00:00,0.0,39.53823270043116,-39.53823270043116,15,3
2024-03-23 16:00:00,0.0,55.86150033964523,-55.86150033964523,16,3
2024-03-23 17:00:00,0.43,78.41583431783131,-77.9858343178313,17,3
2024-03-23 18:00:00,3.19,90.67332002115384,-87.48332002115384,18,3
2024-03-23 19:00:00,3.2,106.6963039698219,-103.4963039698219,19,3
2024-03-23 20:00:00,9.01,103.43779612045319,-94.42779612045318,20,3
2024-03-23 21:00:00,7.18,97.36351844767871,-90.18351844767872,21,3
2024-03-23 22:00:00,3.2,82.95061901629725,-79.75061901629725,22,3
2024-03-23 23:00:00,3.2,76.87230767398276,-73.67230767398276,23,3
2024-03-24 00:00:00,0.16,60.64650503839338,-60.48650503839338,0,3
2024-03-24 01:00:00,0.0,52.68727798468423,-52.68727798468423,1,3
2024-03-24 02:00:00,0.0,50.68817442902395,-50.68817442902395,2,3
2024-03-24 03:00:00,0.0,45.532150967255575,-45.532150967255575,3,3
2024-03-24 04:00:00,0.0,41.52363122864588,-41.52363122864588,4,3
2024-03-24 05:00:00,0.0,40.313410537589114,-40.313410537589114,5,3
2024-03-24 06:00:00,0.01,45.27038086099354,-45.26038086099354,6,3
2024-03-24 07:00:00,0.1,49.119588879759874,-49.01958887975987,7,3
2024-03-24 08:00:00,0.0,50.12708513349313,-50.12708513349313,8,3
2024-03-24 09:00:00,0.0,52.541682638817676,-52.541682638817676,9,3
2024-03-24 10:00:00,0.0,50.9351339668504,-50.9351339668504,10,3
2024-03-24 11:00:00,0.0,42.739725843100814,-42.739725843100814,11,3
2024-03-24 12:00:00,0.0,40.8635410575508,-40.8635410575508,12,3
2024-03-24 13:00:00,0.0,36.10718546311901,-36.10718546311901,13,3
2024-03-24 14:00:00,0.0,35.34389818291468,-35.34389818291468,14,3
2024-03-24 15:00:00,0.0,38.45371887080992,-38.45371887080992,15,3
2024-03-24 16:00:00,0.0,55.62492891794915,-55.62492891794915,16,3
2024-03-24 17:00:00,0.43,77.69788524961622,-77.26788524961621,17,3
2024-03-24 18:00:00,3.2,90.79624833114718,-87.59624833114718,18,3
2024-03-24 19:00:00,16.7,107.19628227527176,-90.49628227527175,19,3
2024-03-24 20:00:00,35.0,104.43673070086484,-69.43673070086484,20,3
2024-03-24 21:00:00,35.0,99.01230979743255,-64.01230979743255,21,3
2024-03-24 22:00:00,35.0,84.95979470140992,-49.95979470140992,22,3
2024-03-24 23:00:00,35.0,77.89657518796943,-42.89657518796943,23,3
2024-03-25 00:00:00,35.0,59.65010948766078,-24.650109487660778,0,3
2024-03-25 01:00:00,30.0,51.04187913150874,-21.041879131508743,1,3
2024-03-25 02:00:00,28.26,49.38563581308721,-21.12563581308721,2,3
2024-03-25 03:00:00,30.5,44.47163313085157,-13.971633130851572,3,3
2024-03-25 04:00:00,28.35,40.33361099813881,-11.983610998138808,4,3
2024-03-25 05:00:00,34.47,39.005999488592984,-4.535999488592985,5,3
2024-03-25 06:00:00,35.0,43.83995016361099,-8.839950163610993,6,3
2024-03-25 07:00:00,75.75,46.321134739752175,29.428865260247825,7,3
2024-03-25 08:00:00,59.0,47.390587177040224,11.609412822959776,8,3
2024-03-25 09:00:00,35.0,50.087183685855734,-15.087183685855734,9,3
2024-03-25 10:00:00,20.0,48.82278299248425,-28.82278299248425,10,3
2024-03-25 11:00:00,13.3,40.93116386443637,-27.63116386443637,11,3
2024-03-25 12:00:00,12.21,38.977295856647245,-26.767295856647245,12,3
2024-03-25 13:00:00,4.0,34.60583725210127,-30.605837252101267,13,3
2024-03-25 14:00:00,3.2,34.64653422516019,-31.44653422516019,14,3
2024-03-25 15:00:00,2.1,38.48754715202512,-36.38754715202512,15,3
2024-03-25 16:00:00,3.12,54.699014821913885,-51.57901482191389,16,3
2024-03-25 17:00:00,3.2,76.48320416528831,-73.28320416528831,17,3
2024-03-25 18:00:00,3.2,87.85848068123923,-84.65848068123923,18,3
2024-03-25 19:00:00,20.02,103.77271810945645,-83.75271810945645,19,3
2024-03-25 20:00:00,35.0,100.63464825330149,-65.63464825330149,20,3
2024-03-25 21:00:00,29.11,94.92011791914148,-65.81011791914148,21,3
2024-03-25 22:00:00,17.2,82.02950687914262,-64.82950687914261,22,3
2024-03-25 23:00:00,12.9,74.58042351597176,-61.68042351597176,23,3
2024-03-26 00:00:00,3.2,56.67792875254965,-53.477928752549644,0,3
2024-03-26 01:00:00,3.19,47.79642371413063,-44.606423714130635,1,3
2024-03-26 02:00:00,1.54,46.47972687113686,-44.93972687113686,2,3
2024-03-26 03:00:00,1.0,41.71976621522904,-40.71976621522904,3,3
2024-03-26 04:00:00,0.98,38.07455261191015,-37.09455261191015,4,3
2024-03-26 05:00:00,0.98,37.82226556344283,-36.84226556344284,5,3
2024-03-26 06:00:00,3.2,44.48910154199142,-41.289101541991414,6,3
2024-03-26 07:00:00,4.0,49.521067183191334,-45.521067183191334,7,3
2024-03-26 08:00:00,3.2,51.693081873845685,-48.49308187384568,8,3
2024-03-26 09:00:00,1.2,55.91163957965634,-54.711639579656335,9,3
2024-03-26 10:00:00,0.2,55.04398117093969,-54.843981170939685,10,3
2024-03-26 11:00:00,0.0,49.63677519194823,-49.63677519194823,11,3
2024-03-26 12:00:00,0.0,47.7509257471269,-47.7509257471269,12,3
2024-03-26 13:00:00,0.0,42.80900208004884,-42.80900208004884,13,3
2024-03-26 14:00:00,0.0,41.89399459179257,-41.89399459179257,14,3
2024-03-26 15:00:00,0.0,44.6319760645989,-44.6319760645989,15,3
2024-03-26 16:00:00,0.0,59.50088870445353,-59.50088870445353,16,3
2024-03-26 17:00:00,0.55,79.29578382388448,-78.74578382388448,17,3
2024-03-26 18:00:00,2.0,89.39681696214384,-87.39681696214384,18,3
2024-03-26 19:00:00,5.0,104.32896676401502,-99.32896676401502,19,3
2024-03-26 20:00:00,14.0,101.37006488940415,-87.37006488940415,20,3
2024-03-26 21:00:00,7.5,94.43797968202442,-86.93797968202442,21,3
2024-03-26 22:00:00,3.2,78.43729463360106,-75.23729463360105,22,3
2024-03-26 23:00:00,1.69,71.31669429154402,-69.62669429154403,23,3
2024-03-27 00:00:00,3.2,55.79382575700997,-52.59382575700997,0,3
2024-03-27 01:00:00,0.57,47.51322168889063,-46.94322168889063,1,3
2024-03-27 02:00:00,0.01,45.35904501453445,-45.349045014534454,2,3
2024-03-27 03:00:00,0.0,39.85925692930809,-39.85925692930809,3,3
2024-03-27 04:00:00,0.0,36.3250477108073,-36.3250477108073,4,3
2024-03-27 05:00:00,0.0,35.50701925429045,-35.50701925429045,5,3
2024-03-27 06:00:00,0.1,42.63634532959384,-42.536345329593836,6,3
2024-03-27 07:00:00,0.54,47.89071712367301,-47.35071712367301,7,3
2024-03-27 08:00:00,0.43,48.60898463920868,-48.17898463920868,8,3
2024-03-27 09:00:00,0.13,49.05237087144192,-48.92237087144192,9,3
2024-03-27 10:00:00,0.0,45.411027315374966,-45.411027315374966,10,3
2024-03-27 11:00:00,0.0,38.79950919062125,-38.79950919062125,11,3
2024-03-27 12:00:00,0.0,37.012643720005386,-37.012643720005386,12,3
2024-03-27 13:00:00,0.0,31.934071134699057,-31.934071134699057,13,3
2024-03-27 14:00:00,0.0,30.644317665367076,-30.644317665367076,14,3
2024-03-27 15:00:00,0.0,33.690499409131895,-33.690499409131895,15,3
2024-03-27 16:00:00,0.0,50.601383562424964,-50.601383562424964,16,3
2024-03-27 17:00:00,0.0,72.49034357372253,-72.49034357372253,17,3
2024-03-27 18:00:00,0.43,84.60131414844291,-84.1713141484429,18,3
2024-03-27 19:00:00,3.17,101.08016922714573,-97.91016922714573,19,3
2024-03-27 20:00:00,3.2,98.78796594131845,-95.58796594131844,20,3
2024-03-27 21:00:00,3.2,91.90506429340044,-88.70506429340044,21,3
2024-03-27 22:00:00,3.02,76.95935932550466,-73.93935932550467,22,3
2024-03-27 23:00:00,0.12,69.71287795166764,-69.59287795166763,23,3
2024-03-28 00:00:00,0.4,52.627186729801345,-52.227186729801346,0,3
2024-03-28 01:00:00,0.0,44.16983080579606,-44.16983080579606,1,3
2024-03-28 02:00:00,0.0,42.15656688813562,-42.15656688813562,2,3
2024-03-28 03:00:00,0.0,37.41556802924155,-37.41556802924155,3,3
2024-03-28 04:00:00,0.0,33.88971985163094,-33.88971985163094,4,3
2024-03-28 05:00:00,0.0,33.77448558451421,-33.77448558451421,5,3
2024-03-28 06:00:00,0.02,41.46085080277699,-41.440850802776986,6,3
2024-03-28 07:00:00,0.34,46.497736738732854,-46.15773673873285,7,3
2024-03-28 08:00:00,0.19,47.77505188558047,-47.58505188558047,8,3
2024-03-28 09:00:00,0.0,49.62698743927901,-49.62698743927901,9,3
2024-03-28 10:00:00,0.0,45.388628954804545,-45.388628954804545,10,3
2024-03-28 11:00:00,0.0,36.73862855057064,-36.73862855057064,11,3
2024-03-28 12:00:00,0.0,33.423099860905396,-33.423099860905396,12,3
2024-03-28 13:00:00,0.0,27.31423440253057,-27.31423440253057,13,3
2024-03-28 14:00:00,0.0,24.437001869518703,-24.437001869518703,14,3
2024-03-28 15:00:00,0.0,26.955732889626056,-26.955732889626056,15,3
2024-03-28 16:00:00,0.0,42.650794766318946,-42.650794766318946,16,3
2024-03-28 17:00:00,0.02,64.35593673707336,-64.33593673707337,17,3
2024-03-28 18:00:00,0.6,76.36623700138553,-75.76623700138553,18,3
2024-03-28 19:00:00,3.2,93.4953372254286,-90.2953372254286,19,3
2024-03-28 20:00:00,3.2,91.0589369286065,-87.8589369286065,20,3
2024-03-28 21:00:00,3.2,84.33031239304512,-81.13031239304512,21,3
2024-03-28 22:00:00,3.2,68.53582748209917,-65.33582748209916,22,3
2024-03-28 23:00:00,1.47,62.11035285985121,-60.64035285985121,23,3
2024-03-29 00:00:00,2.0,45.069628461679905,-43.069628461679905,0,3
2024-03-29 01:00:00,0.58,36.972737976503375,-36.392737976503376,1,3
2024-03-29 02:00:00,0.52,35.74929868162946,-35.22929868162946,2,3
2024-03-29 03:00:00,0.5,31.560366129221222,-31.060366129221222,3,3
2024-03-29 04:00:00,0.57,28.622594679965925,-28.052594679965924,4,3
2024-03-29 05:00:00,1.0,28.825141310303373,-27.825141310303373,5,3
2024-03-29 06:00:00,2.0,35.23206863156269,-33.23206863156269,6,3
2024-03-29 07:00:00,3.1,39.82631730080254,-36.72631730080254,7,3
2024-03-29 08:00:00,1.47,40.83482192519853,-39.364821925198534,8,3
2024-03-29 09:00:00,1.0,42.22055168250031,-41.22055168250031,9,3
2024-03-29 10:00:00,0.9,41.30653744681839,-40.40653744681839,10,3
2024-03-29 11:00:00,0.77,34.12469713644424,-33.35469713644424,11,3
2024-03-29 12:00:00,0.53,31.736601908875983,-31.20660190887598,12,3
2024-03-29 13:00:00,0.5,26.941591074924393,-26.441591074924393,13,3
2024-03-29 14:00:00,0.47,26.464953336218947,-25.99495333621895,14,3
2024-03-29 15:00:00,0.4,28.60843330858785,-28.20843330858785,15,3
2024-03-29 16:00:00,0.4,44.49057651588128,-44.09057651588128,16,3
2024-03-29 17:00:00,0.5,65.97170773912613,-65.47170773912613,17,3
2024-03-29 18:00:00,3.2,78.43281305196278,-75.23281305196278,18,3
2024-03-29 19:00:00,6.82,95.39131481208452,-88.57131481208452,19,3
2024-03-29 20:00:00,17.47,92.73600152238541,-75.26600152238541,20,3
2024-03-29 21:00:00,21.42,86.75599320595954,-65.33599320595954,21,3
2024-03-29 22:00:00,16.0,73.39255618166925,-57.39255618166925,22,3
2024-03-29 23:00:00,15.14,66.61008292051068,-51.47008292051068,23,3
2024-03-30 00:00:00,10.6,50.160899176230885,-39.56089917623088,0,3
2024-03-30 01:00:00,6.66,42.48726660621311,-35.827266606213115,1,3
2024-03-30 02:00:00,4.91,41.43104569493667,-36.521045694936674,2,3
2024-03-30 03:00:00,3.2,36.599478517524055,-33.39947851752405,3,3
2024-03-30 04:00:00,3.2,33.595607965189714,-30.395607965189715,4,3
2024-03-30 05:00:00,4.0,32.87605771348186,-28.876057713481863,5,3
2024-03-30 06:00:00,6.0,38.31853761414707,-32.31853761414707,6,3
2024-03-30 07:00:00,5.04,41.21782896711249,-36.17782896711249,7,3
2024-03-30 08:00:00,3.2,42.13885285547111,-38.938852855471104,8,3
2024-03-30 09:00:00,1.0,45.30991762397748,-44.30991762397748,9,3
2024-03-30 10:00:00,0.58,45.205523990116816,-44.62552399011682,10,3
2024-03-30 11:00:00,0.43,38.02209109894282,-37.592091098942824,11,3
2024-03-30 12:00:00,0.43,35.382548418785476,-34.952548418785476,12,3
2024-03-30 13:00:00,0.43,29.616264845471132,-29.186264845471133,13,3
2024-03-30 14:00:00,0.43,28.788407803760684,-28.358407803760684,14,3
2024-03-30 15:00:00,0.43,31.816833985074346,-31.386833985074347,15,3
2024-03-30 16:00:00,0.5,46.565581717892854,-46.065581717892854,16,3
2024-03-30 17:00:00,1.47,67.04163489943484,-65.57163489943484,17,3
2024-03-30 18:00:00,3.5,79.79232852124531,-76.29232852124531,18,3
2024-03-30 19:00:00,9.36,96.98284548417902,-87.62284548417902,19,3
2024-03-30 20:00:00,16.7,94.2041296880509,-77.5041296880509,20,3
2024-03-30 21:00:00,16.27,88.58202526310842,-72.31202526310842,21,3
2024-03-30 22:00:00,6.66,75.7053568131034,-69.04535681310341,22,3
2024-03-30 23:00:00,3.38,68.92841807870073,-65.54841807870073,23,3
2024-03-31 00:00:00,3.2,52.7291633568773,-49.5291633568773,0,3
2024-03-31 01:00:00,1.63,44.33290802692061,-42.70290802692061,1,3
2024-03-31 02:00:00,0.5,43.19445367450496,-42.69445367450496,2,3
2024-03-31 03:00:00,0.5,38.01183258340968,-37.51183258340968,3,3
2024-03-31 04:00:00,0.5,34.124165066675616,-33.624165066675616,4,3
2024-03-31 05:00:00,0.6,33.12704396484606,-32.52704396484606,5,3
2024-03-31 06:00:00,0.5,38.07046006706306,-37.57046006706306,6,3
