datetime;demand;year;month;day;dayofweek;is_weekend;biogas;biomasa;ciclo_combinado;derivados_del_petroleo_o_carbon;eolica_terrestre;gas_natural_cogeneracion;nuclear;termica_no_renovable;turbinacion_bombeo;price;hour;hidraulica;solar;carbon;residuos;tcc_solar_ponderado;hdd_peninsular_ponderado;cdd_peninsular_ponderado;estres_termico_total;ssrd_solar_ponderado;tp_hidro_ponderado;wind_speed_100m_ponderado;wind_speed_10m_ponderado;wind_shear_ponderado;densidad_aire_eolica;wind_power_density_ponderado;t2m_celsius_solar_ponderado
2020-01-01 00:00:00;23001.0;2020;1;1;2;0;89.98;273.283;4375.106;125.606;1546.64;2366.711;7108.765;0.0;58.687;41.88;0;6288.445;0.042;391.45;255.349;0.103072636;0.5917778199072927;0.0;0.5917778199072927;0.0;9.560042e-07;0.3524857;0.19315442;1.8248906;1.21505;0.026606552;5.132965
2020-01-01 01:00:00;22253.67;2020;1;1;2;0;90.457;269.422;4538.635;116.1;1589.363;2333.025;7104.832;0.0;109.218;38.6;1;6141.396;0.09;390.496;255.387;0.12639852;0.5984830248635262;0.0;0.5984830248635262;0.0;1.4120462e-06;0.36292246;0.2050633;1.769807;1.2152017;0.029044233;5.03244
2020-01-01 02:00:00;20999.5;2020;1;1;2;0;85.455;261.432;4177.421;115.889;1661.273;2328.178;7108.46;0.0;109.165;36.55;2;5853.996;0.107;374.829;257.201;0.17415695;0.6125288197072223;0.0;0.6125288197072223;0.0;1.7803485e-06;0.32583013;0.16132428;2.0197215;1.2160798;0.021033224;4.700531
2020-01-01 03:00:00;19784.17;2020;1;1;2;0;85.664;258.927;3939.211;116.303;1664.442;2313.408;7105.782;0.0;251.35;32.32;3;5425.817;0.142;347.265;261.383;0.18939607;0.631208777660504;0.0;0.631208777660504;0.0;1.8481626e-06;0.2908845;0.1640261;1.7734038;1.2178823;0.014987771;4.215088
2020-01-01 04:00:00;18997.33;2020;1;1;2;0;85.909;259.17;4163.001;114.548;1622.625;2309.769;7106.64;0.0;307.199;30.85;4;5460.679999999999;1.242;342.639;260.663;0.20384906;0.6379609459545463;0.0;0.6379609459545463;0.0;1.5362596e-06;0.34301996;0.19511668;1.7580248;1.2181513;0.024582691;4.15152
2020-01-01 05:00:00;18710.33;2020;1;1;2;0;86.54;260.409;4144.086;116.026;1577.422;2301.09;7106.048;0.0;307.026;30.14;5;5410.063;11.501;349.919;264.568;0.20787533;0.6432815841399133;0.0;0.6432815841399133;0.0;1.4342314e-06;0.34289542;0.18091431;1.8953471;1.2184554;0.024562053;4.0178223
2020-01-01 06:00:00;18885.67;2020;1;1;2;0;87.355;261.063;4446.208;105.319;1541.817;2308.115;7106.512;0.0;306.643;30.17;6;5394.772;15.191;349.666;262.632;0.20169389;0.6493182998383418;0.0;0.6493182998383418;0.0;1.0322747e-06;0.36927179;0.19850299;1.8602833;1.2193187;0.030699098;3.8424072
2020-01-01 07:00:00;19302.0;2020;1;1;2;0;86.295;264.779;4203.038;103.552;1449.937;2305.102;7107.211;0.0;306.966;30.0;7;5438.731;17.738999999999997;349.177;264.17;0.2026462;0.6575068639358506;0.0;0.6575068639358506;0.0;1.5490276e-06;0.37104917;0.2198751;1.6875452;1.2203755;0.031171512;3.645111
2020-01-01 08:00:00;19287.67;2020;1;1;2;0;89.996;256.506;3808.347;106.427;1319.863;2329.709;7106.43;0.0;306.737;30.65;8;5525.852000000001;58.545;348.071;265.459;0.20213778;0.6589877548394725;0.0;0.6589877548394725;24685.178;7.4219435e-07;0.40073782;0.2417803;1.6574461;1.2211274;0.039292708;3.617157
2020-01-01 09:00:00;19899.67;2020;1;1;2;0;91.947;251.908;3584.282;107.046;1091.994;2323.726;7107.662;0.0;306.742;30.65;9;5534.004;828.799;348.737;264.477;0.18979631;0.6206476831575856;0.0;0.6206476831575856;372910.47;7.049602e-07;0.4177599;0.30244666;1.381268;1.2186693;0.044425886;4.327362
2020-01-01 10:00:00;21637.0;2020;1;1;2;0;92.203;246.453;3193.829;116.611;887.5;2311.308;7107.642;0.0;306.574;30.27;10;5991.505;2197.5150000000003;349.192;262.201;0.22681884;0.4974394903983921;0.0;0.4974394903983921;887694.1;2.8533006e-07;0.48468348;0.2974292;1.629576;1.2082195;0.06878449;7.6196594
2020-01-01 11:00:00;23107.17;2020;1;1;2;0;98.324;243.328;3576.186;117.173;694.662;2302.449;7107.12;0.0;306.14;30.34;11;6339.136;3272.29;349.471;263.251;0.17725529;0.42344215803314;0.0;0.42344215803314;1336192.8;4.114098e-07;0.35937223;0.23842447;1.5072792;1.2016674;0.027886104;9.348572
2020-01-01 12:00:00;23720.17;2020;1;1;2;0;96.881;243.754;3849.009;124.038;571.171;2300.431;7108.028;0.0;306.53;30.99;12;6335.308;3957.396;350.256;259.827;0.14764038;0.359301500080619;0.0;0.359301500080619;1622980.2;2.311689e-07;0.24491931;0.18733591;1.3073806;1.1947132;0.008776125;10.909149
2020-01-01 13:00:00;24275.83;2020;1;1;2;0;96.417;245.027;3512.925;124.191;470.152;2283.009;7109.298;0.0;306.568;30.04;13;6115.7660000000005;4214.4400000000005;350.549;259.448;0.17415176;0.3073644413962029;0.0;0.3073644413962029;1707222.2;1.4550862e-07;0.20683475;0.16638978;1.2430737;1.1885637;0.005258513;12.194061
2020-01-01 14:00:00;24350.83;2020;1;1;2;0;93.588;248.891;3402.315;124.157;415.376;2270.918;7105.593;0.0;307.093;30.75;14;6013.808;4189.88;351.047;251.848;0.19737452;0.2696197699406184;0.0;0.2696197699406184;1568664.6;1.4364996e-07;0.18883123;0.15432705;1.2235782;1.1847608;0.003988615;13.200989
2020-01-01 15:00:00;23157.17;2020;1;1;2;0;91.272;250.151;3570.095;124.003;323.172;2287.36;7107.218;0.0;300.615;32.11;15;6114.225;3921.679;354.597;241.728;0.22350577;0.2868797611445188;0.0;0.2868797611445188;1231072.6;5.50372e-08;0.20899004;0.17278047;1.2095698;1.1862893;0.0054142387;13.009033
2020-01-01 16:00:00;22604.67;2020;1;1;2;0;90.886;250.853;4138.027;122.223;293.971;2314.328;7103.987;0.0;205.591;35.98;16;6358.002;2930.539;382.958;239.484;0.22854751;0.320638878387399;0.0;0.320638878387399;735388.94;2.409816e-08;0.2581143;0.18422821;1.4010575;1.1896967;0.010229219;12.503174
2020-01-01 17:00:00;22986.0;2020;1;1;2;0;89.682;251.905;4548.692;120.191;363.989;2372.356;7105.071;0.0;243.089;40.4;17;7257.241;1177.11;392.391;241.949;0.2279746;0.3953329841606319;0.0;0.3953329841606319;210491.03;2.3188473e-08;0.31901065;0.2586905;1.2331749;1.196412;0.019420762;10.833771
2020-01-01 18:00:00;25161.33;2020;1;1;2;0;89.459;244.349;4701.608;123.21;423.926;2398.93;7104.111;0.0;787.703;44.05;18;7544.914000000001;167.997;391.507;236.431;0.2309666;0.4434594963677227;0.0;0.4434594963677227;1908.8358;2.0991294e-08;0.35748985;0.32162932;1.1114964;1.2034941;0.027491923;8.930481
2020-01-01 19:00:00;26528.17;2020;1;1;2;0;89.543;247.792;5175.035;111.92;547.984;2375.262;7103.265;0.0;935.73;46.16;19;7602.201999999999;71.131;389.815;233.182;0.23091723;0.4749012402025983;0.0;0.4749012402025983;0.0;9.140573e-08;0.47756913;0.43466187;1.0987141;1.2075104;0.06576118;7.8909607
2020-01-01 20:00:00;27496.5;2020;1;1;2;0;89.983;242.948;4933.484;110.21;612.773;2360.216;7105.85;0.0;814.528;44.02;20;7551.967;52.13;386.584;226.598;0.22910309;0.505728236050345;0.0;0.505728236050345;0.0;6.484716e-08;0.62696284;0.51769567;1.2110645;1.21046;0.14915775;6.9458313
2020-01-01 21:00:00;27870.5;2020;1;1;2;0;90.522;248.446;4950.162;109.879;607.358;2368.805;7104.389;0.0;965.73;45.6;21;7768.094;48.171;382.456;225.98;0.2318128;0.5233472820837051;0.0;0.5233472820837051;0.0;6.200649e-08;0.855936;0.6265574;1.3660935;1.2116129;0.37988994;6.629364
2020-01-01 22:00:00;27090.17;2020;1;1;2;0;91.021;251.408;4961.31;112.399;665.684;2373.171;7105.786;0.0;412.432;42.9;22;7327.479;46.663;383.399;218.433;0.26034856;0.5743745935615152;0.0;0.5743745935615152;0.0;7.163597e-08;0.9837927;0.595686;1.651529;1.2148818;0.5783821;5.741913
2020-01-01 23:00:00;24993.67;2020;1;1;2;0;90.559;250.468;4935.386;112.703;782.253;2323.951;7106.954;0.0;83.621;37.55;23;6679.111;47.218;380.207;210.715;0.22694054;0.5881417075870559;0.0;0.5881417075870559;0.0;7.3860335e-08;1.032224;0.6068393;1.7009842;1.2156404;0.66849333;5.431305
2020-01-02 00:00:00;22615.33;2020;1;2;3;0;89.581;248.245;4280.268;110.986;905.945;2326.813;7105.345;0.0;76.042;35.4;0;5808.4220000000005;47.362;367.713;210.485;0.23796707;0.605579306720756;0.0;0.605579306720756;0.0;9.2288914e-08;1.1436573;0.6989751;1.6361918;1.2164909;0.9098433;5.119507
2020-01-02 01:00:00;20667.5;2020;1;2;3;0;89.091;238.566;3803.326;117.792;1202.29;2364.481;7105.976;0.0;2.726;31.98;1;5754.692000000001;47.169;342.153;214.539;0.27849624;0.6158173643052578;0.0;0.6158173643052578;0.0;1.2956794e-07;1.1947842;0.7416107;1.6110665;1.2172269;1.03803;4.7843933
2020-01-02 02:00:00;19422.17;2020;1;2;3;0;89.124;238.746;3799.498;120.761;1506.196;2394.557;7105.076;0.0;102.25;30.5;2;5498.464;32.239;335.764;214.198;0.319428;0.6221308509120718;0.0;0.6221308509120718;0.0;1.4361582e-07;1.3560625;0.8152842;1.6633004;1.2179258;1.518553;4.5170593
2020-01-02 03:00:00;18807.17;2020;1;2;3;0;87.453;243.093;3726.914;122.633;1870.081;2439.248;7106.097;0.0;100.479;28.79;3;5299.263;12.837;337.396;217.532;0.35633865;0.633734789560549;0.0;0.633734789560549;0.0;2.9734642e-07;1.4477725;0.85875535;1.6858964;1.2189583;1.8495233;4.0549927
2020-01-02 04:00:00;18822.0;2020;1;2;3;0;86.717;245.349;3579.902;122.726;2199.346;2470.658;7107.037;0.0;100.325;28.42;4;5142.923000000001;0.734;403.74;216.995;0.35197785;0.6358401039615273;0.0;0.6358401039615273;0.0;3.6352836e-07;1.568036;0.928575;1.6886476;1.2188292;2.3495295;3.9852295
2020-01-02 05:00:00;19518.33;2020;1;2;3;0;86.348;245.494;3431.675;128.473;2382.607;2493.307;7106.199;0.0;100.778;28.75;5;5376.898;6.643333333333333;493.045;214.196;0.37665352;0.6392312876414508;0.0;0.6392312876414508;0.0;6.6047164e-07;1.670682;0.9996878;1.6712037;1.2189025;2.8419752;3.8660278
2020-01-02 06:00:00;22002.5;2020;1;2;3;0;83.737;254.064;4293.933;132.835;2740.814;2555.903;7105.382;0.0;54.695;34.16;6;5491.149;12.626666666666669;578.229;211.559;0.37977695;0.6389426819514483;0.0;0.6389426819514483;0.0;1.5371135e-06;1.8080529;1.0715963;1.6872519;1.2189776;3.6024597;3.7993164
2020-01-02 07:00:00;25465.5;2020;1;2;3;0;80.625;254.009;4789.344;139.467;2959.486;2665.311;7105.318;0.0;189.292;42.07;7;6260.962;19.179;611.276;201.10700000000003;0.37828815;0.6445964450249448;0.0;0.6445964450249448;0.0;5.485128e-06;1.9241573;1.126729;1.7077374;1.2202079;4.346359;3.6037292
2020-01-02 08:00:00;28810.0;2020;1;2;3;0;79.481;252.585;5082.995;208.861;3191.124;2806.769;7105.947;0.0;1042.444;44.89;8;6486.074;51.20533333333333;629.675;201.065;0.36286443;0.6409206127282232;0.0;0.6409206127282232;23124.486;4.9731852e-06;1.9950151;1.1620624;1.7167883;1.21959;4.841974;3.768097
2020-01-02 09:00:00;31476.83;2020;1;2;3;0;84.129;236.732;5548.85;240.812;3554.851;2847.775;7104.811;0.0;1318.057;45.26;9;6835.518;657.6306666666667;628.19;214.76;0.35185894;0.6120791964931414;0.0;0.6120791964931414;335302.03;4.6306177e-06;2.0643325;1.2221694;1.6890723;1.2163515;5.3501754;4.5029297
2020-01-02 10:00:00;33192.0;2020;1;2;3;0;86.618;260.198;5806.257;265.102;3880.966;2875.731;7104.346;0.0;1130.332;45.57;10;7128.608;1785.7810000000002;613.968;219.01;0.39002174;0.5090405717492104;0.0;0.5090405717492104;800549.0;4.6665195e-06;2.0355742;1.3290353;1.5316179;1.206348;5.087488;7.302826
2020-01-02 11:00:00;33675.17;2020;1;2;3;0;87.667;251.953;6232.022;267.205;3785.939;2936.582;7103.71;0.0;1166.941;45.09;11;7130.308;2642.02;615.962;220.882;0.34018;0.448532275040634;0.0;0.448532275040634;1228633.5;4.3382606e-06;1.9925512;1.4325713;1.3908914;1.1996597;4.745222;8.817596
2020-01-02 12:00:00;33500.0;2020;1;2;3;0;92.653;239.278;6644.888;273.376;3448.859;2977.224;7104.748;0.0;1193.479;45.16;12;7081.7;3262.236;631.794;224.658;0.301481;0.3903498484869487;0.0;0.3903498484869487;1513441.1;4.441235e-06;1.9944782;1.5130346;1.3181974;1.1934093;4.7342076;10.163422
2020-01-02 13:00:00;33505.83;2020;1;2;3;0;95.461;254.781;6674.809;280.097;3418.082;3026.21;7104.055;0.0;1261.547;44.9;13;6957.387000000001;3496.754;634.751;226.444;0.2706703;0.3448403721558861;0.0;0.3448403721558861;1620114.9;4.9337195e-06;2.0341074;1.5654682;1.2993604;1.1883763;5.000871;11.381378
2020-01-02 14:00:00;32833.5;2020;1;2;3;0;96.344;258.043;6928.58;292.366;3395.449;3048.78;7105.665;0.0;1048.02;44.06;14;6906.112;3523.644;633.038;226.379;0.27599475;0.3150035986909643;0.0;0.3150035986909643;1518917.8;5.7917673e-06;2.14864;1.6348586;1.3142666;1.1855552;5.880073;12.170319
2020-01-02 15:00:00;31808.17;2020;1;2;3;0;97.798;261.84;6640.237;294.026;3463.545;3062.913;7107.214;0.0;795.593;43.94;15;6914.686;3278.223;633.2950000000001;228.668;0.25877416;0.3261702789459377;0.0;0.3261702789459377;1199566.2;4.1519875e-06;2.153529;1.5448529;1.3940027;1.1867052;5.9260454;12.037201
2020-01-02 16:00:00;31381.17;2020;1;2;3;0;95.93;260.401;6499.633;292.197;3449.885;3078.827;7105.71;0.0;944.899;44.37;16;7046.911;2415.467;632.615;228.112;0.27549028;0.3407758113462478;0.0;0.3407758113462478;716791.4;2.3438065e-06;2.2686567;1.5246707;1.487965;1.188626;6.939395;11.796814
2020-01-02 17:00:00;31532.67;2020;1;2;3;0;96.315;265.747;6838.289;289.544;3564.696;3093.575;7107.756;0.0;1221.355;46.05;17;7588.012999999999;912.781;645.4159999999999;231.543;0.3011694;0.4026315555674955;0.0;0.4026315555674955;204747.28;1.25077e-06;2.347811;1.5880866;1.4783897;1.195626;7.736682;9.99823
2020-01-02 18:00:00;33000.0;2020;1;2;3;0;96.896;263.048;6327.78;278.962;3782.891;3128.349;7106.67;0.0;1401.306;46.72;18;7678.436;119.503;645.404;230.401;0.34089315;0.4497011890634894;0.0;0.4497011890634894;1969.4019;1.9293816e-06;2.3358052;1.5015922;1.5555524;1.2004883;7.6495833;8.497284
2020-01-02 19:00:00;33614.17;2020;1;2;3;0;98.01;263.961;6029.106;277.568;3932.841;3139.367;7108.138;0.0;1119.261;46.11;19;7749.721;23.408;645.896;228.549;0.38466856;0.4835704906145111;0.0;0.4835704906145111;0.0;1.5107839e-06;2.2877352;1.4044678;1.6288983;1.2038189;7.206899;7.5787964
2020-01-02 20:00:00;33947.5;2020;1;2;3;0;101.274;254.363;5945.25;275.5;4167.345;3125.075;7107.497;0.0;759.798;43.7;20;7635.615;23.347;687.856;231.581;0.44339284;0.5098472336539999;0.0;0.5098472336539999;0.0;1.6380579e-06;2.332128;1.3917242;1.6757113;1.205892;7.6477838;7.0307007
2020-01-02 21:00:00;33800.83;2020;1;2;3;0;102.15;269.669;6300.44;263.233;4454.844;3140.751;7108.701;0.0;159.46;42.0;21;7569.992;23.196;673.807;238.928;0.49390203;0.5353783844038844;0.0;0.5353783844038844;0.0;2.907763e-06;2.345259;1.3668607;1.7157995;1.2069528;7.7845354;6.816437
2020-01-02 22:00:00;31766.17;2020;1;2;3;0;97.593;267.966;4598.606;251.359;4557.747;3130.769;7108.53;0.0;139.534;38.6;22;7128.487999999999;23.128;641.2719999999999;238.229;0.605317;0.5688168732449412;0.0;0.5688168732449412;0.0;5.944267e-06;2.5435038;1.4220517;1.7886156;1.2097517;9.953215;6.0416565
2020-01-02 23:00:00;28921.33;2020;1;2;3;0;96.468;268.287;3377.459;222.562;4543.924;3067.028;7108.038;0.0;96.204;33.39;23;6692.283;23.062;612.851;239.792;0.61142004;0.5779326740885153;0.0;0.5779326740885153;0.0;1.3697919e-05;2.455666;1.3422934;1.8294555;1.2107456;8.964598;5.722351
2020-01-03 00:00:00;26196.0;2020;1;3;4;0;93.081;275.67;2508.986;182.509;4462.745;2995.947;7108.322;0.0;192.463;32.05;0;6390.512;23.02;634.787;239.777;0.55186903;0.5867915637791157;0.0;0.5867915637791157;0.0;1.8195562e-05;2.3237324;1.2592013;1.8454019;1.2115407;7.600923;5.4888916
2020-01-03 01:00:00;23987.33;2020;1;3;4;0;91.9;270.36;2141.587;181.459;4285.77;2994.663;7107.657;0.0;235.632;30.75;1;5573.285;22.981;621.1030000000001;235.234;0.58771557;0.5945203949231654;0.0;0.5945203949231654;0.0;1.8521994e-05;2.2762861;1.26283;1.8025278;1.2118076;7.1463494;5.2820435
2020-01-03 02:00:00;22411.17;2020;1;3;4;0;93.015;272.794;2191.874;181.863;4179.839;2992.618;7109.868;0.0;305.108;29.97;2;5260.439;22.95;584.864;234.088;0.62949526;0.6054528274107724;0.0;0.6054528274107724;0.0;1.52540615e-05;2.1624343;1.2264433;1.7631751;1.2127103;6.1313467;5.0339966
2020-01-03 03:00:00;21729.17;2020;1;3;4;0;92.135;267.598;2210.004;181.934;4187.266;2988.271;7108.868;0.0;310.49;29.8;3;5021.739;22.907;545.682;232.174;0.63703865;0.6074871418531984;0.0;0.6074871418531984;0.0;1.2999146e-05;2.1890275;1.2760614;1.7154562;1.2130836;6.362304;4.834656
2020-01-03 04:00:00;21511.0;2020;1;3;4;0;91.852;266.252;2157.921;181.96;4262.861;2986.376;7109.365;0.0;310.341;29.74;4;4876.075;22.867;545.424;234.333;0.68387115;0.6033774066017941;0.0;0.6033774066017941;0.0;1.3917992e-05;2.195705;1.2878124;1.7049882;1.2131511;6.4210615;4.7898254
2020-01-03 05:00:00;22048.5;2020;1;3;4;0;90.832;264.46;2484.139;182.076;4056.668;2998.83;7108.316;0.0;241.639;29.87;5;4847.903;22.829;545.399;227.665;0.7275024;0.6044657562160864;0.0;0.6044657562160864;0.0;1.6567794e-05;2.191488;1.2676595;1.728767;1.2133478;6.385172;4.7289124
2020-01-03 06:00:00;24136.33;2020;1;3;4;0;92.506;268.518;3089.557;191.553;3784.7;3029.647;7107.406;0.0;76.35;31.21;6;5278.742;22.838;591.6560000000001;239.769;0.7362859;0.6091087952954695;0.0;0.6091087952954695;0.0;2.343212e-05;2.0882616;1.1715211;1.7825216;1.2136937;5.526292;4.733032
2020-01-03 07:00:00;27435.5;2020;1;3;4;0;87.461;266.746;3461.962;233.428;3636.674;3091.675;7105.04;0.0;50.853;36.73;7;5274.102;23.433;628.098;244.828;0.76714265;0.6129024542169645;0.0;0.6129024542169645;0.0;5.406249e-05;1.972817;1.0929034;1.8051156;1.2143503;4.6620226;4.7290344
2020-01-03 08:00:00;30397.17;2020;1;3;4;0;89.642;268.695;4300.094;264.444;3318.412;3152.268;7105.695;0.0;69.665;42.9;8;6369.542;63.217;652.826;242.671;0.7704651;0.602383271092549;0.0;0.602383271092549;22496.379;6.0463633e-05;1.8409274;1.0175866;1.8091112;1.2140167;3.7870812;4.9720764
2020-01-03 09:00:00;32871.17;2020;1;3;4;0;91.829;257.731;5038.159;282.072;2745.731;3165.396;7105.001;0.0;392.552;46.0;9;7365.88;621.016;658.1080000000001;253.091;0.79346484;0.5844430610304698;0.0;0.5844430610304698;305668.84;5.5172644e-05;1.6448961;0.965127;1.7043313;1.2126114;2.698405;5.3906555
2020-01-03 10:00:00;34368.5;2020;1;3;4;0;93.929;259.269;5621.517;291.68;2213.633;3184.902;7104.917;0.0;373.63;47.23;10;7792.829;1505.958;670.9;255.991;0.82986695;0.4974041654495522;0.0;0.4974041654495522;713572.3;4.94171e-05;1.478633;0.964634;1.5328436;1.2066805;1.950489;7.388611
2020-01-03 11:00:00;34686.0;2020;1;3;4;0;99.124;270.305;5714.733;291.998;1662.028;3198.519;7105.284;0.0;570.23;46.03;11;7580.83;2398.845;701.887;256.738;0.8226105;0.4422200196422636;0.0;0.4422200196422636;1092585.5;2.9610537e-05;1.406242;1.0376602;1.3552047;1.2023343;1.6717658;8.626007
2020-01-03 12:00:00;34305.0;2020;1;3;4;0;99.377;275.024;5454.949;290.365;1500.498;3195.085;7105.751;0.0;1025.75;44.9;12;6804.937;2891.308;659.845;259.338;0.80685985;0.3952918869908899;0.0;0.3952918869908899;1333432.8;2.6980282e-05;1.5603915;1.1737852;1.3293672;1.197872;2.275523;9.662659
2020-01-03 13:00:00;34228.33;2020;1;3;4;0;100.32;275.071;5203.481;293.105;1720.092;3194.124;7108.174;0.0;1093.372;44.44;13;6622.289000000001;3057.382;629.956;254.828;0.78746015;0.3589090314926579;0.0;0.3589090314926579;1431063.9;2.9934105e-05;1.7755708;1.3348687;1.3301464;1.1943645;3.3428805;10.453827
2020-01-03 14:00:00;33423.17;2020;1;3;4;0;101.195;276.22;5012.87;295.467;2021.831;3172.751;7107.79;0.0;1271.353;41.19;14;6477.985;2810.178;644.864;250.471;0.76923144;0.3389349322533235;0.0;0.3389349322533235;1314590.6;2.8001146e-05;1.8917094;1.403751;1.3476104;1.1926411;4.0368547;10.898193
2020-01-03 15:00:00;32192.5;2020;1;3;4;0;98.725;272.385;5137.293;295.442;2250.634;3172.569;7107.02;0.0;1034.112;39.5;15;6501.987;2285.6110000000003;647.6990000000001;251.557;0.7678884;0.3531876256456598;0.0;0.3531876256456598;1043828.94;2.8393324e-05;1.9537823;1.3813134;1.4144381;1.1940231;4.452575;10.591827
2020-01-03 16:00:00;31586.0;2020;1;3;4;0;98.843;270.336;5056.265;304.062;2513.676;3191.865;7108.024;0.0;1085.263;39.5;16;6580.821000000001;1366.13;648.619;252.835;0.72583103;0.3591963981743902;0.0;0.3591963981743902;646575.06;3.318932e-05;2.0873864;1.3264414;1.573674;1.1953555;5.435952;10.468262
2020-01-03 17:00:00;31470.83;2020;1;3;4;0;98.938;276.969;5306.962;308.54;2990.391;3222.609;7105.83;0.0;1011.703;43.51;17;6789.883;357.23600000000005;649.255;253.122;0.6831991;0.3882416859269142;0.0;0.3882416859269142;194621.17;2.6897902e-05;2.181772;1.318215;1.6550957;1.1995599;6.2290244;9.3446045
2020-01-03 18:00:00;32895.83;2020;1;3;4;0;100.7;284.759;5400.826;310.118;3543.672;3219.353;7107.358;0.0;912.611;45.2;18;7073.772;12.476;644.2729999999999;255.349;0.6168393;0.4136645174585283;0.0;0.4136645174585283;2295.8352;1.8760791e-05;2.2275505;1.3032571;1.709218;1.2023903;6.645048;8.440308
2020-01-03 19:00:00;33470.0;2020;1;3;4;0;99.791;289.207;5472.927;312.492;4116.193;3182.749;7107.111;0.0;846.366;46.9;19;7099.29;9.612;649.763;258.958;0.541043;0.4522529888199642;0.0;0.4522529888199642;0.0;1.2392254e-05;2.2373412;1.2876059;1.7375978;1.2047404;6.746214;7.818939
2020-01-03 20:00:00;33745.67;2020;1;3;4;0;100.175;283.605;5473.932;311.021;4512.179;3169.154;7106.517;0.0;915.932;46.23;20;7103.092000000001;8.978;648.7529999999999;262.733;0.45783782;0.4984458462568;0.0;0.4984458462568;0.0;1.13483275e-05;2.2957945;1.3132365;1.7481958;1.2063231;7.298485;7.363556
2020-01-03 21:00:00;33299.83;2020;1;3;4;0;100.451;296.012;5363.79;296.391;4782.238;3161.709;7106.857;0.0;691.715;44.5;21;6855.778;8.333;647.011;264.54200000000003;0.3506316;0.5120389794465154;0.0;0.5120389794465154;0.0;1.017095e-05;2.4254692;1.3825674;1.7543225;1.2073644;8.613817;7.1296387
2020-01-03 22:00:00;31487.67;2020;1;3;4;0;97.822;291.339;5041.181;275.876;4884.904;3147.659;7108.834;0.0;81.11;40.5;22;6447.737999999999;7.705;651.342;265.905;0.41520646;0.5272743549430743;0.0;0.5272743549430743;0.0;9.5988125e-06;2.3295743;1.2380812;1.8816006;1.2092216;7.643735;6.687805
2020-01-03 23:00:00;28985.0;2020;1;3;4;0;99.517;277.725;4209.517;266.837;4724.849;3138.305;7109.165;0.0;-0.634;39.5;23;5998.165;7.110000000000001;640.251;267.754;0.40361366;0.5372181428829208;0.0;0.5372181428829208;0.0;8.990984e-06;2.3371742;1.2691001;1.8415996;1.2099811;7.723636;6.4683228
2020-01-04 00:00:00;26781.67;2020;1;4;5;1;98.447;279.164;3058.573;195.412;4525.808;3046.262;7110.305;0.0;-0.502;38.01;0;5464.705;6.500000000000001;645.6700000000001;266.058;0.41787106;0.5520910159684718;0.0;0.5520910159684718;0.0;9.25849e-06;2.3464305;1.3016868;1.8026077;1.210724;7.8205676;6.2211914
2020-01-04 01:00:00;24546.83;2020;1;4;5;1;98.423;280.772;2481.033;191.007;4519.913;3033.245;7108.932;0.0;119.946;32.05;1;4985.987;5.905;636.9639999999999;264.165;0.434488;0.5626907830592245;0.0;0.5626907830592245;0.0;8.65813e-06;2.3279374;1.337382;1.7406676;1.2114944;7.6419697;5.947693
2020-01-04 02:00:00;22997.17;2020;1;4;5;1;98.147;281.998;2469.242;191.195;4673.82;3032.176;7108.884;0.0;305.223;31.0;2;4890.954000000001;5.3100000000000005;612.49;264.701;0.43263313;0.5750911311479285;0.0;0.5750911311479285;0.0;8.034054e-06;2.3436997;1.3656865;1.716133;1.21223;7.8029876;5.6596985
2020-01-04 03:00:00;22096.17;2020;1;4;5;1;97.354;273.034;2438.613;191.889;4684.231;3028.997;7109.039;0.0;303.749;30.2;3;4729.859;4.735;607.054;265.648;0.42264295;0.5864178314805031;0.0;0.5864178314805031;0.0;6.6464036e-06;2.305538;1.3464895;1.7122583;1.2135489;7.436081;5.3026123
2020-01-04 04:00:00;21755.67;2020;1;4;5;1;95.234;275.896;2426.308;191.235;4685.201;3017.915;7108.974;0.0;303.262;29.85;4;4830.320000000001;4.21;606.496;265.48900000000003;0.41988602;0.5909364530816674;0.0;0.5909364530816674;0.0;6.368836e-06;2.3089685;1.3470876;1.7140448;1.2135208;7.4691515;5.244293
2020-01-04 05:00:00;21717.67;2020;1;4;5;1;95.696;274.797;2292.981;195.064;4662.339;3021.125;7109.141;0.0;302.702;29.84;5;4889.302;3.605;605.817;267.69;0.44258377;0.5924543688306585;0.0;0.5924543688306585;0.0;6.99391e-06;2.3259714;1.3589125;1.7116418;1.2134413;7.634874;5.152405
2020-01-04 06:00:00;22343.0;2020;1;4;5;1;95.39;271.458;2431.407;198.266;4862.906;3014.028;7109.263;0.0;302.371;30.1;6;4946.075;3.0650000000000013;605.734;263.21500000000003;0.4463108;0.5966491021681577;0.0;0.5966491021681577;0.0;7.1633413e-06;2.4580474;1.430856;1.717886;1.2145033;9.018607;4.8861084
2020-01-04 07:00:00;23706.17;2020;1;4;5;1;91.864;281.254;2866.349;198.702;4841.877;3017.985;7110.568;0.0;305.63;30.75;7;5193.45;3.144000000000001;606.828;263.123;0.45192224;0.6025238105794415;0.0;0.6025238105794415;0.0;1.1500129e-05;2.5666356;1.4946613;1.7172021;1.2153175;10.274303;4.7175903
