iter	Passed	Remaining
293	19347	112265
294	19413	112202
295	19473	112104
296	19534	112012
297	19594	111912
298	19661	111852
299	19707	111678
300	19781	111657
301	19847	111594
302	19912	111525
303	19989	111523
304	20066	111514
305	20153	111567
306	20198	111389
307	20266	111331
308	20328	111248
309	20415	111299
310	20482	111237
311	20552	111191
312	20618	111127
313	20679	111034
314	20741	110952
315	20808	110890
316	20879	110854
317	20931	110711
318	21005	110690
319	21070	110620
320	21134	110544
321	21214	110550
322	21261	110391
323	21332	110347
324	21398	110286
325	21478	110289
326	21536	110187
327	21604	110130
328	21650	109965
329	21728	109958
330	21790	109875
331	21867	109862
332	21940	109835
333	22006	109770
334	22047	109579
335	22099	109443
336	22181	109460
337	22235	109334
338	22327	109396
339	22380	109270
340	22449	109218
341	22510	109131
342	22573	109052
343	22651	109042
344	22728	109029
345	22800	108993
346	22856	108879
347	22911	108764
348	22953	108585
349	23031	108578
350	23084	108452
351	23149	108381
352	23222	108348
353	23292	108305
354	23357	108232
355	23421	108160
356	23491	108114
357	23546	107996
358	23606	107907
359	23671	107838
360	23720	107696
361	23780	107603
362	23845	107532
363	23903	107433
364	23958	107318
365	24013	107207
366	24075	107124
367	24138	107050
368	24197	106953
369	24256	106859
370	24340	106873
371	24388	106731
372	24452	106661
373	24528	106639
374	24591	106564
375	24654	106486
376	24722	106431
377	24787	106363
378	24852	106296
379	24928	106273
380	24983	106165
381	25052	106110
382	25118	106050
383	25161	105890
384	25223	105806
385	25287	105737
386	25349	105656
387	25410	105571
388	25487	105554
389	25552	105485
390	25626	105456
391	25671	105304
392	25724	105187
393	25800	105167
394	25843	105009
395	25911	104952
396	25965	104843
397	26017	104722
398	26137	104875
399	26238	104955
400	26296	104860
401	26365	104807
402	26441	104780
403	26626	105189
404	26726	105254
405	26834	105353
406	26933	105418
407	27004	105372
408	27076	105328
409	27146	105276
410	27217	105228
411	27293	105200
412	27352	105103
413	27410	105007
414	27466	104903
415	27536	104852
416	27594	104754
417	27652	104656
418	27707	104546
419	27758	104423
420	27831	104386
421	27888	104282
422	27946	104189
423	28018	104143
424	28084	104079
425	28133	103947
426	28190	103850
427	28251	103765
428	28303	103648
429	28390	103658
430	28452	103578
431	28520	103519
432	28597	103494
433	28646	103366
434	28706	103278
435	28773	103216
436	28839	103149
437	28907	103088
438	28975	103032
439	29035	102943
440	29072	102775
441	29133	102693
442	29210	102663
443	29282	102622
444	29349	102558
445	29397	102429
446	29455	102335
447	29515	102249
448	29570	102145
449	29644	102108
450	29704	102024
451	29780	101992
452	29842	101913
453	29910	101853
454	29953	101711
455	30016	101636
456	30079	101560
457	30138	101469
458	30195	101375
459	30264	101319
460	30328	101248
461	30399	101200
462	30464	101130
463	30512	101007
464	30556	100869
465	30633	100840
466	30696	100765
467	30743	100638
468	30793	100522
469	30855	100445
470	30926	100397
471	30983	100302
472	31050	100239
473	31116	100176
474	31191	100139
475	31252	100059
476	31314	99981
477	31371	99890
478	31436	99822
479	31512	99788
480	31574	99711
481	31639	99644
482	31691	99535
483	31759	99478
484	31796	99323
485	31858	99245
486	31932	99205
487	32010	99178
488	32078	99122
489	32145	99059
490	32208	98987
491	32275	98926
492	32326	98814
493	32405	98791
494	32455	98678
495	32513	98588
496	32571	98502
497	32636	98433
498	32709	98392
499	32762	98287
500	32835	98244
501	32889	98144
502	32943	98044
503	32992	97931
504	33056	97860
505	33119	97789
506	33192	97745
507	33255	97671
508	33304	97558
509	33376	97510
510	33437	97432
511	33612	97685
512	33686	97645
513	33765	97617
514	33838	97573
515	33919	97550
516	33986	97488
517	34048	97413
518	34111	97338
519	34190	97311
520	34255	97243
521	34339	97230
522	34389	97118
523	34445	97025
524	34506	96946
525	34588	96927
526	34640	96821
527	34713	96778
528	34769	96683
529	34837	96625
530	34898	96546
531	34958	96464
532	35035	96430
533	35100	96362
534	35154	96263
535	35210	96172
536	35301	96176
537	35368	96111
538	35434	96048
539	35502	95988
540	35570	95928
541	35636	95864
542	35708	95814
543	35775	95752
544	35825	95645
545	35893	95583
546	35965	95536
547	36031	95469
548	36104	95423
549	36169	95356
550	36235	95290
551	36302	95228
552	36365	95155
553	36432	95092
554	36489	95005
555	36553	94933
556	36620	94870
557	36691	94820
558	36754	94745
559	36837	94724
560	36927	94722
561	37049	94798
562	37124	94755
563	37196	94704
564	37250	94609
565	37320	94553
566	37401	94526
567	37476	94482
568	37545	94425
569	37613	94362
570	37677	94293
571	37752	94248
572	37886	94352
573	37962	94311
574	38041	94277
575	38102	94197
576	38194	94195
577	38347	94343
578	38411	94270
579	38481	94213
580	38563	94186
581	38632	94124
582	38713	94093
583	38798	94074
584	38892	94072
585	38968	94029
586	39094	94105
587	39173	94069
588	39277	94093
589	39365	94077
590	39447	94046
591	39643	94288
592	39707	94212
593	39757	94107
594	39831	94055
595	39906	94008
596	39975	93946
597	40059	93919
598	40110	93813
599	40172	93735
600	40247	93687
601	40325	93647
602	40380	93551
603	40454	93500
604	40507	93401
605	40572	93330
606	40660	93312
607	40722	93232
608	40779	93142
609	40855	93096
610	40914	93012
611	40987	92959
612	41048	92878
613	41138	92862
614	41208	92802
615	41275	92735
616	41347	92680
617	41419	92623
618	41507	92603
619	41570	92527
620	41628	92439
621	41692	92366
622	41763	92308
623	41827	92235
624	41897	92174
625	41959	92096
626	42025	92026
627	42104	91985
628	42192	91965
629	42278	91939
630	42319	91814
631	42376	91726
632	42432	91635
633	42510	91591
634	42588	91547
635	42641	91451
636	42694	91354
637	42774	91315
638	42852	91270
639	42925	91216
640	42989	91143
641	43044	91049
642	43114	90990
643	43156	90869
644	43232	90821
645	43291	90737
646	43351	90656
647	43397	90546
648	43525	90604
649	43620	90595
650	43734	90626
651	43804	90564
652	43877	90509
653	43922	90397
654	43985	90322
655	44054	90258
656	44131	90210
657	44189	90125
658	44256	90056
659	44334	90012
660	44414	89971
661	44468	89876
662	44526	89791
663	44595	89727
664	44682	89701
665	44762	89659
666	44837	89608
667	44905	89542
668	44974	89477
669	45038	89404
670	45105	89336
671	45160	89246
672	45232	89188
673	45290	89102
674	45381	89083
675	45452	89022
676	45517	88950
677	45582	88880
678	45656	88825
679	45724	88759
680	45796	88702
681	45863	88634
682	45929	88564
683	46003	88510
684	46068	88437
685	46134	88368
686	46206	88310
687	46284	88263
688	46346	88186
