iter	RMSE
273	22.35466119
274	22.3449255
275	22.33061884
276	22.32137761
277	22.30662201
278	22.29814978
279	22.28688124
280	22.27051695
281	22.25742405
282	22.24930968
283	22.23827129
284	22.22137516
285	22.20867099
286	22.19629995
287	22.18663009
288	22.17973153
289	22.16541955
290	22.15770245
291	22.14652302
292	22.1359997
293	22.12588444
294	22.11204195
295	22.10129062
296	22.09307056
297	22.07813376
298	22.06343827
299	22.05297545
300	22.04266384
301	22.03470178
302	22.02324318
303	22.01414269
304	22.00290768
305	21.99670753
306	21.98592063
307	21.9760515
308	21.9629478
309	21.94900364
310	21.93583034
311	21.92132949
312	21.90816398
313	21.89708696
314	21.88898055
315	21.88175645
316	21.87417891
317	21.86282778
318	21.84927292
319	21.83705447
320	21.82946244
321	21.81775277
322	21.80655941
323	21.80130913
324	21.7913471
325	21.77453726
326	21.76710132
327	21.75861069
328	21.74784357
329	21.73819628
330	21.72812848
331	21.71884862
332	21.70859204
333	21.70174781
334	21.69155489
335	21.68338316
336	21.67424525
337	21.66439527
338	21.65138052
339	21.63877058
340	21.62823427
341	21.61799996
342	21.5997726
343	21.58847652
344	21.58046186
345	21.57465246
346	21.56145641
347	21.55270239
348	21.53887012
349	21.52482531
350	21.51319082
351	21.50089487
352	21.49338716
353	21.48250084
354	21.47097566
355	21.45833536
356	21.4443586
357	21.43016086
358	21.4230566
359	21.40953166
360	21.40239363
361	21.39092838
362	21.37996459
363	21.36946614
364	21.36182281
365	21.35269478
366	21.34433425
367	21.33667313
368	21.32562068
369	21.31579404
370	21.30989715
371	21.29835949
372	21.29080827
373	21.28526906
374	21.26942013
375	21.26076164
376	21.25205482
377	21.24204688
378	21.22847085
379	21.21772481
380	21.20654904
381	21.19719441
382	21.18737784
383	21.1730738
384	21.16599685
385	21.15845642
386	21.14975035
387	21.14234221
388	21.13389509
389	21.12474195
390	21.1158897
391	21.10541275
392	21.09752484
393	21.08837493
394	21.08153285
395	21.07161047
396	21.06362175
397	21.05336952
398	21.04917342
399	21.04003017
400	21.03396049
401	21.02916194
402	21.02389643
403	21.01732074
404	21.00882603
405	20.99774315
406	20.99131876
407	20.98494683
408	20.97761283
409	20.9712888
410	20.964216
411	20.95821967
412	20.9477564
413	20.93843939
414	20.92816074
415	20.91945943
416	20.90944461
417	20.89786373
418	20.89183124
419	20.88645577
420	20.87608832
421	20.86980226
422	20.86107034
423	20.85414189
424	20.8465437
425	20.83532036
426	20.82862054
427	20.82014791
428	20.81507264
429	20.80502568
430	20.79238743
431	20.78670456
432	20.77711412
433	20.76770919
434	20.75965229
435	20.75508997
436	20.74992238
437	20.73887149
438	20.73100548
439	20.72238681
440	20.71443488
441	20.70758896
442	20.69794401
443	20.68828287
444	20.68048298
445	20.67283139
446	20.66352998
447	20.65881165
448	20.65370108
449	20.64440129
450	20.63823383
451	20.63177608
452	20.62496909
453	20.6173789
454	20.60895501
455	20.60156719
456	20.59163303
457	20.5797737
458	20.57285208
459	20.5658148
460	20.55563671
461	20.54899892
462	20.54299367
463	20.5344534
464	20.52362465
465	20.51689946
466	20.51081725
467	20.50553888
468	20.49735537
469	20.49084004
470	20.48302657
471	20.47488181
472	20.46736717
473	20.45926694
474	20.45039262
475	20.44050702
476	20.43383245
477	20.42812624
478	20.41854907
479	20.41088487
480	20.40319604
481	20.39283668
482	20.38415624
483	20.37731558
484	20.37015537
