iter	RMSE
444	17.21981257
445	17.21470606
446	17.20528337
447	17.19329153
448	17.18716344
449	17.1771065
450	17.16219304
451	17.15322683
452	17.14224578
453	17.11960534
454	17.1046014
455	17.09598604
456	17.08855721
457	17.07196411
458	17.06433233
459	17.05688043
460	17.04411156
461	17.03115153
462	17.02345556
463	17.01725064
464	17.00782274
465	16.99992288
466	16.98575231
467	16.97554294
468	16.96271404
469	16.94893828
470	16.93413435
471	16.92232026
472	16.91228407
473	16.8918133
474	16.88312336
475	16.87191608
476	16.85330116
477	16.84566133
478	16.82936755
479	16.81761891
480	16.80779438
481	16.80068913
482	16.79209603
483	16.78681173
484	16.78039115
485	16.77279045
486	16.76402005
487	16.75637639
488	16.75160167
489	16.74347913
490	16.73400387
491	16.72783994
492	16.72127225
493	16.7161365
494	16.69961428
495	16.68926287
496	16.6793891
497	16.67192026
498	16.66131368
499	16.64872081
500	16.6347434
501	16.61231977
502	16.60379309
503	16.5936018
504	16.58109641
505	16.57070905
506	16.55667569
507	16.55051135
508	16.54023218
509	16.5350777
510	16.52406295
511	16.50633295
512	16.49789782
513	16.4889136
514	16.47919289
515	16.47270542
516	16.46396343
517	16.4563675
518	16.44610979
519	16.43824073
520	16.42392261
521	16.41424304
522	16.40612962
523	16.40098515
524	16.38638867
525	16.3678344
526	16.35937196
527	16.35273097
528	16.34123237
529	16.33239021
530	16.32278865
531	16.31580477
532	16.30769325
533	16.29455325
534	16.28260424
535	16.27636627
536	16.26569659
537	16.26027725
538	16.25384086
539	16.2472037
540	16.23961681
541	16.23315429
542	16.21634453
543	16.20580498
544	16.19727255
545	16.18415856
546	16.1774247
547	16.17176406
548	16.16514206
549	16.156999
550	16.15065019
551	16.13894292
552	16.12929684
553	16.12191754
554	16.11242161
555	16.10398989
556	16.09866687
557	16.08755043
558	16.06847819
559	16.04884186
560	16.04278569
561	16.03195468
562	16.01868494
563	16.00732812
564	16.0011829
565	15.99493875
566	15.98728622
567	15.98150558
568	15.97182622
569	15.95354589
570	15.94728525
571	15.93907286
572	15.93116128
573	15.92379069
574	15.91572634
575	15.90516033
576	15.89844438
577	15.88957694
578	15.88371326
579	15.87956432
580	15.87274903
581	15.8669197
582	15.85674471
583	15.84720011
584	15.83909234
585	15.82687122
586	15.8172225
587	15.80629304
588	15.79855136
589	15.79218388
590	15.77931319
591	15.76092218
592	15.74582444
593	15.74058574
594	15.72934644
595	15.72141884
596	15.71444187
597	15.70648908
598	15.70063115
599	15.69508179
600	15.69027589
601	15.68001755
602	15.67217952
603	15.66661152
604	15.65497653
605	15.64577163
606	15.63553524
607	15.62696423
608	15.61975169
609	15.61160865
610	15.60344007
611	15.59772662
612	15.58816915
613	15.58234869
614	15.57660166
615	15.57031018
616	15.56589928
617	15.55428557
618	15.54704679
619	15.54136751
620	15.53583445
621	15.52226472
622	15.50860305
623	15.50151657
624	15.49437371
625	15.48464088
626	15.47959443
627	15.47332722
628	15.46221853
629	15.45273203
630	15.44781631
631	15.43292435
632	15.42741171
633	15.41981952
634	15.41431478
635	15.40681499
636	15.40086003
637	15.39490063
638	15.38390359
639	15.37653803
640	15.36948594
641	15.35392896
642	15.33760115
643	15.32431171
644	15.3180769
645	15.31188685
646	15.30701328
647	15.29729699
648	15.28854257
649	15.28110049
650	15.27370065
651	15.26446394
652	15.2593312
653	15.25413584
654	15.24826839
655	15.23946276
656	15.23287274
657	15.22684976
658	15.22162514
659	15.21419543
660	15.20596025
661	15.19611666
662	15.19070521
663	15.17407459
664	15.1688449
665	15.15678596
666	15.14931503
667	15.14476707
668	15.14057066
669	15.13717934
670	15.12974243
671	15.11898347
672	15.11552433
673	15.10830601
674	15.10266561
675	15.08035971
676	15.07386006
677	15.06917361
678	15.06272878
679	15.05823662
680	15.04932373
681	15.04444132
682	15.03886108
683	15.03334346
684	15.02911111
685	15.02586913
686	15.0071833
687	15.00274933
688	14.98969552
689	14.97767503
690	14.97370147
691	14.96518984
692	14.96189917
693	14.94314799
694	14.93021919
695	14.92302443
696	14.91734135
697	14.91006484
698	14.90580652
699	14.89843496
700	14.89457371
701	14.88695019
702	14.87806298
703	14.87298259
704	14.86722045
705	14.86075859
706	14.85514017
707	14.84995191
708	14.84032893
709	14.83477528
710	14.8303349
711	14.82362609
712	14.81863455
713	14.8133586
714	14.80863253
715	14.80327924
716	14.79922429
717	14.79321984
718	14.78624748
719	14.77589513
720	14.77036643
721	14.76523069
722	14.75850037
723	14.75261916
724	14.74857493
725	14.74058339
726	14.73446685
727	14.72882666
728	14.72442821
729	14.71863334
730	14.7127729
731	14.70855288
732	14.70054617
733	14.69362299
734	14.69040301
735	14.68527834
736	14.67936477
737	14.66782955
738	14.66409425
739	14.65648112
740	14.65146096
741	14.64580177
742	14.64046316
743	14.63653734
744	14.63081909
745	14.62485948
746	14.62063593
747	14.61330836
748	14.60961842
749	14.59996218
750	14.59593637
751	14.58707306
752	14.58226898
753	14.57650115
754	14.56983979
755	14.56649363
756	14.56344083
757	14.55727459
758	14.54630342
759	14.53821878
760	14.52920822
761	14.51899338
762	14.50158128
763	14.4894094
764	14.47714726
765	14.46214056
766	14.45757823
767	14.45337086
768	14.44647143
769	14.44029725
770	14.4375303
771	14.43140771
772	14.42788328
773	14.42321218
774	14.41869817
775	14.4149193
776	14.40982363
777	14.40629844
778	14.40291449
779	14.40008138
780	14.39524741
781	14.39075331
782	14.38669648
783	14.3817255
784	14.37450279
785	14.36878948
786	14.36430843
787	14.36027926
788	14.35581678
789	14.35215204
790	14.34371493
791	14.33913212
792	14.33660347
793	14.33235047
794	14.32857955
795	14.32077229
796	14.31608493
797	14.30635012
798	14.29981324
799	14.29636137
800	14.2921474
801	14.287791
802	14.27185413
803	14.26763729
804	14.2629834
805	14.25902068
806	14.25414097
807	14.24392627
808	14.23866251
809	14.23275342
810	14.22703838
811	14.22248903
812	14.21800373
813	14.21092663
814	14.20683518
815	14.20177187
816	14.19779925
817	14.19273177
818	14.18490843
819	14.18086861
820	14.17762476
821	14.17149627
822	14.16143707
823	14.15837781
824	14.15471853
825	14.15065626
826	14.14393728
827	14.13817579
828	14.13461131
829	14.12800521
830	14.1228993
831	14.11650063
832	14.11290421
833	14.10454812
834	14.10002313
835	14.09271624
836	14.08895697
837	14.08406354
838	14.07923231
839	14.07476704
840	14.06854411
841	14.06436605
842	14.05952992
843	14.05552424
844	14.05288384
845	14.0480003
846	14.04118495
847	14.03824946
848	14.03295099
849	14.02550103
850	14.02191785
851	14.01959163
852	14.01553779
853	14.01182274
854	14.00900359
855	14.00391955
856	13.99398025
857	13.98870219
858	13.98474175
859	13.98056835
860	13.97635344
861	13.9675053
862	13.96292278
863	13.95698846
864	13.9542085
865	13.94860279
866	13.9424189
867	13.933982
868	13.92785455
869	13.92341391
870	13.91938559
871	13.91510482
872	13.90931649
873	13.90532792
874	13.90003222
875	13.89538827
876	13.8906624
877	13.87548702
878	13.87072543
879	13.86349156
880	13.85908684
881	13.8499235
882	13.84427993
883	13.83970587
884	13.83564382
885	13.83137372
886	13.82764784
887	13.82398235
888	13.82005843
889	13.81680201
890	13.81016298
891	13.80686377
892	13.80187876
893	13.79707359
894	13.79101064
895	13.78842704
896	13.78504166
897	13.77922996
898	13.77380994
899	13.77087723
900	13.76621786
901	13.76329482
902	13.75854083
903	13.7532851
904	13.75014599
905	13.74445242
906	13.74202805
907	13.73910298
908	13.73464322
909	13.72293857
910	13.71946425
911	13.71563537
912	13.70662251
913	13.70199094
914	13.69493646
915	13.69114021
916	13.68734759
917	13.68127236
918	13.6768623
919	13.67406501
920	13.66801416
921	13.66428654
922	13.65895647
923	13.65268076
924	13.64866405
925	13.6437084
926	13.64112493
927	13.63696727
928	13.63347204
929	13.63109458
930	13.62789126
931	13.6252739
932	13.62158477
933	13.61813606
934	13.61367153
935	13.61075098
936	13.60770145
937	13.60495618
938	13.60270704
939	13.59784034
940	13.59482479
941	13.5927655
942	13.5881403
943	13.58413932
944	13.57972891
945	13.57568116
946	13.56918417
947	13.56571966
948	13.56037139
949	13.55817499
950	13.55514127
951	13.55077344
952	13.54825503
953	13.5441019
954	13.54006943
955	13.53263291
956	13.52761607
957	13.52448119
958	13.52044671
959	13.51589637
960	13.50791243
961	13.50468202
962	13.50159259
963	13.49836891
964	13.49359446
965	13.49101303
966	13.48756386
967	13.48466832
968	13.48117882
969	13.47673003
970	13.47425895
971	13.46902551
972	13.46615768
973	13.46337159
974	13.4579605
975	13.45349885
976	13.45154426
977	13.44813151
978	13.44448019
979	13.44243599
980	13.43927646
981	13.43475589
982	13.43215272
983	13.428918
984	13.42605197
985	13.41741097
986	13.41232256
987	13.41016987
988	13.40463795
989	13.40184653
990	13.39176014
991	13.38934522
992	13.38451851
993	13.38012536
994	13.3780217
995	13.3764183
996	13.37434988
997	13.37081624
998	13.36706806
999	13.36387522
1000	13.36091633
1001	13.35634799
1002	13.35395641
1003	13.35052207
1004	13.34570135
1005	13.3436732
1006	13.33953691
1007	13.33714478
1008	13.33439953
1009	13.33061257
1010	13.32678872
1011	13.32144599
1012	13.31245793
1013	13.30832961
1014	13.30338396
1015	13.29987135
1016	13.29651822
1017	13.29131091
1018	13.28741066
1019	13.28521678
1020	13.27896622
1021	13.2768436
1022	13.27419855
1023	13.27169081
1024	13.269338
1025	13.26537904
1026	13.25892381
1027	13.25724941
1028	13.25361132
1029	13.24858413
1030	13.24401845
1031	13.23891999
1032	13.23475692
1033	13.22835486
1034	13.22482179
1035	13.22020295
1036	13.21722791
1037	13.2129203
1038	13.20905734
1039	13.2063718
1040	13.20265414
1041	13.1993825
1042	13.19678202
1043	13.19356668
1044	13.18334461
1045	13.18003301
1046	13.17606227
1047	13.17406524
1048	13.17055056
1049	13.16273755
1050	13.15891628
1051	13.15612218
1052	13.14980537
1053	13.14473478
1054	13.14164441
1055	13.13714443
1056	13.13420313
1057	13.13089076
1058	13.12826907
1059	13.12561322
1060	13.12265457
1061	13.11826058
1062	13.11544877
1063	13.11230615
1064	13.10984415
1065	13.10739093
1066	13.10454367
1067	13.10012978
1068	13.0943557
1069	13.09118479
1070	13.08744163
1071	13.08497461
1072	13.08177141
1073	13.07779072
1074	13.0739204
1075	13.07106781
1076	13.06877514
1077	13.06468568
1078	13.06154924
1079	13.05789796
1080	13.05449081
1081	13.05322293
1082	13.05145168
1083	13.04872974
1084	13.04642704
1085	13.0423999
1086	13.03909273
1087	13.03530909
1088	13.02563041
1089	13.02306331
1090	13.01901471
1091	13.01373181
1092	13.00377436
1093	13.00090133
1094	12.99866873
1095	12.99216726
1096	12.98874856
1097	12.98508558
1098	12.98210755
1099	12.97596045
1100	12.97322566
1101	12.96985417
1102	12.96656294
1103	12.9643163
1104	12.96055193
1105	12.95821163
1106	12.95529322
1107	12.95254813
1108	12.94976553
1109	12.94456892
1110	12.93910523
1111	12.93674371
1112	12.9306067
1113	12.92800109
1114	12.92402287
1115	12.92104
1116	12.91828721
1117	12.91543318
1118	12.91199252
1119	12.90943103
1120	12.90598955
1121	12.90292184
1122	12.89880167
1123	12.89585495
1124	12.89027319
1125	12.88777219
1126	12.88182949
1127	12.87941492
1128	12.87632557
1129	12.87298073
1130	12.86990936
1131	12.86683653
1132	12.86438484
1133	12.8608253
1134	12.85766198
1135	12.85502995
1136	12.85155919
1137	12.84746776
1138	12.84329668
1139	12.84031957
1140	12.83788628
1141	12.83485344
1142	12.82952844
1143	12.8270901
1144	12.82449559
1145	12.81917921
1146	12.81688206
1147	12.81021746
1148	12.80739917
1149	12.80269869
1150	12.79966207
1151	12.79532651
1152	12.78936619
1153	12.78626194
1154	12.78575041
1155	12.78190478
1156	12.77972897
1157	12.776902
1158	12.77361098
1159	12.76957666
1160	12.76651749
1161	12.75623185
1162	12.75433525
1163	12.75133449
1164	12.74279248
1165	12.73827025
1166	12.7359154
1167	12.73407814
1168	12.73130702
1169	12.72924734
1170	12.72729672
1171	12.72356535
1172	12.72005599
1173	12.71674047
1174	12.71474328
1175	12.71281473
1176	12.70967622
1177	12.70702087
1178	12.7042436
1179	12.70256745
1180	12.69960039
1181	12.69646496
1182	12.69299104
1183	12.68630749
1184	12.68428121
1185	12.68231915
1186	12.67883618
1187	12.67691392
1188	12.67394825
1189	12.67152162
1190	12.66900628
1191	12.66758249
1192	12.66471515
1193	12.66204444
1194	12.65807757
1195	12.65671588
1196	12.65444956
1197	12.65086414
1198	12.64918198
1199	12.64606458
1200	12.64396432
1201	12.64204557
1202	12.63975534
1203	12.63574435
1204	12.63396862
1205	12.63107547
1206	12.62861456
1207	12.62564017
1208	12.62415028
1209	12.62119951
1210	12.61398331
1211	12.61005581
1212	12.60675045
1213	12.60368506
1214	12.60132275
1215	12.59858927
1216	12.59535614
1217	12.5926129
1218	12.58997563
1219	12.5876196
1220	12.58572652
1221	12.58341378
1222	12.58181577
1223	12.57940045
1224	12.57641609
1225	12.57527361
1226	12.57159532
1227	12.56855437
1228	12.56704235
1229	12.56383499
1230	12.56179483
1231	12.55785987
1232	12.55304225
1233	12.54976373
1234	12.54485094
1235	12.54236559
1236	12.53870865
1237	12.53633466
1238	12.53188344
1239	12.53009163
1240	12.52727818
1241	12.52438156
1242	12.52287051
1243	12.51835454
1244	12.51456356
1245	12.51220357
1246	12.50802663
1247	12.50657172
1248	12.50496884
1249	12.50088972
1250	12.49884771
1251	12.49617202
1252	12.49469012
1253	12.49220547
1254	12.48961414
1255	12.48651601
1256	12.48357337
1257	12.48108954
1258	12.47852982
1259	12.47640438
1260	12.47338341
1261	12.465609
1262	12.46373985
1263	12.46012839
1264	12.45743129
1265	12.45408523
1266	12.45357482
1267	12.45160695
1268	12.44914269
1269	12.44548047
1270	12.44306976
1271	12.44132322
1272	12.43788177
1273	12.4340632
1274	12.43199997
1275	12.4265257
1276	12.42390002
1277	12.4220718
1278	12.41994955
1279	12.41724764
1280	12.41441936
1281	12.41047256
1282	12.40637465
1283	12.40402707
1284	12.40104375
1285	12.39940457
1286	12.3961546
1287	12.39381739
1288	12.39118902
1289	12.38919378
1290	12.38536921
1291	12.38485553
1292	12.38272609
1293	12.38200512
1294	12.37723491
1295	12.37282184
1296	12.37022749
1297	12.36759814
1298	12.36533154
1299	12.36298393
1300	12.36057803
1301	12.35763203
1302	12.35537829
1303	12.35358053
1304	12.34924203
1305	12.34684225
1306	12.34406068
1307	12.34151168
1308	12.33710316
1309	12.3349091
1310	12.33210978
1311	12.33006965
1312	12.32661027
1313	12.32410045
1314	12.32231585
1315	12.31837944
1316	12.31404305
1317	12.31188906
1318	12.31008757
1319	12.30719394
1320	12.30365088
1321	12.29990764
1322	12.29811136
1323	12.29603374
1324	12.29308963
1325	12.29103777
1326	12.28849958
1327	12.28628476
1328	12.28284666
1329	12.28066263
1330	12.27732171
1331	12.27184879
1332	12.26872633
1333	12.26596444
1334	12.26327467
1335	12.26098533
1336	12.25860474
1337	12.25716387
1338	12.25308303
1339	12.24902245
1340	12.24669286
1341	12.24125268
1342	12.23943458
1343	12.23780327
1344	12.23541336
1345	12.2320198
1346	12.22937648
1347	12.22554688
1348	12.22365646
1349	12.22105395
1350	12.21907759
1351	12.21694362
1352	12.21486232
1353	12.21322406
1354	12.21151363
1355	12.20777464
1356	12.20557102
1357	12.2030146
1358	12.1990051
1359	12.19578164
1360	12.19234899
1361	12.18854174
1362	12.18599103
1363	12.18254629
1364	12.17975933
1365	12.17838537
1366	12.17682083
1367	12.17455061
1368	12.17289705
1369	12.17178346
1370	12.16969525
1371	12.16664669
1372	12.1638297
1373	12.160593
1374	12.15852439
1375	12.15657578
1376	12.15362838
1377	12.15120183
1378	12.14791868
1379	12.14563841
1380	12.14425654
1381	12.14177448
1382	12.1392958
1383	12.13690126
1384	12.13480704
1385	12.13245498
1386	12.12979469
1387	12.12820472
1388	12.1257537
1389	12.12381858
1390	12.12093977
1391	12.11920258
1392	12.11682627
1393	12.11453655
1394	12.11017773
1395	12.10498043
1396	12.10182393
1397	12.09899988
1398	12.09827268
1399	12.0968848
1400	12.096378
1401	12.09636884
1402	12.094308
1403	12.09274436
1404	12.09112981
1405	12.0892611
1406	12.08597221
1407	12.08096675
1408	12.07814672
1409	12.07663127
1410	12.07662062
1411	12.07501811
1412	12.07309269
1413	12.07078612
1414	12.06756951
1415	12.06404001
1416	12.06020466
1417	12.05868725
1418	12.05868317
1419	12.05867934
1420	12.05631369
1421	12.05488926
1422	12.05378243
1423	12.05242734
1424	12.05088088
1425	12.04512661
1426	12.04066917
1427	12.03618555
1428	12.03331628
1429	12.03136531
1430	12.02855955
1431	12.02540649
1432	12.02313932
1433	12.02026006
1434	12.01726933
1435	12.01497476
1436	12.01228607
1437	12.00986327
1438	12.00769438
1439	12.00407989
1440	12.0018547
1441	11.99823568
1442	11.99716296
1443	11.99491554
1444	11.99221941
1445	11.98994504
1446	11.9875606
1447	11.98656733
1448	11.98456296
1449	11.98327383
1450	11.97995299
1451	11.97781648
1452	11.97457742
1453	11.96886003
1454	11.96658825
1455	11.96210168
1456	11.96018948
1457	11.95852164
1458	11.95555027
1459	11.95323149
1460	11.94939982
1461	11.94601012
1462	11.94505816
1463	11.94385835
1464	11.94007344
1465	11.93824969
1466	11.93360232
1467	11.92988567
1468	11.92883961
1469	11.92412438
1470	11.92227494
1471	11.91847812
1472	11.91342129
1473	11.91060788
1474	11.90681182
1475	11.90578226
1476	11.90032587
1477	11.89885203
1478	11.89688636
1479	11.89439451
1480	11.89038193
1481	11.888086
1482	11.88808491
1483	11.88622261
1484	11.88290237
1485	11.88112397
1486	11.8811075
1487	11.87934182
1488	11.87716142
1489	11.87550805
1490	11.87271852
1491	11.87139094
1492	11.87137796
1493	11.86970128
1494	11.86738746
1495	11.86595687
1496	11.86426783
1497	11.86262143
1498	11.86101785
1499	11.85878045
1500	11.85575137
1501	11.85324629
1502	11.85044806
1503	11.84713256
1504	11.84456839
1505	11.84252966
1506	11.84099291
1507	11.8386834
1508	11.83539974
1509	11.83261109
1510	11.82892046
1511	11.82512616
1512	11.82350226
1513	11.8219641
1514	11.81750451
1515	11.81549685
1516	11.81279197
1517	11.81078313
1518	11.80890157
1519	11.80535171
1520	11.80323871
1521	11.80093494
1522	11.79898707
1523	11.79801182
1524	11.79617623
1525	11.79312354
1526	11.78934981
1527	11.78933797
1528	11.78933327
1529	11.78929943
1530	11.78738794
1531	11.78501511
1532	11.7836794
1533	11.78268084
1534	11.78034028
1535	11.77774167
1536	11.77551141
1537	11.77358324
1538	11.77188771
1539	11.77012764
1540	11.76937919
1541	11.76678667
1542	11.76446298
1543	11.76201802
1544	11.76063723
1545	11.75847655
1546	11.75584947
1547	11.75423367
1548	11.7509225
1549	11.74942294
1550	11.7467051
1551	11.74422471
1552	11.74199068
1553	11.73965527
1554	11.73711742
1555	11.73498666
1556	11.73324537
1557	11.72920813
1558	11.72919639
1559	11.72786841
1560	11.72551017
1561	11.72550033
1562	11.72375361
1563	11.72119226
1564	11.71721521
1565	11.71269768
1566	11.71065711
1567	11.70779434
1568	11.70575194
1569	11.7036119
1570	11.70236424
1571	11.70234781
1572	11.69884304
1573	11.69725856
1574	11.69499267
1575	11.69110837
1576	11.68984346
1577	11.68718914
1578	11.68467472
1579	11.68152329
1580	11.67962351
1581	11.67640859
1582	11.67449751
1583	11.6725468
1584	11.67078584
